time/time_elapsed,time/total_timesteps,time/iterations,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/learning_rate,train/clip_fraction,train/value_loss,train/n_updates,train/std,train/explained_variance,train/entropy_loss,train/approx_kl,train/loss,train/policy_gradient_loss,train/clip_range,eval/mean_reward,eval/mean_ep_length
66626,747520,365,11,535.23,1323.4854569699999,0.00034036224000000005,0.21912760604172946,34.59814319610596,3640,0.27881526947021484,0.42225438356399536,-0.1672401487827301,0.07528998,17.36081314086914,-0.007931285846862045,0.3,,
66770,749568,366,11,551.62,1369.04927376,0.0003401984,0.284843759983778,18.806269645690918,3650,0.2781563997268677,0.6354905664920807,-0.15717889368534088,0.087739535,7.539978504180908,-0.0023045327163708773,0.3,,
66921,751616,367,11,558.39,1387.1343019299998,0.00034003456,0.222942715883255,12.512301921844482,3660,0.27828481793403625,0.7217704057693481,-0.15467268526554107,0.038786564,5.736900329589844,-0.01380614098161459,0.3,,
67073,753664,368,11,572.36,1426.5487286,0.00033987072000000003,0.1303385457955301,20.88750276565552,3670,0.27841654419898987,0.6918292343616486,-0.15449007153511046,0.021807458,6.769529342651367,-0.01051462829404044,0.3,,
67225,755712,369,11,571.16,1433.4725512699995,0.00033970688,0.1931250057183206,14.267657899856568,3680,0.27777835726737976,0.707415759563446,-0.15164703726768494,0.041187562,5.2573161125183105,-0.0024289006204344155,0.3,,
67372,757760,370,11,576.44,1450.8687628699997,0.00033954304,0.15634115152060984,17.479874086380004,3690,0.27671149373054504,0.8247867524623871,-0.14308440089225768,0.03216904,7.02239465713501,-0.00924141349794807,0.3,,
67517,759808,371,11,589.2,1486.0670443400002,0.0003393792,0.24325521532446145,15.932500171661378,3700,0.2762235105037689,0.6924899518489838,-0.13380763530731202,0.09431883,6.30184268951416,-0.002822541185232641,0.3,,
,760000,,,,,0.00033921536,0.34498698599636557,10.217305612564086,3710,0.2750110328197479,0.8502419888973236,-0.12480488121509552,0.209048,4.43190860748291,0.01359398093773052,0.3,1464.8045266099275,551.4
67890,761856,372,11,581.52,1464.04324339,,,,,,,,,,,,,
68041,763904,373,11,580.72,1457.5606596799998,0.00033905152,0.52703125923872,25.425220108032228,3720,0.2750755548477173,0.6366366147994995,-0.11911870241165161,0.3777594,9.06171703338623,0.05925682770088314,0.3,,
68196,765952,374,11,574.23,1442.3330177300002,0.00033888768000000006,0.176601567491889,32.02301235198975,3730,0.27461114525794983,0.676723450422287,-0.12065929770469666,0.040856183,11.30188274383545,-0.0030973291838745365,0.3,,
68340,768000,375,11,578.56,1458.4663300700004,0.00033872384000000003,0.16074219173751772,19.97544445991516,3740,0.2745018005371094,0.692714661359787,-0.11732231378555298,0.031758994,9.163556098937988,-0.0075434115220559764,0.3,,
68494,770048,376,11,584.15,1475.39717366,0.00033856,0.2198567765473854,11.474387216567994,3750,0.27382469177246094,0.7539983540773392,-0.11362744569778442,0.22517546,5.780600547790527,0.0004722276667599168,0.3,,
68645,772096,377,11,575.77,1448.55375109,0.00033839616000000004,0.38381510972976685,12.826576137542725,3760,0.27447348833084106,0.6669944524765015,-0.10624401271343231,0.1466655,5.67226505279541,0.03105663638561964,0.3,,
68801,774144,378,11,551.01,1380.06049727,0.00033823232,0.5236718833446503,28.48163709640503,3770,0.27573323249816895,0.6482818722724915,-0.11306730508804322,0.10314511,9.604169845581055,0.07055089369416237,0.3,,
68954,776192,379,11,536.66,1339.1424066000002,0.00033806848,0.22798177860677243,24.563140392303467,3780,0.2760260999202728,0.7217812836170197,-0.11775785982608795,0.047257114,10.535605430603027,-0.001299604282830824,0.3,,
69106,778240,380,11,552.42,1383.58838113,0.00033790464,0.12802083734422923,28.145982265472412,3790,0.27620869874954224,0.7467311024665833,-0.11745018362998963,0.025286928,12.682442665100098,-0.01255377034853149,0.3,,
,780000,,,,,0.0003377408,0.16134114926680923,11.436628913879394,3800,0.2771514058113098,0.6025815010070801,-0.11828934252262116,0.043898985,4.959814071655273,-0.010357224035542466,0.3,1890.020876039937,675.8
69535,780288,381,11,528.66,1319.4083832500003,,,,,,,,,,,,,
69692,782336,382,11,499.62,1229.1938391100002,0.00033757696000000003,0.17664062995463609,34.77725076675415,3810,0.27814289927482605,0.523454874753952,-0.12234990894794465,0.019807484,12.58073902130127,0.0028471949981758726,0.3,,
69849,784384,383,11,501.14,1230.8353580199998,0.00033741312,0.09919270989485085,25.937195110321046,3820,0.2783302366733551,0.7555722445249557,-0.12376851737499237,0.024843,10.002147674560547,-0.01299180439440537,0.3,,
70011,786432,384,11,489.77,1197.39030435,0.00033724928,0.0579947930527851,32.710694026947024,3830,0.2780694365501404,0.6245892345905304,-0.11938176453113555,0.01770332,15.07682991027832,-0.007873768604476972,0.3,,
70171,788480,385,11,495.55,1216.52458312,0.00033708544,0.07924479376524687,16.734077072143556,3840,0.27788710594177246,0.7633574306964874,-0.11679319143295289,0.02466956,9.015042304992676,-0.009616464837454241,0.3,,
70327,790528,386,11,505.82,1247.9814308999999,0.0003369216,0.10828125290572643,22.131212854385375,3850,0.2774237096309662,0.7786712348461151,-0.1138270527124405,0.03975603,7.263443470001221,-0.010421154309692638,0.3,,
70492,792576,387,11,509.48,1265.9499533099997,0.00033675776,0.11579427383840084,14.156040668487549,3860,0.27676287293434143,0.794664591550827,-0.10881110429763793,0.020601958,3.3597137928009033,-0.013244451191276329,0.3,,
70649,794624,388,11,489.21,1215.75952219,0.00033659392,0.19545573382638395,21.891741847991945,3870,0.27565503120422363,0.7947063446044922,-0.10201584100723267,0.10525269,9.145235061645508,-0.009774683227296865,0.3,,
70808,796672,389,11,485.81,1206.38721453,0.00033643008000000004,0.11739583667367696,22.027914142608644,3880,0.27523815631866455,0.7986798137426376,-0.09487166106700898,0.03362741,9.943230628967285,-0.011229443335905564,0.3,,
70968,798720,390,11,487.79,1214.09905602,0.00033626624,0.14178385722916573,16.234568309783935,3890,0.27487945556640625,0.8010244518518448,-0.09089691638946533,0.033942632,7.416543960571289,-0.010794016906802373,0.3,,
,800000,,,,,0.00033610240000000004,0.1326562530361116,13.163435316085815,3900,0.27429643273353577,0.7669407278299332,-0.08529095649719239,0.031709827,6.215083599090576,-0.0007140685810009372,0.3,1964.9020294202492,657.2
71408,800768,391,11,488.87,1217.2749430600002,,,,,,,,,,,,,
71570,802816,392,11,491.79,1229.1347298,0.00033593856,0.16195312719792126,20.23686056137085,3910,0.27372828125953674,0.7702151983976364,-0.07962497472763061,0.032042205,9.736332893371582,-0.008556684299983307,0.3,,
71727,804864,393,11,490.1,1225.9967108900003,0.00033577472,0.24453125484287738,21.465198612213136,3920,0.2731704115867615,0.5452593564987183,-0.0741515338420868,0.040258043,6.435156345367432,0.004282392155146119,0.3,,
71879,806912,394,11,489.33,1226.1080419000002,0.00033561088000000003,0.22201823443174362,20.552682971954347,3930,0.2730454206466675,0.7760299891233444,-0.07054429352283478,0.06725254,7.695478439331055,-0.009323983751237285,0.3,,
72030,808960,395,11,480.15,1205.51116341,0.00033544704,0.16361979506909846,21.68776054382324,3940,0.2730337381362915,0.6613966822624207,-0.06858154535293579,0.03588231,8.557378768920898,-0.010663401234778602,0.3,,
72181,811008,396,11,485.62,1218.65156499,0.00033528320000000004,0.23865886069834233,24.422505187988282,3950,0.2730158567428589,0.5989377498626709,-0.06508261859416961,0.047938477,11.42241382598877,-0.004912774301046729,0.3,,
72344,813056,397,11,503.16,1263.2640321700003,0.00033511936,0.25613282173871993,14.346650505065918,3960,0.2720908522605896,0.7322659492492676,-0.06031255722045899,0.1767294,6.160080432891846,0.00018146206857636571,0.3,,
72504,815104,398,11,511.11,1290.4435416400001,0.00033495552000000004,0.42782553285360336,21.006406688690184,3970,0.27252981066703796,0.7443672716617584,-0.054833540320396425,0.094132334,6.9830851554870605,0.034120099213905596,0.3,,
72663,817152,399,11,513.94,1301.1591383300001,0.00033479168,0.1997135479003191,21.10810775756836,3980,0.2727547287940979,0.7286354601383209,-0.0575764536857605,0.049164053,10.710295677185059,-0.00786124737467624,0.3,,
72818,819200,400,11,508.61,1283.95372065,0.00033462784000000005,0.2148046906106174,16.04333715438843,3990,0.2731022238731384,0.6775966286659241,-0.05592277348041534,0.07109183,5.967608451843262,-0.004536719555617097,0.3,,
,820000,,,,,0.00033446400000000003,0.45695313811302185,23.77095146179199,4000,0.27370959520339966,0.6507805287837982,-0.057062625885009766,0.0981372,9.503783226013184,0.035981373502872935,0.3,2495.277614577487,869.2
73362,821248,401,11,494.76,1249.1662200299997,,,,,,,,,,,,,
73523,823296,402,11,509.59,1288.85647415,0.00033430016,0.31845052987337114,26.284681510925292,4010,0.2742171883583069,0.7504278719425201,-0.058206602931022644,0.059675377,11.118003845214844,-0.0013707087514922111,0.3,,
73683,825344,403,11,526.28,1337.0151288900001,0.00033413632000000004,0.15242187790572642,18.398348093032837,4020,0.2739354074001312,0.6733647882938385,-0.05799109637737274,0.022994127,6.291076183319092,-0.009897068894642879,0.3,,
73840,827392,404,11,541.53,1381.15464865,0.00033397248,0.3437500108033419,10.954374265670776,4030,0.2735897898674011,0.7664818614721298,-0.05340921580791473,0.22341745,5.424736976623535,0.00977394542191179,0.3,,
73997,829440,405,11,546.34,1402.1933460599998,0.00033380864,0.47386719584465026,21.891655492782593,4040,0.27411746978759766,0.5756097435951233,-0.05373509228229523,0.17614147,6.179697036743164,0.02247186797780163,0.3,,
74148,831488,406,11,552.37,1422.4838494299997,0.0003336448,0.1711328146397136,17.76286964416504,4050,0.27465033531188965,0.7234843075275421,-0.05796014368534088,0.048419386,8.148913383483887,-0.01463422949193045,0.3,,
74304,833536,407,11,553.54,1429.4947293799999,0.00033348096,0.1686718799173832,17.618922472000122,4060,0.2738720178604126,0.7525600641965866,-0.05715339481830597,0.0481254,6.4639892578125,-0.004322028265705741,0.3,,
74449,835584,408,11,562.1,1455.95740222,0.00033331712,0.13496093954890967,17.585918140411376,4070,0.2731437683105469,0.7284666299819946,-0.049953731894493106,0.035898138,7.405442714691162,-0.0087553179677343,0.3,,
74611,837632,409,11,573.2,1492.7308441399998,0.00033315328,0.1101953148841858,18.24411334991455,4080,0.27376705408096313,0.641267329454422,-0.04843055605888367,0.028366387,8.350412368774414,-0.00892460237606425,0.3,,
74767,839680,410,11,582.03,1521.35068476,0.00033298944000000004,0.20858073376002723,16.53695411682129,4090,0.27441421151161194,0.7479111552238464,-0.05006555914878845,0.092250496,6.899280071258545,-0.003184097149496701,0.3,,
,840000,,,,,0.0003328256,0.30983073227107527,19.056091785430908,4100,0.2749895453453064,0.6315161883831024,-0.048687970638275145,0.08838788,7.250010013580322,-0.005768565053585917,0.3,2239.3273280782623,736.0
75289,841728,411,11,592.02,1552.11046428,,,,,,,,,,,,,
75450,843776,412,11,594.44,1560.4646794600005,0.00033266176000000005,0.1055468769161962,18.822425889968873,4110,0.27523767948150635,0.7130300104618073,-0.04932246506214142,0.025978927,6.685077667236328,-0.011486187869741116,0.3,,
75606,845824,413,11,602.37,1587.5469791799999,0.00033249792,0.16401042118668557,23.61638593673706,4120,0.27537301182746887,0.591804027557373,-0.04810763597488403,0.013662009,15.285192489624023,-0.010270312822976857,0.3,,
75761,847872,414,11,604.48,1598.33542495,0.00033233408,0.13363281644997188,17.26421937942505,4130,0.2752094566822052,0.7716762125492096,-0.04622692167758942,0.03654293,6.9018659591674805,-0.013087600145954604,0.3,,
75919,849920,415,11,606.62,1609.7037507500002,0.00033217024000000003,0.14919271264225245,21.14385590553284,4140,0.275398850440979,0.6734748780727386,-0.044088274240493774,0.052797563,8.928691864013672,-0.00801100321841659,0.3,,
76077,851968,416,11,610.92,1624.56112302,0.0003320064,0.16397135695442558,17.183329343795776,4150,0.2753363251686096,0.7494866847991943,-0.04283148348331452,0.089801304,7.262650489807129,-0.0025186541065340905,0.3,,
76233,854016,417,11,619.68,1653.49696874,0.00033184256,0.43972657397389414,17.97267861366272,4160,0.2756575047969818,0.6615243256092072,-0.040228435397148134,0.0825075,6.612578392028809,0.023965455911238644,0.3,,
76391,856064,418,11,625.33,1671.07311647,0.00033167872000000007,0.21890625469386576,23.799711608886717,4170,0.27612823247909546,0.6839751601219177,-0.042362913489341736,0.021015782,8.300642013549805,0.0013094427582109435,0.3,,
76550,858112,419,11,622.72,1664.11204036,0.00033151488000000005,0.20882813157513738,18.569926929473876,4180,0.2767873704433441,0.7541614472866058,-0.04440318048000336,0.0858264,6.079288959503174,-0.003664497691788604,0.3,,
,860000,,,,,0.00033135104,0.24040364921092988,13.387695026397704,4190,0.27728840708732605,0.8009195476770401,-0.04692364931106567,0.06857307,6.787628650665283,-0.008792730085551703,0.3,1807.8539836149662,573.8
76988,860160,420,11,616.38,1648.50224897,,,,,,,,,,,,,
77143,862208,421,11,619.26,1660.7380349000002,0.00033118720000000005,0.25092448517680166,20.426289558410645,4200,0.2768516540527344,0.734354555606842,-0.043430036306381224,0.07396445,9.559501647949219,-0.005730503466911613,0.3,,
77297,864256,422,11,604.5,1617.25636268,0.00033102336000000003,0.18695313027128577,18.16421775817871,4210,0.27662381529808044,0.6916849613189697,-0.038704773783683775,0.05914831,7.632735729217529,-0.009824251987884036,0.3,,
77447,866304,423,11,618.84,1664.0022106499998,0.00033085952,0.2296484436839819,20.998931074142455,4220,0.27659523487091064,0.6763212978839874,-0.03556886911392212,0.04788401,9.356216430664062,-0.00888494621205611,0.3,,
77599,868352,424,11,617.45,1660.39097457,0.00033069568000000004,0.21010416923090816,18.330407047271727,4230,0.2768053710460663,0.7742723822593689,-0.034489020705223083,0.050553117,9.653958320617676,-0.008638425632962044,0.3,,
77756,870400,425,11,626.58,1691.65734149,0.00033053184,0.2716276097111404,16.320182895660402,4240,0.2772529721260071,0.7478025853633881,-0.03451091945171356,0.058160156,7.375295162200928,0.003492116719426175,0.3,,
77915,872448,426,11,635.97,1717.1988923299996,0.000330368,0.30833334028720855,11.517732238769531,4250,0.27705904841423035,0.8109978288412094,-0.03261071443557739,0.3543009,4.6566290855407715,0.009277431687805805,0.3,,
78065,874496,427,11,635.97,1719.3999575100001,0.00033020416,0.33938802853226663,53.71100692749023,4260,0.2768022119998932,0.40457355976104736,-0.030568695068359374,0.03539478,21.244367599487305,0.020725823431275804,0.3,,
78216,876544,428,11,645.5,1747.87075033,0.00033004032,0.13087239998858421,15.545906686782837,4270,0.2772110104560852,0.6622888445854187,-0.027816388010978698,0.026662566,8.012232780456543,-0.01056534078699769,0.3,,
78377,878592,429,11,654.37,1778.2564639100005,0.00032987648,0.36768229864537716,12.975561881065369,4280,0.2784181833267212,0.619534432888031,-0.027193787693977355,0.13955902,6.745351791381836,0.004358235230902263,0.3,,
,880000,,,,,0.00032971264,0.1466406285762787,18.284142398834227,4290,0.2792564630508423,0.6440677642822266,-0.02955505847930908,0.024926249,7.822737216949463,-0.005772364649455941,0.3,2253.8091287851507,773.2
78925,880640,430,11,665.58,1810.8401476900003,,,,,,,,,,,,,
79092,882688,431,11,673.84,1836.4837347500004,0.0003295488,0.18656250461935997,20.283091497421264,4300,0.27899467945098877,0.6848486065864563,-0.029754513502120973,0.047230877,9.406929969787598,-0.004829391522798687,0.3,,
79249,884736,432,11,676.52,1844.33924722,0.00032938496,0.4176562588661909,15.39635763168335,4310,0.27893969416618347,0.6708581149578094,-0.025952225923538207,0.10226984,4.737753391265869,0.0329426075797528,0.3,,
79415,886784,433,11,687.67,1879.7968253899996,0.00032922112000000005,0.437239595875144,23.294061279296876,4320,0.27936995029449463,0.7424218654632568,-0.027002397179603576,0.23254436,12.054012298583984,0.026609021254116617,0.3,,
79576,888832,434,11,696.36,1905.34188316,0.00032905728,0.33359375651925804,15.365672159194947,4330,0.2795461118221283,0.607456624507904,-0.029378941655158995,0.13537246,4.406830310821533,-0.014174659505952203,0.3,,
79729,890880,435,11,699.42,1915.7477627699998,0.00032889344,0.0903125014534453,20.26464500427246,4340,0.2791594862937927,0.6549617946147919,-0.02998621463775635,0.02869111,7.894349098205566,-0.006433593083056621,0.3,,
79894,892928,436,11,716.74,1965.3928693399998,0.00032872960000000003,0.17372396290302278,16.611503267288207,4350,0.2787169814109802,0.7027969658374786,-0.026876583695411682,0.05543112,5.943944931030273,-0.01339395512361079,0.3,,
80044,894976,437,11,712.86,1954.4951371399998,0.00032856576,0.25389323658309876,21.81840076446533,4360,0.2782402038574219,0.7480808794498444,-0.022723868489265442,0.12294395,11.716573715209961,0.008432192728505506,0.3,,
80199,897024,438,11,712.86,1945.6655522199999,0.00032840192,0.4676302194595337,10.57642433643341,4370,0.2784854471683502,0.7434183061122894,-0.020887082815170287,0.19656199,4.378376483917236,0.02559453524067066,0.3,,
80357,899072,439,11,709.92,1937.3413883,0.00032823808,0.2034114606678486,16.85599250793457,4380,0.27756887674331665,0.5542695820331573,-0.02021156847476959,0.03438612,7.19299840927124,-0.003531491995236102,0.3,,
,900000,,,,,0.00032807424,0.19227864891290664,13.27456338405609,4390,0.27683863043785095,0.7924223095178604,-0.012779182195663452,0.041110083,3.290982484817505,-0.006358040006598431,0.3,2436.371379018249,858.2
80907,901120,440,11,715.55,1949.50085389,,,,,,,,,,,,,
81066,903168,441,11,706.16,1918.9750466399998,0.0003279104,0.1747395869344473,17.12410135269165,4400,0.27589279413223267,0.8391375988721848,-0.007182285189628601,0.033329222,9.31036376953125,-0.005601262314012345,0.3,,
81222,905216,442,11,715.16,1943.2866339700004,0.00032774656000000006,0.18125000422587617,10.84922149181366,4410,0.27510660886764526,0.8922965228557587,-6.196200847625732e-05,0.07160346,4.106766700744629,-0.010889555886387825,0.3,,
81376,907264,443,11,726.8,1974.8319411399998,0.00032758272000000003,0.2127734452486038,11.507478618621827,4420,0.275028795003891,0.7595201581716537,0.005227500200271606,0.044287674,4.16518497467041,-0.00997079193999526,0.3,,
81543,909312,444,11,732.7,1994.6824432899996,0.00032741888,0.19519531838595866,16.46065945625305,4430,0.275287926197052,0.7701547294855118,0.009138292074203492,0.021690132,6.831216812133789,-0.013026457831729177,0.3,,
81693,911360,445,11,735.76,2002.25689451,0.00032725504000000004,0.16132812928408385,12.854111385345458,4440,0.276014506816864,0.7944872826337814,0.009810155630111695,0.03709104,6.631385803222656,-0.012728101469110697,0.3,,
81857,913408,446,11,746.06,2034.71830991,0.0003270912,0.2089974030852318,18.14896845817566,4450,0.27657008171081543,0.5139787495136261,0.009365740418434142,0.049648225,9.424586296081543,-0.010647602939861826,0.3,,
82012,915456,447,11,749.5,2046.12048374,0.00032692736,0.2130078149959445,11.691350865364075,4460,0.27679917216300964,0.7670632004737854,0.010309374332427979,0.035575435,7.195798397064209,-0.010647931739804228,0.3,,
82234,917504,448,11,741.96,2023.09989264,0.00032676352,0.2174869830487296,22.091471576690672,4470,0.27613765001296997,0.718207061290741,0.0144305020570755,0.034113657,10.939298629760742,-0.013492285388347226,0.3,,
82376,919552,449,11,743.9,2028.5567165599998,0.00032659968,0.31408854722976687,16.483263397216795,4480,0.275543749332428,0.6876692473888397,0.020102030038833617,0.17220336,6.6848015785217285,0.00818718239199363,0.3,,
,920000,,,,,0.00032643584,0.1511848997324705,22.622979497909547,4490,0.27555814385414124,0.6604107320308685,0.023942539095878602,0.03153494,12.536768913269043,-0.004127739530522379,0.3,3129.256942978129,958.8
82949,921600,450,11,738.49,2014.5691454900004,,,,,,,,,,,,,
83101,923648,451,11,750.31,2050.62418362,0.000326272,0.2176041705533862,13.023078155517577,4500,0.2760921120643616,0.7445755004882812,0.02460574209690094,0.057818614,5.3886823654174805,-0.013193457021843647,0.3,,
83259,925696,452,11,751.5,2052.6927917900002,0.00032610816,0.23375000320374967,27.5505859375,4510,0.27610641717910767,0.5489959418773651,0.02603381872177124,0.063768856,13.069328308105469,-0.0013968963752268415,0.3,,
83400,927744,453,11,758.54,2073.68284444,0.00032594432,0.19694010756211355,16.747284507751466,4520,0.2763915956020355,0.8002137839794159,0.027908527851104738,0.14400631,7.373908519744873,0.0011747023487987285,0.3,,
83557,929792,454,11,761.2,2081.60588942,0.00032578048,0.13954427260905505,21.457483434677123,4530,0.27644383907318115,0.617370218038559,0.028283852338790893,0.03348514,6.794212818145752,-0.007590638053370657,0.3,,
83708,931840,455,11,769.77,2108.9020814600003,0.00032561664,0.08174479338340461,20.766145610809325,4540,0.2769649028778076,0.6687927842140198,0.028748586773872375,0.019567214,5.584824562072754,-0.006308109661331418,0.3,,
83857,933888,456,11,763.86,2074.9609058999995,0.0003254528,0.46010417795623654,11.969785118103028,4550,0.27500563859939575,0.7860850840806961,0.03347257375717163,4.990407,4.9566426277160645,0.07902835839020561,0.3,,
84002,935936,457,11,751.19,2025.02751113,0.00032528896000000003,0.35960937961935996,74.85343933105469,4560,0.27411365509033203,0.3444565534591675,0.04281319379806518,0.22608715,23.934709548950195,0.032808481622487305,0.3,,
84153,937984,458,11,759.03,2028.13058484,0.00032512512,0.0942057314037811,19.809593057632448,4570,0.27398917078971863,0.7275681793689728,0.044798281788825986,0.033980355,6.7644805908203125,-0.009389365680981431,0.3,,
,940000,,,,,0.00032496128,0.21936198361217976,11.797631216049194,4580,0.27391988039016724,0.7950186282396317,0.046920794248580935,0.089122325,4.826218128204346,0.0022126289724837987,0.3,2015.6588789141097,874.8
84598,940032,459,11,755.42,2001.3356897800002,,,,,,,,,,,,,
84741,942080,460,11,740.71,1944.7459670500002,0.00032479744,0.31718750670552254,24.300740718841553,4590,0.2738318145275116,0.7357845902442932,0.04960135817527771,0.052079007,10.402252197265625,0.006654558066456961,0.3,,
84889,944128,461,11,712.28,1848.6595655,0.0003246336,0.24920573383569716,16.114738607406615,4600,0.2739275395870209,0.8079318106174469,0.05169510841369629,0.04624891,6.630870342254639,-0.009224679504986844,0.3,,
85036,946176,462,11,667.18,1701.8031902000005,0.00032446976,0.2755989633500576,43.44739866256714,4610,0.27395763993263245,0.678594172000885,0.05469719171524048,0.069194496,15.845419883728027,-0.0010509277401434148,0.3,,
85175,948224,463,11,668.44,1695.5049850100002,0.00032430592000000006,0.14962239973247052,27.902976322174073,4620,0.2740040719509125,0.7590244263410568,0.05708606541156769,0.02131972,9.649609565734863,-0.010274406127864478,0.3,,
85318,950272,464,11,663.56,1660.12974462,0.00032414208000000003,0.28539063334465026,9.521014666557312,4630,0.27409371733665466,0.8855814710259438,0.06001318395137787,0.116041616,4.561750411987305,-0.003216753699816799,0.3,,
85455,952320,465,11,640.08,1590.25702188,0.00032397824,0.33069011084735395,11.083772325515747,4640,0.27425360679626465,0.8663640022277832,0.06264615654945374,0.100191265,5.297904968261719,0.0037008042505476623,0.3,,
85596,954368,466,11,643.77,1587.2785581999995,0.00032381440000000004,0.27220052629709246,17.833625888824464,4650,0.2741318941116333,0.8059091418981552,0.06394656300544739,0.08560151,8.794404029846191,-0.0017116051976334035,0.3,,
85734,956416,467,11,643.77,1573.06314396,0.00032365056,0.19481771318241953,30.14019355773926,4660,0.27394360303878784,0.6853728294372559,0.06677297055721283,0.035379704,13.042963981628418,-0.008982894198852565,0.3,,
85867,958464,468,11,638.97,1558.4732343700002,0.00032348672,0.2968880258500576,6.8340576648712155,4670,0.27361783385276794,0.898303247988224,0.06906484663486481,0.1954444,2.6726152896881104,0.007142167774154551,0.3,,
,960000,,,,,0.00032332288,0.4279948003590107,17.54488010406494,4680,0.2737467885017395,0.6349575519561768,0.06953802108764648,0.2827638,6.3422160148620605,0.030698636430315673,0.3,2573.0296599524095,956.0
86414,960512,469,11,637.59,1554.10664116,,,,,,,,,,,,,
86562,962560,470,11,632.76,1539.54246116,0.00032315904,0.2083072965964675,15.370894575119019,4690,0.27414992451667786,0.6226298809051514,0.0674896091222763,0.14076972,5.860785007476807,-0.004336013985448517,0.3,,
86706,964608,471,11,616.95,1497.0966329000003,0.00032299520000000003,0.26200521253049375,27.249367332458498,4700,0.27438873052597046,0.6026590764522552,0.06393561661243438,0.021632819,10.505821228027344,-0.0003012870927341371,0.3,,
86846,966656,472,11,635.06,1549.56657041,0.00032283136,0.22675781635334716,16.927950429916383,4710,0.27443456649780273,0.7217054963111877,0.06491709053516388,0.12649617,7.679694652557373,-0.009390950510860474,0.3,,
86991,968704,473,11,622.81,1507.5906887600001,0.00032266752,0.3842968810349703,12.065338444709777,4720,0.274796724319458,0.6934884786605835,0.06832886636257171,0.34014195,6.0363922119140625,0.04528756548512321,0.3,,
87131,970752,474,11,616.31,1474.4583604600002,0.00032250368,0.49929688423871993,19.313901472091676,4730,0.275066614151001,0.5343645811080933,0.06894368529319764,0.18912506,7.457103252410889,0.08567017294466495,0.3,,
87281,972800,475,11,516.23,1163.72489968,0.00032233984,0.7197526186704636,44.22576332092285,4740,0.2751854658126831,0.33696961402893066,0.06726638674736023,0.77216876,14.288440704345703,0.10651758436113598,0.3,,
87432,974848,476,11,411.0,851.79148233,0.00032217599999999997,0.06783854330715258,62.18667793273926,4750,0.2756217122077942,0.5702873170375824,0.06494233906269073,0.019755557,22.650480270385742,-0.011781610051439207,0.3,,
87574,976896,477,11,365.79,750.2174726600002,0.00032201216,0.12661458700022193,64.17773056030273,4760,0.27599698305130005,0.6063726246356964,0.06347408890724182,0.020673918,30.070913314819336,-0.012090618809306796,0.3,,
87723,978944,478,11,332.48,677.1018436900001,0.00032184832000000003,0.1687760455883108,40.51977348327637,4770,0.27647751569747925,0.7007431387901306,0.061885133385658264,0.032016266,16.95284652709961,-0.019085760357556845,0.3,,
,980000,,,,,0.00032168448,0.1437500043772161,39.60853338241577,4780,0.2770266830921173,0.7035895884037018,0.06065429747104645,0.029669402,17.281654357910156,-0.015260051857912859,0.3,977.355210309662,456.8
88047,980992,479,11,319.47,648.04447985,,,,,,,,,,,,,
88196,983040,480,11,310.25,626.7853038400001,0.00032152064000000004,0.1605729205533862,27.948517513275146,4790,0.27753913402557373,0.6105134785175323,0.05984659790992737,0.04348041,9.673376083374023,-0.017330899045336957,0.3,,
88336,985088,481,11,283.63,568.93122213,0.0003213568,0.1600651076703798,19.09639706611633,4800,0.2779952883720398,0.6209591329097748,0.060485121607780454,0.02871165,8.31350040435791,-0.014206967706559225,0.3,,
88475,987136,482,11,282.85,562.0293652600001,0.00032119296,0.18683594246394933,26.485098838806152,4810,0.27859678864479065,0.6935447156429291,0.059826630353927615,0.07255073,11.195220947265625,-0.015797121187206286,0.3,,
88619,989184,483,11,267.29,518.8623581600001,0.00032102912000000003,0.191263026650995,8.996884560585022,4820,0.2790237367153168,0.753828689455986,0.05955018103122711,0.04985936,3.5432803630828857,-0.013670840401900985,0.3,,
88764,991232,484,11,244.77,446.2146194200001,0.00032086528,0.23035156801342965,21.92158451080322,4830,0.2793176770210266,0.7544162422418594,0.06222924590110779,0.056852248,8.530430793762207,-0.005323149643227243,0.3,,
88911,993280,485,11,230.87,416.02603488,0.00032070144000000004,0.11740885563194751,22.14147310256958,4840,0.2793216407299042,0.7060773968696594,0.06455818116664887,0.031161599,9.527666091918945,-0.011030746863689345,0.3,,
89049,995328,486,11,243.59,451.76221313,0.0003205376,0.12734375454019756,23.14715576171875,4850,0.27945834398269653,0.7495097219944,0.06691970527172089,0.03453196,8.099489212036133,-0.010670379518996853,0.3,,
89190,997376,487,11,255.13,478.54411496,0.00032037376000000004,0.31709635704755784,16.21208176612854,4860,0.2799765169620514,0.7396019995212555,0.06748954355716705,1.2509322,8.453766822814941,0.046605317506182464,0.3,,
89332,999424,488,11,280.75,538.03023794,0.00032020992,0.2875130258500576,17.719779300689698,4870,0.2803555727005005,0.6464455723762512,0.06683442890644073,0.054459844,7.702664852142334,0.010976663381152107,0.3,,
,1000000,,,,,0.00032004608000000005,0.43397136256098745,27.26845750808716,4880,0.28114986419677734,0.6308773159980774,0.06287328600883484,0.12529477,9.9354248046875,0.028442564895085527,0.3,2670.976338852756,1000.0
89917,1001472,489,11,293.67,574.62916173,,,,,,,,,,,,,
