time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,train/learning_rate,train/critic_loss,train/actor_loss,rollout/ep_rew_mean,train/n_updates,time/fps,time/episodes,eval/mean_ep_length,eval/mean_reward
27113,264800,491.92,0.0003,2.121084451675415,-18.512269973754883,710.3946608,264699,9,1088,,
27302,266986,511.46,0.0003,3.7825474739074707,-18.087007522583008,735.5035505000001,266885,9,1092,,
27488,269218,525.07,0.0003,1.3860456943511963,-17.37847900390625,742.6374883499999,269117,9,1096,,
27686,271485,531.79,0.0003,1.2874432802200317,-17.738224029541016,781.9187496200002,271384,9,1100,,
27803,272862,537.77,0.0003,1.4547096490859985,-18.36886978149414,802.2096548100001,272761,9,1104,,
27914,274173,543.1,0.0003,6.344184875488281,-19.653406143188477,810.9267835200002,274072,9,1108,,
27986,275045,531.03,0.0003,1.777480959892273,-17.76296043395996,795.83553035,274944,9,1112,,
28202,277490,531.55,0.0003,1.5898308753967285,-18.002655029296875,786.0843091699999,277389,9,1116,,
28269,278170,527.22,0.0003,1.0410140752792358,-18.120868682861328,787.1518949199999,278069,9,1120,,
28325,278812,502.75,0.0003,3.5254926681518555,-16.65410804748535,741.5609731299999,278711,9,1124,,
28473,280458,497.05,0.0003,2.386526346206665,-17.55337142944336,730.8264565100002,280357,9,1128,,
28509,280883,481.89,0.0003,1.5372064113616943,-17.364578247070312,714.97206117,280782,9,1132,,
28594,281865,479.95,0.0003,2.1246209144592285,-18.332517623901367,705.35018919,281764,9,1136,,
28731,283216,477.6,0.0003,1.3842670917510986,-18.77328109741211,705.18600773,283115,9,1140,,
28780,283706,462.64,0.0003,2.3783607482910156,-18.36417007446289,672.3600746,283605,9,1144,,
28860,284506,452.37,0.0003,1.698602557182312,-17.97724151611328,651.07692793,284405,9,1148,,
29023,286230,448.84,0.0003,2.0581250190734863,-20.121414184570312,651.06900359,286129,9,1152,,
29105,287076,432.11,0.0003,0.9994312524795532,-19.111175537109375,616.67857828,286975,9,1156,,
29330,289282,425.72,0.0003,2.4327340126037598,-17.87600326538086,622.5638918999999,289181,9,1160,,
29490,291013,422.21,0.0003,4.579430103302002,-19.318693161010742,605.5125831,290912,9,1164,,
29767,294135,423.45,0.0003,3.1497249603271484,-19.154207229614258,655.9352924599999,294034,9,1168,,
30075,297706,427.76,0.0003,1.6787512302398682,-20.605371475219727,723.6660394,297605,9,1172,,
,300000,,0.0003,1.5708119869232178,-21.207504272460938,,299899,,,597.4,1670.878736
30524,300018,425.6,0.0003,1.4018340110778809,-20.22287368774414,730.1946962999999,299917,9,1176,,
30788,303231,426.97,0.0003,1.166999340057373,-21.131410598754883,762.5033464799999,303130,9,1180,,
30955,304964,432.73,0.0003,1.4240950345993042,-21.720779418945312,781.4639543399999,304863,9,1184,,
31121,306569,417.69,0.0003,1.436706781387329,-22.863407135009766,772.15746827,306468,9,1188,,
31445,309799,428.13,0.0003,1.0927810668945312,-22.44202995300293,815.3419031400001,309698,9,1192,,
31677,312131,429.13,0.0003,1.4268205165863037,-22.39147186279297,850.03090818,312030,9,1196,,
31959,315066,435.81,0.0003,1.8412036895751953,-22.815629959106445,887.06805794,314965,9,1200,,
32218,317596,447.34,0.0003,1.3695955276489258,-24.085880279541016,909.67898532,317495,9,1204,,
32385,319340,451.67,0.0003,1.0938308238983154,-24.06261444091797,932.8262230299999,319239,9,1208,,
32580,321583,465.38,0.0003,1.456681251525879,-24.387121200561523,997.89712769,321482,9,1212,,
32886,325217,477.27,0.0003,1.547719955444336,-24.841516494750977,1072.22032615,325116,9,1216,,
33094,327640,494.7,0.0003,1.2203352451324463,-28.096763610839844,1129.27953157,327539,9,1220,,
33417,331358,525.46,0.0003,5.679158687591553,-24.539396286010742,1230.58666683,331257,9,1224,,
33640,334000,535.42,0.0003,1.5603233575820923,-24.855756759643555,1267.7919264699997,333899,9,1228,,
33834,336215,553.32,0.0003,1.5676684379577637,-26.702178955078125,1330.3337872900001,336114,9,1232,,
33987,337661,557.96,0.0003,1.1193454265594482,-26.977731704711914,1354.6111237300001,337560,9,1236,,
34142,339150,559.34,0.0003,1.1547133922576904,-26.32347869873047,1363.28858262,339049,9,1240,,
34353,341270,575.64,0.0003,1.2000706195831299,-26.45444107055664,1415.7049005300003,341169,9,1244,,
34688,344574,600.68,0.0003,1.9303361177444458,-26.322418212890625,1486.5333922100003,344473,9,1248,,
34792,345638,594.08,0.0003,1.0904831886291504,-25.648273468017578,1464.9160078299997,345537,9,1252,,
35037,348073,609.97,0.0003,1.5781444311141968,-26.546951293945312,1518.5270750499997,347972,9,1256,,
35258,350302,610.2,0.0003,1.134318232536316,-26.030351638793945,1516.2936372600002,350201,9,1260,,
35635,354302,632.89,0.0003,1.3222821950912476,-27.04115104675293,1618.9232620299997,354201,9,1264,,
35921,357324,631.89,0.0003,1.537278413772583,-27.975635528564453,1620.52375829,357223,9,1268,,
36118,359376,616.7,0.0003,1.0970268249511719,-27.073230743408203,1574.26420919,359275,9,1272,,
36407,362426,624.08,0.0003,5.422413349151611,-28.71289825439453,1596.63692964,362325,9,1276,,
36676,365279,620.48,0.0003,2.31487774848938,-26.875818252563477,1591.5034777700002,365178,9,1280,,
36952,368095,631.31,0.0003,2.1650052070617676,-29.06061363220215,1629.4010708600003,367994,9,1284,,
36994,368565,619.96,0.0003,1.2581080198287964,-28.64972496032715,1598.32767647,368464,9,1288,,
37064,369337,595.38,0.0003,1.0033118724822998,-30.002140045166016,1540.11380226,369236,9,1292,,
37260,371396,592.65,0.0003,1.1238871812820435,-29.08652687072754,1528.0491639,371295,9,1296,,
37570,374539,594.73,0.0003,1.1119506359100342,-28.492191314697266,1504.7567634599995,374438,9,1300,,
37727,376204,586.08,0.0003,1.9715161323547363,-29.335453033447266,1502.0467251500002,376103,9,1304,,
38007,379165,598.25,0.0003,1.7196048498153687,-28.618602752685547,1533.23552098,379064,9,1308,,
38385,383165,615.82,0.0003,5.185454368591309,-29.00083351135254,1570.4530320499998,383064,9,1312,,
38778,387165,619.48,0.0003,1.4645142555236816,-30.026769638061523,1575.9596618299997,387064,9,1316,,
39084,390350,627.1,0.0003,1.1096723079681396,-30.283966064453125,1603.26684091,390249,9,1320,,
39291,392643,612.85,0.0003,1.0905932188034058,-29.554622650146484,1560.7229956500003,392542,9,1324,,
39518,394956,609.56,0.0003,1.8131626844406128,-30.222026824951172,1551.3442584000002,394855,9,1328,,
39871,398603,623.88,0.0003,1.0242502689361572,-30.190147399902344,1588.31921861,398502,9,1332,,
,400000,,0.0003,1.2279335260391235,-30.210609436035156,,399899,,,642.4,1942.4646322
40365,401000,633.39,0.0003,1.4151322841644287,-28.939289093017578,1630.3696476500002,400899,9,1336,,
40587,403546,643.96,0.0003,4.862677097320557,-30.329513549804688,1675.7095422900002,403445,9,1340,,
40793,405938,646.68,0.0003,0.903749942779541,-30.62038803100586,1690.3304825199998,405837,9,1344,,
41052,408951,643.77,0.0003,0.906736433506012,-31.351890563964844,1703.0623706,408850,9,1348,,
41297,411673,660.35,0.0003,6.203472137451172,-30.549978256225586,1771.8712419499996,411572,9,1352,,
41521,414003,659.3,0.0003,4.781802654266357,-30.34569549560547,1766.1834922599999,413902,9,1356,,
41595,414733,644.31,0.0003,1.2440061569213867,-31.58356475830078,1731.0740041800004,414632,9,1360,,
41647,415266,609.64,0.0003,1.0825129747390747,-30.819494247436523,1609.7528571400003,415165,9,1364,,
41963,418641,613.17,0.0003,7.370816707611084,-30.48917579650879,1586.45412327,418540,9,1368,,
42114,420240,608.64,0.0003,5.192660808563232,-29.932598114013672,1578.8741576599996,420139,9,1372,,
42377,422996,605.7,0.0003,1.2267900705337524,-30.22677993774414,1556.29593536,422895,9,1376,,
42583,425371,600.92,0.0003,1.4755563735961914,-28.355619430541992,1542.28577536,425270,9,1380,,
42785,427707,596.12,0.0003,1.0445666313171387,-29.852344512939453,1530.6614275400002,427606,9,1384,,
42992,430118,615.53,0.0003,1.845009446144104,-29.187395095825195,1599.38784714,430017,10,1388,,
43346,434118,647.81,0.0003,0.6291838884353638,-30.409881591796875,1705.6627540700001,434017,10,1392,,
43613,437198,658.02,0.0003,1.1813733577728271,-30.92824363708496,1765.9132127600003,437097,10,1396,,
43858,440044,655.05,0.0003,0.7009800672531128,-29.608604431152344,1773.34853898,439943,10,1400,,
44159,443150,669.46,0.0003,0.6983053088188171,-31.049495697021484,1806.6275663099996,443049,10,1404,,
44307,444656,654.91,0.0003,1.7025959491729736,-30.378890991210938,1773.3665899199998,444555,10,1408,,
44406,445679,625.14,0.0003,2.440200090408325,-29.789836883544922,1655.7762757299997,445578,10,1412,,
44677,448121,609.56,0.0003,0.8622953295707703,-30.099403381347656,1577.4399214199998,448020,10,1416,,
44910,450451,601.01,0.0003,1.6729061603546143,-28.849365234375,1510.73278232,450350,10,1420,,
45081,452187,595.44,0.0003,6.182129383087158,-28.77545738220215,1482.86345113,452086,10,1424,,
45383,455444,604.88,0.0003,1.1819396018981934,-29.014204025268555,1525.73328083,455343,10,1428,,
45601,457864,592.61,0.0003,3.1793453693389893,-29.2335205078125,1459.672365,457763,10,1432,,
45791,460204,592.04,0.0003,0.7321009039878845,-29.023670196533203,1417.2521087100001,460103,10,1436,,
46130,464204,606.58,0.0003,0.8066090941429138,-29.291500091552734,1453.9216913,464103,10,1440,,
46406,467512,615.74,0.0003,5.612608432769775,-29.783498764038086,1477.44051613,467411,10,1444,,
46693,470830,618.79,0.0003,0.9537763595581055,-30.68976593017578,1483.98193997,470729,10,1448,,
46982,474119,624.46,0.0003,2.966845750808716,-29.60456085205078,1507.74569266,474018,10,1452,,
47366,478160,641.57,0.0003,1.3821306228637695,-29.04978370666504,1560.37137034,478059,10,1456,,
47653,481111,663.78,0.0003,4.930722713470459,-30.082876205444336,1616.7897037799996,481010,10,1460,,
47985,484539,692.73,0.0003,0.7330918312072754,-30.314029693603516,1721.1465716,484438,10,1464,,
48117,486069,674.28,0.0003,0.7382289171218872,-29.55684471130371,1656.6146091899998,485968,10,1468,,
48360,488642,684.02,0.0003,0.9643067121505737,-29.653121948242188,1656.79889278,488541,10,1472,,
48606,490968,679.72,0.0003,0.9878736734390259,-28.603069305419922,1666.2249131499996,490867,10,1476,,
48781,492899,675.28,0.0003,1.520013451576233,-29.224090576171875,1642.4881244599999,492798,10,1480,,
49071,496206,684.99,0.0003,1.09018874168396,-29.918472290039062,1673.8737309600003,496105,10,1484,,
49195,497596,674.78,0.0003,5.072060585021973,-30.140134811401367,1635.7587541599996,497495,10,1488,,
49296,498701,645.83,0.0003,1.4048631191253662,-30.664188385009766,1540.4903037999998,498600,10,1492,,
49363,499426,622.28,0.0003,1.4006836414337158,-29.577091217041016,1440.48265639,499325,10,1496,,
,500000,,0.0003,1.977555274963379,-29.547138214111328,,499899,,,497.4,1398.4377394
49717,500750,607.06,0.0003,0.8445708751678467,-28.706222534179688,1420.9638427300004,500649,10,1500,,
49851,502186,590.36,0.0003,0.8487645387649536,-27.959205627441406,1384.01436869,502085,10,1504,,
50030,504082,594.26,0.0003,0.9485479593276978,-27.7490234375,1399.96839511,503981,10,1508,,
50066,504473,587.94,0.0003,1.2215886116027832,-28.19803810119629,1418.2161110700001,504372,10,1512,,
50310,507090,589.69,0.0003,1.3219630718231201,-28.363269805908203,1440.40909146,506989,10,1516,,
50581,509706,592.55,0.0003,1.6282196044921875,-27.99427604675293,1488.5606628499997,509605,10,1520,,
50785,511827,596.4,0.0003,3.0521655082702637,-28.571022033691406,1509.27516779,511726,10,1524,,
51160,515842,603.98,0.0003,3.5517406463623047,-28.858654022216797,1499.3843521699996,515741,10,1528,,
51532,519842,619.78,0.0003,1.2384960651397705,-28.089111328125,1563.4618558000002,519741,10,1532,,
51838,523068,628.64,0.0003,1.2070608139038086,-28.329143524169922,1625.21097709,522967,10,1536,,
52125,526171,619.67,0.0003,0.9541200399398804,-28.57293701171875,1596.9996142700004,526070,10,1540,,
52425,529281,617.69,0.0003,1.0733122825622559,-28.567209243774414,1595.13535748,529180,10,1544,,
52623,531277,604.47,0.0003,2.793895721435547,-27.625690460205078,1549.3653038399998,531176,10,1548,,
52843,533583,594.64,0.0003,5.712615013122559,-29.764543533325195,1511.7858807,533482,10,1552,,
53066,535958,577.98,0.0003,2.785038948059082,-28.206893920898438,1444.9740375499998,535857,10,1556,,
53398,539537,584.26,0.0003,1.671386480331421,-29.107351303100586,1458.0416683200006,539436,10,1560,,
53626,541980,574.41,0.0003,0.9499816298484802,-29.555118560791016,1429.1186099500003,541879,10,1564,,
53935,545274,592.05,0.0003,0.8748539090156555,-29.181060791015625,1532.2319006100004,545173,10,1568,,
54174,547824,591.82,0.0003,0.9585880041122437,-28.491619110107422,1550.8675132,547723,10,1572,,
54449,550758,597.9,0.0003,0.8661601543426514,-28.05038070678711,1566.4000179799998,550657,10,1576,,
54737,553695,607.96,0.0003,0.5139061212539673,-29.372493743896484,1584.4732408699995,553594,10,1580,,
55041,556977,607.71,0.0003,0.9570955038070679,-30.372676849365234,1588.3752855599998,556876,10,1584,,
55406,560977,633.81,0.0003,1.2279783487319946,-31.23103904724121,1655.06186766,560876,10,1588,,
55714,564299,655.98,0.0003,4.406445026397705,-29.936033248901367,1729.7443572600002,564198,10,1592,,
55917,566334,669.08,0.0003,1.0376551151275635,-28.688589096069336,1785.2879684600005,566233,10,1596,,
56113,568488,677.38,0.0003,7.465384006500244,-30.27220344543457,1818.6603213199999,568387,10,1600,,
56302,570557,683.71,0.0003,3.793449878692627,-29.607906341552734,1832.49534476,570456,10,1604,,
56425,571816,677.34,0.0003,1.815780758857727,-28.917020797729492,1810.7518786300002,571715,10,1608,,
56703,574868,703.95,0.0003,6.730560779571533,-29.74057388305664,1886.14338975,574767,10,1612,,
56981,577883,707.93,0.0003,1.2909841537475586,-30.46149444580078,1919.6302492300001,577782,10,1616,,
57241,580637,709.31,0.0003,1.1849658489227295,-29.51739501953125,1924.4642377999999,580536,10,1620,,
57380,582190,703.63,0.0003,0.6500563621520996,-29.991119384765625,1904.0662057599998,582089,10,1624,,
57652,585099,692.57,0.0003,1.9292552471160889,-29.438352584838867,1898.8511477300003,584998,10,1628,,
57954,588252,684.1,0.0003,1.4194602966308594,-30.06838607788086,1889.0056927899998,588151,10,1632,,
58170,590507,674.39,0.0003,2.013853073120117,-28.626049041748047,1859.7841052100005,590406,10,1636,,
58464,593617,674.46,0.0003,0.8153473138809204,-31.334794998168945,1859.7775711499996,593516,10,1640,,
58714,596256,669.75,0.0003,1.1166409254074097,-29.81667709350586,1846.28198302,596155,10,1644,,
58942,598871,675.94,0.0003,0.7343207597732544,-30.91708755493164,1858.73829462,598770,10,1648,,
,600000,,0.0003,0.8619611263275146,-30.59638214111328,,599899,,,1000.0,1474.6629974
59593,602123,685.4,0.0003,1.4972540140151978,-29.54474449157715,1882.05891263,602022,10,1652,,
59920,606123,701.65,0.0003,2.5586540699005127,-31.103172302246094,1948.45801396,606022,10,1656,,
60179,609236,696.99,0.0003,3.6940464973449707,-30.077434539794922,1966.54598171,609135,10,1660,,
60311,610805,688.25,0.0003,0.401405930519104,-30.55657196044922,1936.7150679800002,610704,10,1664,,
60356,611296,660.22,0.0003,1.3714553117752075,-31.170360565185547,1849.8192821100001,611195,10,1668,,
60635,614201,663.77,0.0003,5.487104415893555,-31.345489501953125,1878.45751044,614100,10,1672,,
60727,615119,643.61,0.0003,1.2204325199127197,-31.41724395751953,1811.3574831799997,615018,10,1676,,
60914,617180,634.85,0.0003,0.8532562255859375,-29.89497184753418,1805.6701790399998,617079,10,1680,,
61197,620288,633.11,0.0003,4.552192211151123,-30.481304168701172,1793.93440781,620187,10,1684,,
61568,624288,633.11,0.0003,1.0648554563522339,-31.601137161254883,1810.1395751,624187,10,1688,,
61907,627893,635.94,0.0003,0.3420088589191437,-31.577726364135742,1803.5313070500001,627792,10,1692,,
62258,631608,652.74,0.0003,1.1015089750289917,-30.58462142944336,1832.7292704300003,631507,10,1696,,
62540,634625,661.37,0.0003,0.8421129584312439,-29.98160743713379,1858.4531859200004,634524,10,1700,,
62816,637640,670.83,0.0003,1.659886360168457,-31.61948013305664,1894.43749993,637539,10,1704,,
63089,640534,687.18,0.0003,0.5607593059539795,-30.45199966430664,1933.58334003,640433,10,1708,,
63272,642491,676.23,0.0003,1.5648493766784668,-30.238323211669922,1910.7569870200002,642390,10,1712,,
63424,643992,661.09,0.0003,0.5402008891105652,-30.594764709472656,1858.8812434,643891,10,1716,,
63664,646591,659.54,0.0003,3.499357223510742,-31.845911026000977,1850.9964143,646490,10,1720,,
63689,646832,646.42,0.0003,4.98686408996582,-30.738346099853516,1809.5171261199998,646731,10,1724,,
63874,648767,636.68,0.0003,1.4063085317611694,-30.77509117126465,1777.84280979,648666,10,1728,,
64114,651375,631.23,0.0003,0.6238152384757996,-31.088150024414062,1761.17828432,651274,10,1732,,
64244,652756,622.49,0.0003,4.46093225479126,-30.171161651611328,1727.8481983999995,652655,10,1736,,
64451,654966,613.49,0.0003,1.667961835861206,-30.525949478149414,1703.8793139799996,654865,10,1740,,
64634,656906,606.5,0.0003,1.042896032333374,-31.002233505249023,1674.7205101299999,656805,10,1744,,
64716,657788,589.17,0.0003,1.257320523262024,-31.86272621154785,1616.8786689999997,657687,10,1748,,
65089,661788,596.65,0.0003,1.8839633464813232,-30.904104232788086,1634.65723771,661687,10,1752,,
65210,663028,569.05,0.0003,0.8134446740150452,-31.825902938842773,1544.63506245,662927,10,1756,,
65396,664988,557.52,0.0003,2.3277246952056885,-31.258602142333984,1486.51110064,664887,10,1760,,
65705,668157,573.52,0.0003,2.2959866523742676,-30.066234588623047,1533.4569776600003,668056,10,1764,,
65886,670275,589.79,0.0003,4.803456783294678,-30.79545021057129,1587.30600955,670174,10,1768,,
66042,672057,578.56,0.0003,4.575623512268066,-30.29267120361328,1547.18163339,671956,10,1772,,
66252,674492,593.73,0.0003,0.8437129855155945,-31.78792953491211,1610.5988623799997,674391,10,1776,,
66383,676130,589.5,0.0003,0.6805272102355957,-31.28567123413086,1602.29603071,676029,10,1780,,
66492,677354,570.66,0.0003,1.1344951391220093,-30.794300079345703,1543.7923106099997,677253,10,1784,,
66689,679586,552.98,0.0003,0.7072504162788391,-31.2681827545166,1486.6143694200002,679485,10,1788,,
66896,681760,538.67,0.0003,0.7027493715286255,-32.628395080566406,1443.75354515,681659,10,1792,,
67231,685448,538.4,0.0003,5.606096267700195,-31.189668655395508,1470.8762048600004,685347,10,1796,,
67421,687553,529.28,0.0003,1.1610089540481567,-31.110511779785156,1444.6061084599999,687452,10,1800,,
67646,690038,523.98,0.0003,0.8386844396591187,-31.1640682220459,1435.31178096,689937,10,1804,,
67867,692503,519.69,0.0003,1.0657719373703003,-30.849815368652344,1434.99428175,692402,10,1808,,
67909,692986,504.95,0.0003,0.9153625965118408,-31.667558670043945,1384.7082918600001,692885,10,1812,,
68028,694260,502.68,0.0003,0.8321806192398071,-31.416593551635742,1384.2163683000003,694159,10,1816,,
68231,696411,498.2,0.0003,1.045862078666687,-30.638648986816406,1363.9623753,696310,10,1820,,
68470,698868,520.36,0.0003,1.6150027513504028,-30.39836883544922,1428.7057765700001,698767,10,1824,,
,700000,,0.0003,0.5689188241958618,-31.640050888061523,,699899,,,628.2,1743.3619286
68985,701110,523.43,0.0003,0.5594520568847656,-32.10851287841797,1435.7995488400002,701009,10,1828,,
69353,705110,537.35,0.0003,2.122307062149048,-31.750831604003906,1479.93352663,705009,10,1832,,
69700,709110,563.54,0.0003,0.9793602824211121,-31.276643753051758,1576.48114749,709009,10,1836,,
69907,711686,567.2,0.0003,3.0100507736206055,-30.98773193359375,1599.1671000700005,711585,10,1840,,
70158,714799,578.93,0.0003,1.9010398387908936,-32.008155822753906,1647.43042763,714698,10,1844,,
70344,717068,592.8,0.0003,1.3798956871032715,-30.772058486938477,1700.1262116,716967,10,1848,,
70692,721068,592.8,0.0003,1.1392040252685547,-32.17475128173828,1714.57552407,720967,10,1852,,
70943,724083,610.55,0.0003,1.1662533283233643,-31.623537063598633,1791.3072972400003,723982,10,1856,,
71209,727217,622.29,0.0003,1.9325283765792847,-32.6147346496582,1852.3301033000002,727116,10,1860,,
71534,731217,630.6,0.0003,0.8250581622123718,-32.232757568359375,1900.01303951,731116,10,1864,,
71779,734335,640.6,0.0003,0.9083298444747925,-32.73567199707031,1940.8644906799998,734234,10,1868,,
72103,738335,662.78,0.0003,0.6336082220077515,-33.391231536865234,2031.2612368100004,738234,10,1872,,
72424,742071,675.79,0.0003,0.775429368019104,-33.19664001464844,2080.28904989,741970,10,1876,,
72713,745572,694.42,0.0003,0.41267508268356323,-33.019161224365234,2150.93221421,745471,10,1880,,
73051,749572,722.18,0.0003,0.9443063735961914,-32.512107849121094,2259.4854511699996,749471,10,1884,,
73286,752234,726.48,0.0003,0.46471208333969116,-33.63184356689453,2285.16781813,752133,10,1888,,
73567,755531,737.71,0.0003,4.720578670501709,-33.0848388671875,2347.97557117,755430,10,1892,,
73838,758796,733.48,0.0003,0.2501288056373596,-34.079673767089844,2344.1437022200003,758695,10,1896,,
74121,762190,746.37,0.0003,0.38944584131240845,-33.6877326965332,2395.33140678,762089,10,1900,,
74458,766190,761.52,0.0003,0.8201286792755127,-34.82658004760742,2443.1126712799996,766089,10,1904,,
74797,770190,776.87,0.0003,0.39904332160949707,-34.34619903564453,2508.4789177099997,770089,10,1908,,
75037,772798,798.12,0.0003,0.464646577835083,-34.1519660949707,2577.33682483,772697,10,1912,,
75329,775839,815.79,0.0003,0.5123467445373535,-34.360713958740234,2629.3832210499995,775738,10,1916,,
75622,779062,826.51,0.0003,0.979446530342102,-33.6186408996582,2669.6023490899997,778961,10,1920,,
75826,781369,825.01,0.0003,0.48665833473205566,-34.036285400390625,2676.9049661999998,781268,10,1924,,
76072,784094,829.84,0.0003,4.089800834655762,-34.15807342529297,2698.99738174,783993,10,1928,,
76406,787586,824.76,0.0003,0.42935532331466675,-33.31636047363281,2675.0079121799995,787485,10,1932,,
76749,791586,824.76,0.0003,0.6368212699890137,-33.928775787353516,2676.556785179999,791485,10,1936,,
77009,794614,829.28,0.0003,2.346421480178833,-34.1696891784668,2690.32881321,794513,10,1940,,
77268,797726,829.27,0.0003,0.4186599850654602,-33.70334243774414,2692.21207151,797625,10,1944,,
,800000,,0.0003,0.3267707824707031,-34.846160888671875,,799899,,,1000.0,3381.1746319999997
78028,802000,849.32,0.0003,0.4007716178894043,-34.63436508178711,2776.0620771299996,801899,10,1948,,
78360,806000,849.32,0.0003,0.6619973182678223,-34.90029525756836,2787.22523546,805899,10,1952,,
78535,808132,840.49,0.0003,0.40534156560897827,-34.7882080078125,2742.8637473000003,808031,10,1956,,
78715,810253,830.36,0.0003,0.3814779818058014,-34.77421951293945,2699.701662370001,810152,10,1960,,
78893,812374,811.57,0.0003,4.466681480407715,-34.26321792602539,2624.54880311,812273,10,1964,,
79146,815564,812.29,0.0003,1.7622599601745605,-34.20952606201172,2629.4926123200003,815463,10,1968,,
79471,819564,812.29,0.0003,0.7085837125778198,-34.68333435058594,2627.81831406,819463,10,1972,,
79804,823564,814.93,0.0003,0.4708428382873535,-34.93379211425781,2643.0587758,823463,10,1976,,
80062,826394,808.22,0.0003,0.4963892102241516,-35.113250732421875,2614.3172296599996,826293,10,1980,,
80259,828399,788.27,0.0003,0.5481568574905396,-34.79816436767578,2536.35571634,828298,10,1984,,
80358,829412,771.78,0.0003,0.3017718195915222,-34.72597885131836,2468.63060636,829311,10,1988,,
80602,831938,764.07,0.0003,4.941748142242432,-34.15545654296875,2425.8236651700004,831837,10,1992,,
80931,835353,765.57,0.0003,0.6189841032028198,-34.56914520263672,2417.0410133200003,835252,10,1996,,
81313,839353,771.63,0.0003,0.4368225038051605,-34.36758041381836,2425.8730994499997,839252,10,2000,,
81563,841908,757.18,0.0003,9.361274719238281,-34.576210021972656,2375.65591346,841807,10,2004,,
81806,844492,743.02,0.0003,0.5905051827430725,-34.140892028808594,2303.67152603,844391,10,2008,,
82043,847038,742.4,0.0003,0.5881621837615967,-33.65766143798828,2302.06871373,846937,10,2012,,
82205,848853,730.14,0.0003,0.44106826186180115,-34.663475036621094,2267.3213468500003,848752,10,2016,,
82477,851883,728.21,0.0003,1.3621149063110352,-33.6273193359375,2271.3450243400002,851782,10,2020,,
82672,854007,726.38,0.0003,0.6751009225845337,-33.855743408203125,2256.5644291400004,853906,10,2024,,
82948,856999,729.05,0.0003,0.6059020757675171,-33.32787322998047,2265.0994315100006,856898,10,2028,,
83239,860167,725.81,0.0003,0.3515549302101135,-33.85205841064453,2266.2932497799998,860066,10,2032,,
83431,862238,706.52,0.0003,0.6325350999832153,-32.62958526611328,2185.40953915,862137,10,2036,,
83669,864888,702.74,0.0003,0.4664961099624634,-33.474822998046875,2165.6531563400004,864787,10,2040,,
84044,868888,711.62,0.0003,2.836364984512329,-33.806400299072266,2187.20364656,868787,10,2044,,
84345,872391,703.91,0.0003,1.1613097190856934,-33.79097366333008,2147.47121709,872290,10,2048,,
84507,874109,681.09,0.0003,0.6272136569023132,-34.12376403808594,2054.52934726,874008,10,2052,,
84757,876671,685.39,0.0003,0.9314650893211365,-33.343650817871094,2073.1803793000004,876570,10,2056,,
84999,879190,689.37,0.0003,2.9940478801727295,-33.15118408203125,2064.6162838,879089,10,2060,,
85196,881311,689.37,0.0003,5.270822525024414,-33.121849060058594,2061.82680048,881210,10,2064,,
85493,884421,688.57,0.0003,2.3128488063812256,-32.967044830322266,2041.94822645,884320,10,2068,,
85773,887334,677.7,0.0003,0.7799804210662842,-33.95152282714844,1992.52584281,887233,10,2072,,
86026,890006,664.42,0.0003,0.5752111077308655,-32.903831481933594,1933.1671111799997,889905,10,2076,,
86347,893636,672.42,0.0003,0.555126428604126,-33.68559646606445,1960.6980662299998,893535,10,2080,,
86670,897636,692.37,0.0003,0.7599552273750305,-32.52876281738281,2042.0747617399998,897535,10,2084,,
86822,899463,700.51,0.0003,0.4513082504272461,-33.41850280761719,2081.2197864300006,899362,10,2088,,
,900000,,0.0003,3.6366379261016846,-32.91584777832031,,899899,,,646.2,2010.1789583999998
87330,902331,703.93,0.0003,9.49239730834961,-32.14191818237305,2085.51978783,902230,10,2092,,
87659,906331,709.78,0.0003,0.9814200401306152,-32.680938720703125,2118.9846852899996,906230,10,2096,,
87856,908604,692.51,0.0003,0.5512441396713257,-33.32763671875,2067.40549986,908503,10,2100,,
87948,909677,677.69,0.0003,0.3861538767814636,-32.84235382080078,2025.9932064599998,909576,10,2104,,
88186,912714,682.22,0.0003,1.116402268409729,-32.376991271972656,2030.9999808599998,912613,10,2108,,
88463,916050,690.12,0.0003,0.4863976240158081,-33.55544662475586,2047.76740691,915949,10,2112,,
88802,920050,711.97,0.0003,11.619585037231445,-33.95450973510742,2130.75640587,919949,10,2116,,
89009,922486,706.03,0.0003,1.232651710510254,-31.660274505615234,2108.33693794,922385,10,2120,,
89353,926486,724.79,0.0003,6.377416133880615,-32.783447265625,2190.6613246800002,926385,10,2124,,
89693,930486,734.87,0.0003,0.6420739889144897,-32.60093307495117,2240.48504999,930385,10,2128,,
89905,933001,728.34,0.0003,0.8146042823791504,-33.0907096862793,2214.48102278,932900,10,2132,,
90156,936021,737.83,0.0003,0.5997107028961182,-33.782432556152344,2243.05417368,935920,10,2136,,
90436,939336,744.48,0.0003,1.1525681018829346,-33.081424713134766,2276.4506788400004,939235,10,2140,,
90774,943336,744.48,0.0003,3.6641323566436768,-32.08255386352539,2293.91247818,943235,10,2144,,
91032,946343,739.52,0.0003,5.24496603012085,-33.176597595214844,2281.8777288600004,946242,10,2148,,
91146,947533,734.24,0.0003,1.4054412841796875,-33.49126052856445,2266.44725925,947432,10,2152,,
91398,950205,735.34,0.0003,3.1795129776000977,-34.015045166015625,2261.93799772,950104,10,2156,,
