train/actor_loss,rollout/ep_len_mean,time/time_elapsed,train/critic_loss,time/fps,time/total_timesteps,time/episodes,rollout/ep_rew_mean,train/n_updates,train/learning_rate,eval/mean_ep_length,eval/mean_reward
-18.793811798095703,890.27,74727,6.361705780029297,13,985843,2224,2330.6797635000003,985742,0.00035,,
-18.19243621826172,901.91,75014,4.917008876800537,13,989843,2228,2359.6131595399997,989742,0.00035,,
-18.166732788085938,910.25,75267,3.5253448486328125,13,993248,2232,2381.22625339,993147,0.00035,,
-18.64549446105957,929.73,75564,3.258789300918579,13,997248,2236,2438.2362817499998,997147,0.00035,,
-18.461822509765625,915.49,75740,3.555945634841919,13,999657,2240,2401.17529794,999556,0.00035,,
-18.945499420166016,,,4.268437385559082,,1000000,,,999899,0.00035,927.0,2418.5376361999997
-18.127626419067383,909.48,76322,6.093134880065918,13,1003014,2244,2382.60392439,1002913,0.00035,,
-17.929119110107422,909.48,76613,3.32155179977417,13,1007014,2248,2380.3225416600003,1006913,0.00035,,
-17.45298194885254,901.97,76850,3.6205310821533203,13,1010263,2252,2341.92593735,1010162,0.00035,,
-17.97626495361328,902.27,77139,4.846243381500244,13,1014263,2256,2321.8693446600005,1014162,0.00035,,
-18.91669273376465,893.35,77371,3.0848777294158936,13,1017371,2260,2279.84521391,1017270,0.00035,,
-18.36886978149414,893.35,77628,5.247112274169922,13,1021371,2264,2277.17163356,1021270,0.00035,,
-16.324432373046875,894.22,77827,4.470949172973633,13,1024481,2268,2269.70509872,1024380,0.00035,,
-18.706497192382812,898.15,78023,4.57988977432251,13,1027589,2272,2271.7920466499995,1027488,0.00035,,
-16.202388763427734,891.4,78230,4.7336859703063965,13,1030914,2276,2246.0693667600003,1030813,0.00035,,
-15.349376678466797,882.49,78427,4.30108642578125,13,1034023,2280,2209.50089819,1033922,0.00035,,
-17.17776870727539,873.97,78627,4.120788097381592,13,1037171,2284,2178.080654,1037070,0.00035,,
-17.833709716796875,873.97,78875,4.685838222503662,13,1041171,2288,2157.5767216299996,1041070,0.00035,,
-16.950237274169922,893.62,79105,5.966509819030762,13,1045171,2292,2185.89712349,1045070,0.00035,,
-17.00372314453125,893.62,79312,3.378201961517334,13,1049171,2296,2164.1057366600003,1049070,0.00035,,
-16.1273136138916,883.82,79464,6.812846660614014,13,1052191,2300,2139.4968311799994,1052090,0.00035,,
-15.491615295410156,883.82,79669,3.0902302265167236,13,1056191,2304,2151.09905322,1056090,0.00035,,
-15.149497032165527,883.82,79878,4.214155197143555,13,1060191,2308,2137.8466099800003,1060090,0.00035,,
-16.573217391967773,883.82,80091,8.928790092468262,13,1064191,2312,2142.8886759800002,1064090,0.00035,,
-15.57999038696289,893.61,80310,3.984405040740967,13,1068191,2316,2154.64600062,1068090,0.00035,,
-16.3857364654541,893.61,80547,6.861396789550781,13,1072191,2320,2143.9850724999997,1072090,0.00035,,
-15.784387588500977,903.48,80782,4.414739608764648,13,1076191,2324,2156.5704884499996,1076090,0.00035,,
-16.246843338012695,903.48,81029,6.108388900756836,13,1080191,2328,2159.2808717599996,1080090,0.00035,,
-16.629186630249023,909.43,81265,4.594815731048584,13,1084191,2332,2164.96237338,1084090,0.00035,,
-17.075565338134766,909.43,81499,6.258869647979736,13,1088191,2336,2146.1201329299997,1088090,0.00035,,
-15.78597354888916,925.34,81742,5.182060241699219,13,1092191,2340,2184.56656867,1092090,0.00035,,
-15.699715614318848,921.88,81919,6.063338279724121,13,1095202,2344,2174.2337674699997,1095101,0.00035,,
-15.330940246582031,917.44,82131,3.1387076377868652,13,1098758,2348,2153.59559864,1098657,0.00035,,
-16.068675994873047,,,3.963752031326294,,1100000,,,1099899,0.00035,624.0,1374.9178847999997
-15.659177780151367,918.47,82514,3.3102385997772217,13,1102110,2352,2155.99684471,1102009,0.00035,,
-15.282567977905273,908.6,82694,6.463923454284668,13,1105123,2356,2144.90205845,1105022,0.00035,,
-15.501171112060547,917.52,82938,4.614835262298584,13,1109123,2360,2169.68866461,1109022,0.00035,,
-15.920190811157227,915.63,83174,12.51244831085205,13,1112934,2364,2147.81475898,1112833,0.00035,,
-15.336448669433594,924.53,83421,5.545361518859863,13,1116934,2368,2162.58562741,1116833,0.00035,,
-14.604244232177734,933.45,83674,4.013679027557373,13,1120934,2372,2187.5194631000004,1120833,0.00035,,
-15.132362365722656,927.67,83846,6.941510200500488,13,1123681,2376,2168.7146262200004,1123580,0.00035,,
-15.912134170532227,926.77,84028,5.055786609649658,13,1126700,2380,2171.83956282,1126599,0.00035,,
-16.061418533325195,926.52,84228,3.220405101776123,13,1129823,2384,2171.97574101,1129722,0.00035,,
-17.368144989013672,926.52,84439,3.052210807800293,13,1133823,2388,2177.29487207,1133722,0.00035,,
-15.832500457763672,926.52,84645,9.14671516418457,13,1137823,2392,2171.44115953,1137722,0.00035,,
-14.994014739990234,926.52,84866,14.90585708618164,13,1141823,2396,2181.7751304599997,1141722,0.00035,,
-15.017107963562012,936.32,85064,3.5331177711486816,13,1145823,2400,2190.9983327000004,1145722,0.00035,,
-15.329070091247559,936.32,85274,5.97681999206543,13,1149823,2404,2187.33514673,1149722,0.00035,,
-15.236385345458984,936.32,85489,3.4143471717834473,13,1153823,2408,2187.63016767,1153722,0.00035,,
-15.506782531738281,936.32,85710,5.051700592041016,13,1157823,2412,2165.7553992699995,1157722,0.00035,,
-16.959796905517578,936.32,85909,4.473690509796143,13,1161823,2416,2168.8267505,1161722,0.00035,,
-14.640731811523438,936.32,86103,3.4593379497528076,13,1165823,2420,2150.00336662,1165722,0.00035,,
-16.1404972076416,936.32,86299,3.2370221614837646,13,1169823,2424,2138.1189912399996,1169722,0.00035,,
-15.287454605102539,936.32,86497,3.051288366317749,13,1173823,2428,2126.74120865,1173722,0.00035,,
-15.125232696533203,927.58,86646,4.798735618591309,13,1176949,2432,2089.12948733,1176848,0.00035,,
-16.081016540527344,927.58,86859,4.413895606994629,13,1180949,2436,2087.32817139,1180848,0.00035,,
-15.558343887329102,913.89,87007,3.64918851852417,13,1183580,2440,2051.73912242,1183479,0.00035,,
-13.55772590637207,918.25,87200,5.5323286056518555,13,1187027,2444,2038.0418892399998,1186926,0.00035,,
-15.160226821899414,922.69,87421,6.038203239440918,13,1191027,2448,2049.83506477,1190926,0.00035,,
-13.351765632629395,929.17,87644,8.920677185058594,13,1195027,2452,2063.9872353000005,1194926,0.00035,,
-12.685556411743164,939.04,87864,5.686092376708984,13,1199027,2456,2082.30105675,1198926,0.00035,,
-12.810831069946289,,,8.143890380859375,,1200000,,,1199899,0.00035,632.2,1355.2284228
-13.886327743530273,946.9,88309,4.747360706329346,13,1203813,2460,2085.49515288,1203712,0.00035,,
-13.578158378601074,938.9,88472,2.835667371749878,13,1206824,2464,2079.37102435,1206723,0.00035,,
-14.003573417663574,929.0,88639,4.180956840515137,13,1209834,2468,2061.3296247000003,1209733,0.00035,,
-14.53482437133789,926.36,88846,3.020012140274048,13,1213570,2472,2058.3955849500003,1213469,0.00035,,
-13.834573745727539,922.35,88979,4.998050689697266,13,1215916,2476,2042.7069925400003,1215815,0.00035,,
-14.305357933044434,915.72,89108,5.0006256103515625,13,1218272,2480,2020.0403043500003,1218171,0.00035,,
-14.773730278015137,924.49,89303,4.4260993003845215,13,1222272,2484,2031.1772756700002,1222171,0.00035,,
-14.560880661010742,924.49,89507,7.956162929534912,13,1226272,2488,2032.9633006399997,1226171,0.00035,,
-13.742225646972656,919.11,89679,3.3471598625183105,13,1229734,2492,2033.0415058400001,1229633,0.00035,,
-13.658084869384766,912.86,89849,3.6986441612243652,13,1233109,2496,2010.97894834,1233008,0.00035,,
-14.42893123626709,912.86,90046,3.817971706390381,13,1237109,2500,2005.0490416200003,1237008,0.00035,,
-14.514875411987305,912.86,90250,5.675161361694336,13,1241109,2504,2011.50272169,1241008,0.00035,,
-13.636337280273438,912.86,90477,5.265460014343262,13,1245109,2508,2023.3934295,1245008,0.00035,,
-13.996549606323242,912.86,90696,6.878565788269043,13,1249109,2512,2054.71507226,1249008,0.00035,,
-14.0140962600708,903.94,90869,5.420093536376953,13,1252217,2516,2041.58257555,1252116,0.00035,,
-14.436871528625488,892.02,91028,5.081613063812256,13,1255025,2520,2031.45713849,1254924,0.00035,,
-14.494569778442383,892.02,91252,4.911590576171875,13,1259025,2524,2041.7669623699999,1258924,0.00035,,
-14.680362701416016,862.58,91317,9.837985038757324,13,1260081,2528,1970.46262491,1259980,0.00035,,
-14.176342010498047,871.32,91513,7.827453136444092,13,1264081,2532,1996.0582698100002,1263980,0.00035,,
-14.255977630615234,871.32,91718,6.07619571685791,13,1268081,2536,2006.36904603,1267980,0.00035,,
-14.565658569335938,885.01,91910,5.809103488922119,13,1272081,2540,2025.95449712,1271980,0.00035,,
-15.228477478027344,890.54,92106,5.152738571166992,13,1276081,2544,2032.6802974100003,1275980,0.00035,,
-13.185737609863281,890.54,92295,4.346187114715576,13,1280081,2548,2001.68979685,1279980,0.00035,,
-11.817599296569824,890.54,92485,5.947234153747559,13,1284081,2552,1978.7045591100002,1283980,0.00035,,
-14.151256561279297,885.23,92654,5.07545280456543,13,1287550,2556,1925.8776005500006,1287449,0.00035,,
-13.355600357055664,847.81,92707,4.500800132751465,13,1288594,2560,1843.8731595800002,1288493,0.00035,,
-12.152134895324707,818.33,92712,9.820747375488281,13,1288657,2564,1775.3465514000002,1288556,0.00035,,
-12.55184555053711,788.94,92718,4.86345100402832,13,1288728,2568,1702.88106103,1288627,0.00035,,
-13.286731719970703,755.62,92741,3.9307005405426025,13,1289132,2572,1610.1441739499999,1289031,0.00035,,
-12.451318740844727,755.86,92850,4.496603965759277,13,1291502,2576,1594.5279095999995,1291401,0.00035,,
-12.812273025512695,763.44,93023,5.991189956665039,13,1294616,2580,1600.99321815,1294515,0.00035,,
-12.086036682128906,747.17,93161,3.402371883392334,13,1296989,2584,1556.48495585,1296888,0.00035,,
-12.64461612701416,721.83,93245,4.476707935333252,13,1298455,2588,1477.30304651,1298354,0.00035,,
-12.264276504516602,,,6.559584140777588,,1300000,,,1299899,0.00035,932.0,2179.966201
-12.684085845947266,712.88,93646,4.1744465827941895,13,1301022,2592,1456.03236061,1300921,0.00035,,
-13.061555862426758,719.13,93867,4.722668647766113,13,1305022,2596,1460.5462348699998,1304921,0.00035,,
-13.451799392700195,719.13,94088,4.565723419189453,13,1309022,2600,1482.4134895099999,1308921,0.00035,,
-13.222423553466797,719.13,94308,3.8422422409057617,13,1313022,2604,1480.2448992399995,1312921,0.00035,,
-13.138725280761719,699.36,94425,4.502073764801025,13,1315045,2608,1423.8276465,1314944,0.00035,,
-14.104559898376465,699.36,94651,4.203098297119141,13,1319045,2612,1410.84888929,1318944,0.00035,,
-13.424606323242188,698.39,94821,3.052510976791382,13,1322056,2616,1407.27452743,1321955,0.00035,,
-12.809181213378906,701.4,94996,8.176820755004883,13,1325165,2620,1399.61415083,1325064,0.00035,,
-13.571670532226562,701.4,95230,4.387814998626709,13,1329165,2624,1383.7596147699996,1329064,0.00035,,
-13.03599739074707,730.84,95456,3.405876636505127,13,1333165,2628,1449.4184655500003,1333064,0.00035,,
-12.297592163085938,730.84,95684,4.009768486022949,13,1337165,2632,1447.5671405200003,1337064,0.00035,,
-13.694995880126953,724.5,95875,5.308207988739014,13,1340531,2636,1413.4854134700001,1340430,0.00035,,
-13.202856063842773,724.5,96095,9.788246154785156,13,1344531,2640,1417.0767875600002,1344430,0.00035,,
-12.685483932495117,724.5,96318,5.849564552307129,14,1348531,2644,1429.62946505,1348430,0.00035,,
-13.651674270629883,724.5,96552,4.036162376403809,14,1352531,2648,1452.0415137999998,1352430,0.00035,,
-12.859682083129883,716.83,96738,2.7923836708068848,14,1355764,2652,1453.7390658499999,1355663,0.00035,,
-13.056588172912598,715.41,96924,4.372556209564209,14,1359091,2656,1486.4425982499995,1358990,0.00035,,
-13.343352317810059,744.97,97143,3.8249354362487793,14,1363091,2660,1563.8826084099999,1362990,0.00035,,
-13.160475730895996,784.34,97371,5.683701515197754,14,1367091,2664,1661.3261144700002,1366990,0.00035,,
