rollout/ep_rew_mean,time/total_timesteps,time/fps,time/iterations,rollout/ep_len_mean,time/time_elapsed,train/n_updates,train/value_loss,train/clip_fraction,train/std,train/approx_kl,train/loss,train/clip_range,train/entropy_loss,train/explained_variance,train/learning_rate,train/policy_gradient_loss,eval/mean_ep_length,eval/mean_reward
2350.7086343600004,1386496,8,677,800.66,155479,6760,5.30748417377472,0.16382812857627868,0.247044637799263,0.016299743,2.620877981185913,0.2,0.3773683786392212,0.8809292316436768,0.00021693311999999997,-0.0019480635615764185,,
2352.9827772400004,1388544,8,678,800.66,155677,6770,6.23499219417572,0.20283854845911264,0.2469886988401413,0.019966131,2.8880910873413086,0.2,0.38125088810920715,0.8381524085998535,0.00021681023999999997,0.00030365033890120683,,
2368.02138768,1390592,8,679,805.4,155870,6780,5.011256837844849,0.4026432390324771,0.24643807113170624,0.09690036,2.159449815750122,0.2,0.38577125668525697,0.8592160493135452,0.00021668736,0.032389130424708056,,
2398.07813653,1392640,8,680,814.97,156053,6790,7.117602682113647,0.2622395887970924,0.24670100212097168,0.061160892,3.1251959800720215,0.2,0.3894793316721916,0.7320922613143921,0.00021656448,0.0006463585363235324,,
2419.05049222,1394688,8,681,821.49,156238,6800,7.516678094863892,0.29601562917232516,0.24681513011455536,0.026177803,3.1257846355438232,0.2,0.3900110900402069,0.7388888299465179,0.00021644159999999998,0.005684693728107959,,
2416.26342748,1396736,8,682,821.61,156431,6810,8.295161128044128,0.257968757301569,0.24622035026550293,0.033015057,4.260653972625732,0.2,0.39311917424201964,0.8248969614505768,0.00021631871999999998,0.004158019640017585,,
2410.37314185,1398784,8,683,820.82,156625,6820,9.163612008094788,0.11777344029396772,0.2461814135313034,0.010085679,4.59585428237915,0.2,0.3966027319431305,0.8073265999555588,0.00021619583999999998,-0.0044314137407127415,,
,1400000,,,,,6830,7.906977319717408,0.16158854570239783,0.246007040143013,0.028072935,3.6001923084259033,0.2,0.39779668152332304,0.8088362365961075,0.00021607295999999997,-0.006929141054861243,819.0,2612.221681797836
2374.40999054,1400832,8,684,809.86,157198,,,,,,,,,,,,,
2389.15743542,1402880,8,685,813.38,157391,6840,18.216821575164794,0.25493490099906924,0.2456798553466797,0.02327852,6.597757339477539,0.2,0.40030758231878283,0.7528540045022964,0.00021595008,0.004781611178768586,,
2364.0877865099997,1404928,8,686,804.47,157577,6850,6.698720860481262,0.43369792178273203,0.24538961052894592,0.018770762,3.311736583709717,0.2,0.40295993238687516,0.8008016347885132,0.0002158272,0.02574264963972368,,
2367.7115833499997,1406976,8,687,806.0,157756,6860,9.380462956428527,0.33587240651249883,0.24499136209487915,0.08279408,3.774479389190674,0.2,0.4053040772676468,0.8557458221912384,0.00021570432,0.007347185009275581,,
2348.71193964,1409024,8,688,799.21,157934,6870,9.427183985710144,0.17744791954755784,0.24464142322540283,0.016573694,4.391449928283691,0.2,0.4082350954413414,0.7605039179325104,0.00021558143999999998,0.0012636121563263103,,
2371.13592831,1411072,8,689,805.29,158127,6880,7.2085895299911495,0.19881510846316813,0.24409803748130798,0.014194445,2.976414203643799,0.2,0.41276905685663223,0.8560136407613754,0.00021545855999999998,-0.0042922817857470544,,
2345.66436215,1413120,8,690,795.72,158306,6890,7.726912045478821,0.19128906466066836,0.24348610639572144,0.042013012,3.874798536300659,0.2,0.41786285638809206,0.8167820274829865,0.00021533567999999998,-0.005171717168996182,,
2323.84058088,1415168,8,691,788.08,158504,6900,7.6376245498657225,0.20757812745869159,0.24283666908740997,0.029466778,3.630155086517334,0.2,0.42379077076911925,0.8546930104494095,0.00021521279999999997,-0.004049212746322172,,
2255.8903127099998,1417216,8,692,764.12,158711,6910,11.308880853652955,0.27643229626119137,0.24249720573425293,0.0943035,4.479170799255371,0.2,0.42864799946546556,0.8308916538953781,0.00021508991999999997,0.000377990142442286,,
2206.85275559,1419264,8,693,747.79,158940,6920,13.442788934707641,0.34308594837784767,0.24224664270877838,0.16067293,6.129260540008545,0.2,0.43152944892644884,0.8357800096273422,0.00021496703999999997,0.017480989404139134,,
,1420000,,,,,6930,16.288869762420653,0.19389323256909846,0.24218802154064178,0.030454397,8.649312973022461,0.2,0.43319165259599685,0.7792522013187408,0.00021484416,-0.004399815501092164,714.2,2299.415789818653
2198.67664753,1421312,8,694,743.77,159637,,,,,,,,,,,,,
2200.7697893,1423360,8,695,743.77,159839,6940,7.690641450881958,0.16582031697034835,0.24195580184459686,0.017324828,2.167508840560913,0.2,0.4347769856452942,0.8106279522180557,0.00021472127999999999,-0.003932035239995457,,
2191.27557028,1425408,8,696,739.7,160016,6950,5.436187851428985,0.33196615232154725,0.2414705455303192,0.050049216,2.1207425594329834,0.2,0.4397988349199295,0.6083730161190033,0.00021459839999999998,0.009661501676891948,,
2223.66211674,1427456,8,697,749.37,160186,6960,6.029589366912842,0.39253906831145285,0.24135345220565796,0.046845954,2.996734380722046,0.2,0.4447059616446495,0.7947799563407898,0.00021447551999999998,0.013848124673240748,,
2255.01203173,1429504,8,698,758.79,160429,6970,5.591172075271606,0.432031262665987,0.2409750521183014,0.096978694,2.7949798107147217,0.2,0.4496167078614235,0.8070426881313324,0.00021435263999999997,0.027478757048956838,,
2255.3808883500005,1431552,8,699,758.79,160758,6980,5.584046638011932,0.29871094338595866,0.24059677124023438,0.03450257,2.6336212158203125,0.2,0.45553207993507383,0.8723763674497604,0.00021422975999999997,0.0005716062676217604,,
2265.31959322,1433600,8,700,762.24,161104,6990,5.120278382301331,0.2092708371579647,0.24033454060554504,0.02819777,1.8924179077148438,0.2,0.4607563242316246,0.8023846447467804,0.00021410687999999997,0.002349011273436191,,
2269.0517809,1435648,8,701,762.24,161454,7000,7.206300544738769,0.4081640712916851,0.2401561141014099,0.038510144,4.573546409606934,0.2,0.46632019579410555,0.8170607388019562,0.000213984,0.0096884180768393,,
2281.6368897999996,1437696,8,702,765.57,161747,7010,5.966591882705688,0.22963542421348393,0.2397090196609497,0.019212414,3.114926815032959,0.2,0.47117346078157424,0.7776890844106674,0.00021386111999999999,0.0006676578000769595,,
2283.6589506600003,1439744,8,703,765.57,162048,7020,5.65845410823822,0.37057292759418486,0.2393769919872284,0.056171115,3.3965208530426025,0.2,0.4777077123522758,0.6083484590053558,0.00021373823999999998,0.013103890811325947,,
,1440000,,,,,7030,5.299617719650269,0.39765625819563866,0.238852396607399,0.05306278,2.1002490520477295,0.2,0.4833157777786255,0.7158357203006744,0.00021361535999999998,0.015347035126178632,1000.0,3575.8859754773903
2311.8753588600002,1441792,8,704,774.09,162799,,,,,,,,,,,,,
2315.98717001,1443840,8,705,774.09,162982,7040,8.211639833450317,0.3288151130080223,0.23861852288246155,0.024642069,3.20865797996521,0.2,0.48878158032894137,0.49178916215896606,0.00021349247999999997,0.0058628792042146214,,
2327.86634198,1445888,8,706,776.19,163209,7050,5.034911823272705,0.35792969539761543,0.2376052737236023,0.024868673,2.121504068374634,0.2,0.493900865316391,0.8421451598405838,0.00021336959999999997,0.007208519546547887,,
2303.1904398499996,1447936,8,707,766.92,163539,7060,5.896523213386535,0.2860807357355952,0.23644232749938965,0.11691634,2.7819783687591553,0.2,0.5041097581386567,0.6905327141284943,0.00021324672,0.005471873392671078,,
2307.36675957,1449984,8,708,766.92,163845,7070,7.2848742485046385,0.2982942767441273,0.23605500161647797,0.025714755,2.9539308547973633,0.2,0.5109496891498566,0.7235785126686096,0.00021312384,0.007099913310958073,,
2336.22181651,1452032,8,709,774.95,164204,7080,4.675707685947418,0.4327604308724403,0.23615168035030365,0.06905073,3.2568466663360596,0.2,0.5134810000658036,0.8543841689825058,0.00021300095999999999,0.02734206642606294,,
2339.9579652700004,1454080,8,710,774.95,164498,7090,8.134255981445312,0.358424486592412,0.23635397851467133,0.086049296,3.7920289039611816,0.2,0.5139768987894058,0.788346990942955,0.00021287807999999998,0.007056298960815078,,
2372.1576060499997,1456128,8,711,784.72,164795,7100,5.096171474456787,0.44080730229616166,0.2362777292728424,0.16038929,3.240542411804199,0.2,0.5152142941951752,0.7601170986890793,0.0002127552,0.021358779211295763,,
2397.3681911299996,1458176,8,712,791.16,165061,7110,5.94459490776062,0.4534505300223827,0.2357964813709259,0.02367977,2.1987104415893555,0.2,0.5183108896017075,0.8204759210348129,0.00021263232,0.032766607068479205,,
,1460000,,,,,7120,5.235325288772583,0.5211849063634872,0.23570433259010315,0.20411375,2.7164194583892822,0.2,0.5224620491266251,0.7731470316648483,0.00021250944,0.03862080615712351,814.2,2570.1002552971245
2428.42807505,1460224,8,713,799.99,165720,,,,,,,,,,,,,
2349.85700453,1462272,8,714,774.82,165924,7130,10.340946340560913,0.25501303002238274,0.23581436276435852,0.031192169,6.497616767883301,0.2,0.5242768347263336,0.8013552725315094,0.00021238656,-0.0070977473771201005,,
2281.2397645899996,1464320,8,715,752.43,166204,7140,9.900759029388428,0.16169271217659115,0.2356380969285965,0.018118769,3.9172897338867188,0.2,0.5257940500974655,0.8771233856678009,0.00021226368,-0.009829027801897627,,
2197.5515613700004,1466368,8,716,726.31,166550,7150,7.562485098838806,0.19356771185994148,0.23565883934497833,0.018882453,3.55245304107666,0.2,0.528242951631546,0.8690770417451859,0.0002121408,-0.005471298875054131,,
2200.3766010900003,1468416,8,717,726.94,166868,7160,8.108105349540711,0.20683594420552254,0.23578248918056488,0.044436328,3.5318679809570312,0.2,0.5298869013786316,0.9098587408661842,0.00021201791999999998,-0.0050629944202960075,,
2152.0210145,1470464,8,718,709.79,167065,7170,7.057059168815613,0.43093751221895216,0.23581528663635254,0.1443595,3.2356090545654297,0.2,0.5311042547225953,0.8831764087080956,0.00021189503999999998,0.031871473944629525,,
2192.80240783,1472512,8,719,721.95,167264,7180,9.262040495872498,0.3904817797243595,0.23567715287208557,0.01958196,4.066927433013916,0.2,0.5317400902509689,0.7855008542537689,0.00021177215999999998,0.022492581983096827,,
2213.3220394299997,1474560,8,720,728.57,167461,7190,8.025784969329834,0.29993490055203437,0.23537035286426544,0.04325694,3.115323543548584,0.2,0.5333689272403717,0.7531780898571014,0.00021164927999999997,0.005956878412980515,,
2185.40628191,1476608,8,721,718.36,167647,7200,5.5974936246871945,0.2951432354748249,0.2354256510734558,0.031812396,3.0775444507598877,0.2,0.5349431157112121,0.8024798929691315,0.00021152639999999997,0.002369997210334951,,
2215.57431334,1478656,8,722,727.36,167839,7210,9.159315061569213,0.24140625074505806,0.2351524531841278,0.02671194,3.477052927017212,0.2,0.5370671331882477,0.7914719134569168,0.00021140351999999996,0.001066499068983795,,
,1480000,,,,,7220,7.207318520545959,0.25394531786441804,0.2348896563053131,0.016302487,2.8177976608276367,0.2,0.5407067239284515,0.7736834585666656,0.00021128063999999996,0.005552549978892785,866.0,2827.9461324929957
2204.52459261,1480704,8,723,723.51,168519,,,,,,,,,,,,,
2237.00251147,1482752,8,724,733.18,168723,7230,10.306108975410462,0.2317838601768017,0.23480083048343658,0.036479764,2.597899913787842,0.2,0.5435250610113144,0.7222769856452942,0.00021115775999999998,-0.0036123190918442515,,
2232.8408199799997,1484800,8,725,733.18,168928,7240,8.134336686134338,0.22621094323694707,0.23492392897605896,0.019931812,4.119899272918701,0.2,0.5452575892210006,0.8412202894687653,0.00021103487999999998,-0.005695772622711992,,
2263.0255970199996,1486848,8,726,743.08,169124,7250,7.609119510650634,0.19095052424818276,0.23475690186023712,0.013690576,2.21427583694458,0.2,0.5477325081825256,0.839800626039505,0.00021091199999999998,-0.0032893415587022857,,
2280.98652329,1488896,8,727,748.92,169319,7260,4.736538136005402,0.3214583404362202,0.23484160006046295,0.03717047,1.6844347715377808,0.2,0.5508386135101319,0.8956838250160217,0.00021078911999999997,-0.0017143849353305819,,
2280.71775768,1490944,8,728,748.34,169517,7270,6.628182363510132,0.21811198443174362,0.23540571331977844,0.03001388,3.408172130584717,0.2,0.5514257937669754,0.8773990869522095,0.00021066623999999997,0.002800788138993049,,
2310.05370306,1492992,8,729,758.13,169721,7280,8.40717282295227,0.2751953210681677,0.2354879081249237,0.019185472,4.192387580871582,0.2,0.550407999753952,0.8673166036605835,0.00021054336000000002,-0.0019689564703731397,,
2359.69350557,1495040,8,730,773.56,169925,7290,6.601041531562805,0.20561198396608232,0.23518332839012146,0.018534465,3.485182523727417,0.2,0.55308296084404,0.9062104895710945,0.00021042048000000001,-0.008707888347562332,,
2389.4531226500003,1497088,8,731,782.51,170132,7300,5.345709204673767,0.1432031275704503,0.23485340178012848,0.017128501,2.5962412357330322,0.2,0.5566516160964966,0.8875212520360947,0.0002102976,-0.005947196659690235,,
2404.1823315100005,1499136,8,732,787.33,170349,7310,7.169096112251282,0.2232812554575503,0.23451322317123413,0.03319851,3.254639148712158,0.2,0.56120465695858,0.9061733931303024,0.00021017472,-0.00661179426126175,,
,1500000,,,,,7320,6.037576198577881,0.30962240099906924,0.2339162826538086,0.07082249,3.2343649864196777,0.2,0.5671540707349777,0.8766517788171768,0.00021005184,-0.0007337796629871107,939.6,3041.2424767264165
2401.7024420000002,1501184,8,733,787.35,171136,,,,,,,,,,,,,
2406.33100539,1503232,8,734,789.53,171342,7330,10.405562496185302,0.3118880301713943,0.23347964882850647,0.0184141,4.212177276611328,0.2,0.5716737270355224,0.7533861994743347,0.00020992896,0.015158837899798527,,
2374.8813158799994,1505280,8,735,780.56,171556,7340,8.045335841178893,0.25109375789761545,0.23343034088611603,0.028840082,2.9536337852478027,0.2,0.5744406849145889,0.8614025861024857,0.00020980608,0.00019408817228394604,,
2342.18579783,1507328,8,736,771.75,171758,7350,8.227275776863099,0.22218750566244125,0.2333921492099762,0.020067932,4.0249738693237305,0.2,0.5760485231876373,0.8330905735492706,0.0002096832,-0.0027462346712127327,,
2289.1364508399997,1509376,8,737,755.33,171956,7360,9.250862574577331,0.18305990188382565,0.23292233049869537,0.020045903,4.433011531829834,0.2,0.5787381500005722,0.8371885865926743,0.00020956032,-0.010578217192087536,,
2286.5734533699997,1511424,8,738,755.33,172148,7370,7.2454780578613285,0.2440234435722232,0.2325640469789505,0.03329271,4.219395637512207,0.2,0.5831977903842926,0.865114375948906,0.00020943743999999998,0.00194986077432997,,
2284.64831242,1513472,8,739,755.33,172355,7380,6.5294321298599245,0.28796875663101673,0.23237523436546326,0.043503024,4.142404079437256,0.2,0.5855347663164139,0.8475514054298401,0.00020931455999999998,0.0041669396830548155,,
2240.8293599999997,1515520,8,740,743.28,172570,7390,6.770344710350036,0.27864583805203436,0.23173806071281433,0.07123752,3.5201680660247803,0.2,0.5904408544301987,0.7705281972885132,0.00020919167999999998,-0.0012311018437321409,,
2187.0577845000003,1517568,8,741,726.88,172773,7400,11.985721921920776,0.2683984437957406,0.23138023912906647,0.017555729,5.508250713348389,0.2,0.5951584309339524,0.7938857823610306,0.00020906879999999997,0.0073755255178548414,,
2160.63920887,1519616,8,742,719.64,172967,7410,6.454857659339905,0.16618490158580243,0.2314518392086029,0.020386964,3.2404041290283203,0.2,0.5971492379903793,0.8573327958583832,0.00020894591999999997,-0.00528904134640471,,
,1520000,,,,,7420,11.34545431137085,0.38113281950354577,0.2314186543226242,0.11526222,5.054516792297363,0.2,0.5978886842727661,0.7591019868850708,0.00020882303999999997,0.016421811687760003,892.4,2856.324608521815
2157.06111682,1521664,8,743,719.27,173683,,,,,,,,,,,,,
2171.5995869099997,1523712,8,744,724.1,173884,7430,10.224922633171081,0.3600260529667139,0.23169457912445068,0.020496748,5.33534049987793,0.2,0.5983326345682144,0.7812060117721558,0.00020870015999999996,0.011096692076243997,,
2162.8864994999994,1525760,8,745,721.69,174089,7440,7.405772256851196,0.2065625049173832,0.2314852625131607,0.03026879,3.3723082542419434,0.2,0.5980057388544082,0.7984445244073868,0.00020857727999999996,-0.0003888616984477622,,
2160.66937216,1527808,8,746,721.69,174284,7450,8.199922728538514,0.4533724091947079,0.23157855868339539,0.04862906,4.051860332489014,0.2,0.6002445697784424,0.7802893370389938,0.00020845439999999998,0.0261019004648551,,
2127.3327697199998,1529856,8,747,712.5,174497,7460,6.7654623746871945,0.32890626043081284,0.23112286627292633,0.0387309,2.3036792278289795,0.2,0.6015440940856933,0.8405583649873734,0.00020833151999999998,0.005136478390777554,,
2126.6878747499995,1531904,8,748,711.05,174695,7470,7.561130023002624,0.1891145881265402,0.2308223694562912,0.020882864,5.011013507843018,0.2,0.6058749377727508,0.8323426097631454,0.00020820863999999997,-0.006398777975700742,,
2168.6418603499997,1533952,8,749,723.54,174896,7480,6.1047485113143924,0.2861588578671217,0.23084597289562225,0.046706624,2.514108896255493,0.2,0.6080893576145172,0.7906716614961624,0.00020808575999999997,0.0018560919356241713,,
2211.11183726,1536000,8,750,736.89,175100,7490,6.259562611579895,0.2192708384245634,0.23039816319942474,0.051426165,3.1933555603027344,0.2,0.6108608245849609,0.8667419403791428,0.00020796287999999997,0.0015577593410853296,,
2255.16506167,1538048,8,751,751.19,175296,7500,5.578300428390503,0.2856640700250864,0.2298728972673416,0.028027952,2.8974850177764893,0.2,0.6155961632728577,0.8980215638875961,0.00020784000000000002,-0.004169133243849643,,
,1540000,,,,,7510,5.418438959121704,0.36891927719116213,0.22987282276153564,0.04969709,2.104224920272827,0.2,0.6188181132078171,0.9150638431310654,0.00020771712,0.013048699259525166,852.6,2833.1961975379063
2229.2677690499995,1540096,8,752,741.92,176006,,,,,,,,,,,,,
2279.1945004699996,1542144,8,753,756.98,176215,7520,10.551715517044068,0.28589844331145287,0.23011377453804016,0.023196965,4.599270343780518,0.2,0.6195477694272995,0.7875584959983826,0.00020759424,-0.001189855482079949,,
2322.4249254999995,1544192,8,754,770.13,176434,7530,7.651015043258667,0.1684244832955301,0.23057006299495697,0.0132423565,3.8953583240509033,0.2,0.6191985666751861,0.824019119143486,0.00020747136,-0.0037256392548442817,,
2311.62885429,1546240,8,755,766.7,176649,7540,8.480361580848694,0.18597656820784322,0.23083193600177765,0.023154257,3.1369314193725586,0.2,0.6183474808931351,0.7444325983524323,0.00020734848,-0.004032449112273717,,
2341.8930614399997,1548288,8,756,776.56,176856,7550,6.304898762702942,0.16291666943579913,0.23070970177650452,0.017834846,1.696014404296875,0.2,0.6196596026420593,0.8877100870013237,0.0002072256,-0.0060061115431017335,,
2343.47527765,1550336,8,757,776.56,177071,7560,5.136949062347412,0.23154948502779008,0.23069564998149872,0.022574255,2.54305100440979,0.2,0.621949490904808,0.8789828270673752,0.00020710272,-0.00850096172711332,,
2344.95696831,1552384,8,758,776.56,177287,7570,6.998649835586548,0.1964322960935533,0.2309739589691162,0.05623043,3.5913004875183105,0.2,0.6237627625465393,0.8462521433830261,0.00020697984,-0.006043172584031709,,
2366.3027056299998,1554432,8,759,782.86,177494,7580,6.8296733617782595,0.33083333671092985,0.23146302998065948,0.036728617,2.978698968887329,0.2,0.6227498859167099,0.8172331601381302,0.00020685695999999999,0.011343703062739218,,
2382.9341206900003,1556480,8,760,788.51,177714,7590,6.075375771522522,0.2737630266696215,0.2312288135290146,0.01473182,2.625706911087036,0.2,0.622437185049057,0.8550961911678314,0.00020673407999999998,0.0062469636255992,,
2394.0123858200004,1558528,8,761,791.75,177928,7600,5.750661706924438,0.21653646603226662,0.23061710596084595,0.018658688,2.981276512145996,0.2,0.6271671503782272,0.8917377591133118,0.00020661119999999998,-0.0067027598674759045,,
,1560000,,,,,7610,5.9318592071533205,0.17348958738148212,0.23005804419517517,0.016791306,2.718750476837158,0.2,0.6326809495687484,0.8964962214231491,0.00020648831999999997,-0.004112592516467117,1000.0,3327.6335382542575
2420.6121631700003,1560576,8,762,799.86,178747,,,,,,,,,,,,,
2423.3181033799997,1562624,8,763,799.86,178917,7620,5.306393146514893,0.30643229857087134,0.22944296896457672,0.076634355,2.7451252937316895,0.2,0.6400811463594437,0.8665358275175095,0.00020636543999999997,0.0017598580266350084,,
2430.6560370899997,1564672,8,764,799.86,179078,7630,5.802193462848663,0.3908333427272737,0.22922098636627197,0.053468183,2.462949514389038,0.2,0.6456815123558044,0.6814645230770111,0.00020624255999999997,0.018620601207949193,,
2435.7794463,1566720,8,765,799.86,179243,7640,5.020964205265045,0.3659895915538073,0.22897908091545105,0.016332047,3.1509807109832764,0.2,0.6507406443357467,0.8447458446025848,0.00020611967999999996,0.020124509551678927,,
2441.5035226,1568768,8,766,799.86,179424,7650,4.867686021327972,0.29981771036982535,0.22882097959518433,0.068956256,3.487874984741211,0.2,0.6558676898479462,0.8515671193599701,0.00020599679999999996,0.00875805407784358,,
2446.9503308400003,1570816,8,767,799.43,179592,7660,4.471830570697785,0.28292969428002834,0.22896777093410492,0.027340164,3.352233409881592,0.2,0.660250523686409,0.7651337236166,0.00020587391999999995,0.003036025120236552,,
2452.2032556000004,1572864,8,768,799.43,179767,7670,5.881068277359009,0.16825521203572863,0.22920863330364227,0.010503832,2.4215965270996094,0.2,0.661385664343834,0.833814263343811,0.00020575103999999998,-0.008282350546505769,,
2479.96101705,1574912,8,769,806.78,179956,7680,5.652440619468689,0.3075260492041707,0.22950980067253113,0.15434465,2.531503200531006,0.2,0.6620400190353394,0.794442743062973,0.00020562815999999997,0.009444006451667519,,
2485.33962852,1576960,8,770,806.78,180144,7690,5.491756308078766,0.41500001177191737,0.2293681651353836,0.033261888,1.7780406475067139,0.2,0.6631653845310211,0.7768072634935379,0.00020550527999999997,0.022972004767507315,,
2493.5271743800004,1579008,8,771,807.12,180324,7700,4.848307526111602,0.33053386136889457,0.22915029525756836,0.07600238,2.4662702083587646,0.2,0.6657922327518463,0.81549933552742,0.0002053824,0.00913130109940532,,
,1580000,,,,,7710,6.193274450302124,0.3782421961426735,0.22885504364967346,0.06287961,2.0757253170013428,0.2,0.6695903092622757,0.8408904671669006,0.00020525952,0.007011744424235289,611.2,1989.8249225234074
2437.5184977100002,1581056,8,772,788.55,180872,,,,,,,,,,,,,
2445.0995123,1583104,8,773,791.2,181089,7720,12.40425455570221,0.3201822996139526,0.22891435027122498,0.017376754,6.517176628112793,0.2,0.6729654222726822,0.8438948541879654,0.00020513663999999999,0.0014809352613518456,,
2475.13469529,1585152,8,774,800.17,181306,7730,5.644607043266296,0.17713542170822622,0.22905190289020538,0.016739795,2.177316188812256,0.2,0.6731932520866394,0.8630960583686829,0.00020501376,-0.002297374572372046,,
2463.34771439,1587200,8,775,795.7,181521,7740,7.082538032531739,0.25282552633434535,0.22965005040168762,0.02708126,3.4875271320343018,0.2,0.673341765999794,0.7681089490652084,0.00020489088,0.0018172448849145706,,
2468.06111629,1589248,8,776,797.58,181729,7750,4.901010251045227,0.2897916711866856,0.2300005555152893,0.025022514,1.9129728078842163,0.2,0.6706880927085876,0.8989515826106071,0.000204768,-0.0023343411622044562,,
2463.6836727100003,1591296,8,777,796.5,181949,7760,6.29903814792633,0.29742188304662703,0.2297646701335907,0.057533108,2.2740893363952637,0.2,0.6714812159538269,0.9088956639170647,0.00020464512,0.0020187775258091456,,
2435.6689717,1593344,8,778,788.26,182168,7770,3.936903154850006,0.3134244884829968,0.22965827584266663,0.045503445,1.5232959985733032,0.2,0.6745301455259323,0.9442252889275551,0.00020452224,0.0005148080181243131,,
2445.37414542,1595392,8,779,790.95,182378,7780,7.903011131286621,0.3076041738502681,0.22952990233898163,0.029462917,4.198984622955322,0.2,0.676929596066475,0.8810681849718094,0.00020439936,0.000998712702894411,,
2473.3375616399994,1597440,8,780,799.78,182594,7790,5.536175811290741,0.274244799092412,0.2293660044670105,0.05822406,1.8261798620224,0.2,0.6786495625972748,0.8699369430541992,0.00020427648,-0.0033608386176638303,,
2498.6084661799996,1599488,8,781,807.02,182808,7800,7.207599091529846,0.3042057350277901,0.2296426147222519,0.080051236,3.226538896560669,0.2,0.6789991855621338,0.8311298340559006,0.00020415359999999998,0.001428783972805725,,
,1600000,,,,,7810,6.682947087287903,0.33591146804392336,0.23011767864227295,0.05635698,3.4399678707122803,0.2,0.677551445364952,0.8705730885267258,0.00020403071999999998,0.00404860389018733,780.0,2562.264769717399
2492.13571217,1601536,8,782,805.98,183484,,,,,,,,,,,,,
2428.0372389699996,1603584,8,783,785.77,183701,7820,10.905352592468262,0.42022136598825455,0.2299673706293106,0.068738,3.885129928588867,0.2,0.6774220287799835,0.826873317360878,0.00020390783999999998,0.017654621188994392,,
2402.77825309,1605632,8,784,777.15,183917,7830,6.192827796936035,0.24398437961935998,0.22980192303657532,0.039641455,2.9819672107696533,0.2,0.6791523694992065,0.9148889258503914,0.00020378495999999997,-0.002086488406639564,,
2392.71064522,1607680,8,785,774.02,184114,7840,6.3703125,0.26604167371988297,0.22979675233364105,0.030714072,2.6317248344421387,0.2,0.681243509054184,0.8468013107776642,0.00020366207999999997,0.005769821153953636,,
2361.4889270099998,1609728,8,786,764.5,184322,7850,8.954476976394654,0.225247398391366,0.22971226274967194,0.017277218,4.041675567626953,0.2,0.6828638464212418,0.8406085520982742,0.00020353919999999996,0.0007371662963215009,,
2335.29200462,1611776,8,787,755.53,184521,7860,8.818178176879883,0.17774739861488342,0.22969678044319153,0.01334055,3.0068106651306152,0.2,0.6842660486698151,0.8168600648641586,0.00020341631999999996,-0.0039697689286549934,,
2357.4456334100005,1613824,8,788,762.61,184731,7870,7.290168452262878,0.20505208745598794,0.22942154109477997,0.018740699,3.246457099914551,0.2,0.6853072136640549,0.8778728023171425,0.00020329343999999996,-0.0008594478084710033,,
2375.6256986800004,1615872,8,789,767.09,184931,7880,7.886980152130127,0.23731771288439632,0.22853270173072815,0.018342908,3.413072347640991,0.2,0.6894045799970627,0.7966298460960388,0.00020317055999999995,0.0028129722853191194,,
2397.10016668,1617920,8,790,774.3,185127,7890,6.075991678237915,0.34136719554662703,0.22810398042201996,0.049039654,1.9456744194030762,0.2,0.6966725140810013,0.8288809955120087,0.00020304768,0.006791587467741866,,
2366.2649467000006,1619968,8,791,766.5,185335,7900,7.273289084434509,0.2915104225277901,0.22788311541080475,0.025810216,2.7875406742095947,0.2,0.7004256755113601,0.8343485742807388,0.0002029248,0.006559973318944756,,
,1620000,,,,,7910,12.172694730758668,0.2719270884990692,0.22765472531318665,0.02311182,5.781335353851318,0.2,0.704715546965599,0.8538212031126022,0.00020280192,-0.00012567604193458592,701.8,2216.0535738636854
2335.19828993,1622016,8,792,757.26,186021,,,,,,,,,,,,,
2363.04259322,1624064,8,793,766.16,186215,7920,7.6266978740692135,0.2013541731983423,0.22723539173603058,0.015652549,2.9324731826782227,0.2,0.7071862757205963,0.8517069071531296,0.00020267904,-0.0005414759361883625,,
2312.74093993,1626112,8,794,750.41,186421,7930,6.159286570549011,0.32158854976296425,0.22734791040420532,0.02234978,2.817222833633423,0.2,0.7101630330085754,0.8628382831811905,0.00020255616,0.00017119179014137841,,
2312.1320640599997,1628160,8,795,750.41,186624,7940,10.03114447593689,0.26752604842185973,0.2274857610464096,0.031496517,4.599682331085205,0.2,0.7108160138130188,0.8319276571273804,0.00020243327999999998,-0.0005898809901554003,,
2307.3920658,1630208,8,796,749.13,186827,7950,7.200026655197144,0.32304688296280804,0.2275078445672989,0.044972517,2.742917537689209,0.2,0.7113331973552703,0.7666882425546646,0.0002023104,0.008008239875780365,,
2320.4133253,1632256,8,797,752.76,187028,7960,4.249014127254486,0.26328125498257576,0.2271871268749237,0.034446478,1.4141234159469604,0.2,0.7125999838113785,0.8852255567908287,0.00020218752,-0.001965331155806815,,
2289.65579029,1634304,8,798,743.2,187234,7970,5.548811435699463,0.3519791722297668,0.22674886882305145,0.048147894,2.491783857345581,0.2,0.7171051919460296,0.8815351724624634,0.00020206464,0.006707925423979755,,
2259.40694467,1636352,8,799,735.47,187447,7980,8.689983940124511,0.28843750432133675,0.22676587104797363,0.024170307,4.631814479827881,0.2,0.720474237203598,0.8469287306070328,0.00020194176,0.006869401735020819,,
