train/learning_rate,time/fps,train/ent_coef,train/actor_loss,time/time_elapsed,time/episodes,time/total_timesteps,train/n_updates,train/ent_coef_loss,train/critic_loss,eval/mean_ep_length,eval/mean_reward
0.0001,12,0.04906135052442551,-13.365619659423828,45734,3900,573053,286476,-0.04152126610279083,1.3661750555038452,,
0.0001,12,0.05101700872182846,-12.17527961730957,45818,3904,574299,287099,0.27699708938598633,4.656412124633789,,
0.0001,12,0.05117374658584595,-9.59010124206543,45857,3908,574833,287366,0.32649925351142883,1.9983022212982178,,
0.0001,12,0.051480766385793686,-12.5546875,45895,3912,575353,287626,-0.1357623189687729,1.7722625732421875,,
0.0001,12,0.05207819491624832,-9.616506576538086,45956,3916,576371,288135,1.2039459943771362,0.9784439206123352,,
0.0001,12,0.0522502064704895,-8.326566696166992,46033,3920,577494,288696,1.0812420845031738,1.0487167835235596,,
0.0001,12,0.052881259471178055,-8.923576354980469,46069,3924,578068,288983,0.9595198631286621,2.217205286026001,,
0.0001,12,0.054481390863657,-7.712907791137695,46146,3928,579261,289580,0.08739763498306274,1.5098949670791626,,
0.0001,12,0.05448829010128975,-7.537581920623779,46152,3932,579313,289606,-0.0031197890639305115,0.9413697719573975,,
0.0001,12,0.05409831926226616,-6.307199954986572,46300,3936,581543,290721,0.20300346612930298,2.947174549102783,,
0.0001,12,0.05059857293963432,-7.153020858764648,46440,3940,583566,291732,-0.2690587341785431,1.8078118562698364,,
0.0001,12,0.04924442246556282,-7.653807163238525,46536,3944,584948,292423,-0.025878682732582092,1.216463327407837,,
0.0001,12,0.04895617440342903,-7.9546709060668945,46633,3948,586329,293114,0.24251361191272736,1.0594558715820312,,
0.0001,12,0.04913325980305672,-7.543147087097168,46671,3952,586896,293397,0.8467793464660645,1.224877119064331,,
0.0001,12,0.04962851107120514,-9.740596771240234,46709,3956,587497,293698,0.8328436613082886,2.295440673828125,,
0.0001,12,0.050109975039958954,-7.235812187194824,46803,3960,588950,294424,0.32822224497795105,2.0635321140289307,,
0.0001,12,0.05009699985384941,-8.110458374023438,46808,3964,589003,294451,0.2940281629562378,0.9338802099227905,,
0.0001,12,0.05028584226965904,-9.442195892333984,46895,3968,590263,295081,0.28186964988708496,2.291419506072998,,
0.0001,12,0.0499889999628067,-8.582810401916504,47004,3972,591869,295884,0.46097779273986816,1.009759545326233,,
0.0001,12,0.05028980225324631,-8.457052230834961,47088,3976,592981,296440,-0.07856506109237671,4.271864891052246,,
0.0001,12,0.05108490213751793,-8.626073837280273,47128,3980,593521,296710,0.46187496185302734,6.913262844085693,,
0.0001,12,0.05166911333799362,-8.878278732299805,47158,3984,593940,296919,0.02628403902053833,1.4254136085510254,,
0.0001,12,0.053826842457056046,-10.20991325378418,47262,3988,595395,297647,1.407578468322754,1.9428184032440186,,
0.0001,12,0.0558684840798378,-8.675586700439453,47363,3992,596853,298376,-0.5256849527359009,1.7622532844543457,,
0.0001,12,0.05586478114128113,-9.621533393859863,47543,3996,599220,299559,-0.6140257120132446,1.0439391136169434,,
0.0001,,0.05515989661216736,-9.926519393920898,,,600000,299949,0.28419581055641174,1.2871627807617188,802.4,1491.6301471487445
0.0001,12,0.053520869463682175,-8.696377754211426,47938,4000,601000,300449,0.40253061056137085,1.927307367324829,,
0.0001,12,0.05221859738230705,-9.683225631713867,48001,4004,602035,300967,-0.4172251224517822,1.0678791999816895,,
0.0001,12,0.05008942633867264,-8.930627822875977,48100,4008,603516,301707,-0.5872352719306946,0.8704557418823242,,
0.0001,12,0.04935746267437935,-10.913378715515137,48131,4012,603958,301928,-0.35349607467651367,2.9267024993896484,,
0.0001,12,0.04692010581493378,-9.092211723327637,48275,4016,605854,302876,-1.3228614330291748,1.7352745532989502,,
0.0001,12,0.046324968338012695,-9.794168472290039,48362,4020,606981,303440,-0.007986605167388916,2.3251953125,,
0.0001,12,0.045922569930553436,-11.221338272094727,48465,4024,608403,304151,-0.4665079414844513,0.6740665435791016,,
0.0001,12,0.04571617767214775,-10.336485862731934,48590,4028,610075,304987,0.7979663014411926,2.7158472537994385,,
0.0001,12,0.046209223568439484,-12.358491897583008,48623,4032,610480,305189,-0.3534417152404785,3.47886061668396,,
0.0001,12,0.049141984432935715,-12.152578353881836,48749,4036,612154,306026,0.6268749237060547,2.114722967147827,,
0.0001,12,0.050159431993961334,-11.975519180297852,48811,4040,612876,306387,-0.021386653184890747,3.069054126739502,,
0.0001,12,0.05144680291414261,-15.22081470489502,48897,4044,614041,306970,-0.37083807587623596,2.231478691101074,,
0.0001,12,0.05301610380411148,-18.29737091064453,49045,4048,615891,307895,0.8278775215148926,1.6521806716918945,,
0.0001,12,0.0535760261118412,-16.341320037841797,49135,4052,617026,308462,-0.11532503366470337,8.97978687286377,,
0.0001,12,0.052498262375593185,-15.310195922851562,49244,4056,618445,309172,-0.2809982895851135,4.1593098640441895,,
0.0001,12,0.04995204135775566,-15.837197303771973,49398,4060,620467,310183,0.3725880980491638,1.7002519369125366,,
0.0001,12,0.049105431884527206,-14.792922973632812,49525,4064,621992,310945,0.4519616663455963,1.4699784517288208,,
0.0001,12,0.049650099128484726,-15.49790096282959,49654,4068,623683,311791,-1.076371669769287,1.1348085403442383,,
0.0001,12,0.04955257102847099,-15.2308988571167,49691,4072,624156,312027,-0.03502209484577179,1.3269331455230713,,
0.0001,12,0.04981853812932968,-17.740581512451172,49745,4076,624886,312392,-0.4387984275817871,2.821176052093506,,
0.0001,12,0.04999793693423271,-16.105812072753906,49779,4080,625336,312617,0.653975784778595,1.8211567401885986,,
0.0001,12,0.05062925070524216,-16.6207332611084,49820,4084,625852,312875,0.5531516671180725,2.387183427810669,,
0.0001,12,0.051002852618694305,-15.352829933166504,49846,4088,626190,313044,-0.04156293720006943,2.8228321075439453,,
0.0001,12,0.05173406004905701,-13.760778427124023,49964,4092,627520,313709,0.7421106100082397,4.317458152770996,,
0.0001,12,0.053111039102077484,-16.84126091003418,50057,4096,628700,314299,0.5978574752807617,1.3857887983322144,,
0.0001,12,0.0547608844935894,-15.975381851196289,50143,4100,629769,314834,0.570049524307251,1.4987419843673706,,
0.0001,12,0.05475620925426483,-16.491809844970703,50198,4104,630513,315206,-0.00046806037425994873,1.839494228363037,,
0.0001,12,0.05521576106548309,-18.56544303894043,50287,4108,631600,315749,0.01821237802505493,1.8887851238250732,,
0.0001,12,0.05552786588668823,-19.61486053466797,50353,4112,632420,316159,0.022748611867427826,1.873181700706482,,
0.0001,12,0.05498282238841057,-16.498092651367188,50458,4116,633652,316775,0.5707976818084717,2.590440511703491,,
0.0001,12,0.05398416519165039,-16.754188537597656,50532,4120,634564,317231,-1.2127184867858887,7.918579578399658,,
0.0001,12,0.053478535264730453,-17.9263916015625,50562,4124,634965,317432,-0.6933627128601074,1.1759246587753296,,
0.0001,12,0.051156409084796906,-19.04572105407715,50688,4128,636590,318244,-0.3634291887283325,1.6690754890441895,,
0.0001,12,0.0502304844558239,-17.62430763244629,50782,4132,637830,318864,0.5741674900054932,1.0745110511779785,,
0.0001,12,0.04938891902565956,-16.953834533691406,50898,4136,639252,319575,-0.477506548166275,1.226677417755127,,
0.0001,12,0.049007516354322433,-16.696369171142578,51037,4140,640952,320425,-0.16493837535381317,1.8240866661071777,,
0.0001,12,0.04902639612555504,-14.745624542236328,51102,4144,641833,320866,-0.4872658848762512,3.9376449584960938,,
0.0001,12,0.04891547933220863,-13.957844734191895,51193,4148,642955,321427,1.2662222385406494,3.8603522777557373,,
0.0001,12,0.04984798654913902,-15.605231285095215,51267,4152,643884,321891,0.5852497220039368,2.811675548553467,,
0.0001,12,0.051044762134552,-16.171855926513672,51334,4156,644737,322318,-0.26120221614837646,1.8695340156555176,,
0.0001,12,0.05233760550618172,-15.473075866699219,51418,4160,645840,322869,1.003862977027893,2.995917320251465,,
0.0001,12,0.051436424255371094,-19.49528694152832,51737,4164,649719,324809,-0.06480875611305237,1.4428070783615112,,
0.0001,12,0.05067550390958786,-18.294658660888672,51836,4168,651007,325453,-0.7109857797622681,1.7663938999176025,,
0.0001,12,0.0499197281897068,-18.215003967285156,52043,4172,653618,326758,0.242440328001976,1.0113013982772827,,
0.0001,12,0.04987664893269539,-16.198150634765625,52064,4176,653882,326890,0.8116240501403809,2.5362548828125,,
0.0001,12,0.05054965615272522,-15.779233932495117,52180,4180,655340,327619,0.8869655132293701,1.8517435789108276,,
0.0001,12,0.04963817819952965,-13.687746047973633,52288,4184,656774,328336,-0.14998050034046173,1.4253804683685303,,
0.0001,12,0.04976198449730873,-12.205705642700195,52449,4188,658831,329365,0.5631852149963379,1.7150927782058716,,
0.0001,12,0.05050922557711601,-15.256662368774414,52575,4192,660370,330134,-0.23005123436450958,1.6559832096099854,,
0.0001,12,0.0503796711564064,-15.279695510864258,52691,4196,661919,330909,0.13040536642074585,1.9343836307525635,,
0.0001,12,0.05089215934276581,-12.20718002319336,52817,4200,663674,331786,0.5454459190368652,1.5109033584594727,,
0.0001,12,0.04879963770508766,-13.808241844177246,52890,4204,664751,332325,-0.8867138028144836,2.853891611099243,,
0.0001,12,0.044819176197052,-14.253055572509766,53038,4208,666837,333368,-0.9251099824905396,0.6789774298667908,,
0.0001,12,0.04211338981986046,-11.057210922241211,53164,4212,668702,334300,0.33097636699676514,6.490203857421875,,
0.0001,12,0.04102950543165207,-10.399831771850586,53323,4216,670966,335432,-0.2024974524974823,1.2638065814971924,,
0.0001,12,0.041437551379203796,-10.03695011138916,53447,4220,672735,336317,-0.4903748631477356,1.1918903589248657,,
0.0001,12,0.040607303380966187,-10.365400314331055,53553,4224,674388,337143,-0.09903012216091156,0.7288260459899902,,
0.0001,12,0.03984489664435387,-7.403063774108887,53761,4228,677401,338650,-0.05238819122314453,0.8513624668121338,,
0.0001,12,0.03827625513076782,-8.006103515625,53886,4232,679423,339661,-0.3301573395729065,0.48558568954467773,,
0.0001,12,0.03805100917816162,-8.385004043579102,53977,4236,680851,340375,0.09187490493059158,0.4353383779525757,,
0.0001,12,0.03942810371518135,-9.558831214904785,54111,4240,682627,341263,2.2757954597473145,1.0522406101226807,,
0.0001,12,0.04133978113532066,-11.260515213012695,54218,4244,684145,342022,0.23384079337120056,1.3774445056915283,,
0.0001,12,0.043462060391902924,-14.91630744934082,54414,4248,686747,343323,0.6158100366592407,1.2293522357940674,,
0.0001,12,0.044995225965976715,-16.74576187133789,54575,4252,689005,344452,0.4630022644996643,1.451720952987671,,
0.0001,12,0.04501095414161682,-16.008712768554688,54712,4256,690887,345393,-0.012326568365097046,1.120320200920105,,
0.0001,12,0.044482000172138214,-18.12834930419922,54895,4260,693381,346640,-0.01606285572052002,2.4164390563964844,,
0.0001,12,0.043842338025569916,-17.60297966003418,55001,4264,694730,347314,-0.6760351657867432,0.806358277797699,,
0.0001,12,0.043583568185567856,-17.713254928588867,55112,4268,696205,348052,0.5703189969062805,1.294769525527954,,
0.0001,12,0.044585227966308594,-17.834436416625977,55202,4272,697347,348623,-0.3324570953845978,0.9182871580123901,,
0.0001,12,0.04486643150448799,-15.920522689819336,55231,4276,697694,348796,0.7966050505638123,2.5669775009155273,,
0.0001,12,0.04494811221957207,-18.570547103881836,55243,4280,697832,348865,0.46320706605911255,0.9750869274139404,,
0.0001,12,0.047196321189403534,-17.71352767944336,55332,4284,699012,349455,0.8319778442382812,2.647913694381714,,
0.0001,12,0.04851548746228218,-18.905641555786133,55391,4288,699676,349787,0.12076230347156525,2.43281888961792,,
0.0001,,0.04926951974630356,-18.591129302978516,,,700000,349949,1.0585088729858398,2.0054001808166504,686.8,1334.9718544762582
0.0001,12,0.05033191293478012,-17.72760009765625,55716,4292,700506,350202,-0.16177567839622498,1.6747535467147827,,
0.0001,12,0.05257550999522209,-18.979270935058594,55798,4296,701468,350683,0.5901216268539429,4.207886695861816,,
0.0001,12,0.0569274015724659,-18.51750946044922,56013,4300,704251,352075,0.271600604057312,1.3711491823196411,,
0.0001,12,0.05547765642404556,-17.031675338745117,56193,4304,706620,353259,-0.4256591796875,4.929562568664551,,
0.0001,12,0.05595060810446739,-16.752456665039062,56355,4308,708431,354165,0.7454583644866943,1.5746219158172607,,
0.0001,12,0.051741067320108414,-17.044769287109375,56542,4312,710875,355387,-0.06789381802082062,1.0724419355392456,,
0.0001,12,0.05109379068017006,-15.038414001464844,56568,4316,711214,355556,-0.6437523365020752,1.007575273513794,,
0.0001,12,0.05056659132242203,-15.099824905395508,56600,4320,711602,355750,-0.4712844491004944,1.0903737545013428,,
0.0001,12,0.04912220314145088,-15.432130813598633,56696,4324,712919,356409,-0.5274561643600464,1.1463218927383423,,
0.0001,12,0.04813612252473831,-16.829227447509766,56823,4328,714522,357210,-0.030590437352657318,1.1275420188903809,,
0.0001,12,0.047508545219898224,-17.206785202026367,57058,4332,717658,358778,-0.3659480810165405,2.579707622528076,,
0.0001,12,0.05031904950737953,-19.13057518005371,57263,4336,720346,360122,-0.14444990456104279,1.3597157001495361,,
0.0001,12,0.04994959011673927,-17.001365661621094,57424,4340,722556,361227,-0.02966197580099106,0.6720320582389832,,
0.0001,12,0.050836458802223206,-16.840049743652344,57574,4344,724641,362270,0.42392879724502563,2.4190151691436768,,
0.0001,12,0.05111783370375633,-16.313804626464844,57609,4348,725108,362503,0.5301454067230225,1.4476432800292969,,
0.0001,12,0.05151751637458801,-17.802978515625,57784,4352,727423,363661,0.3055533170700073,4.7291340827941895,,
0.0001,12,0.050043899565935135,-17.342742919921875,57918,4356,729215,364557,-0.016896069049835205,1.5001459121704102,,
0.0001,12,0.05172794312238693,-16.133241653442383,58024,4360,730608,365253,-0.02530410885810852,2.845005989074707,,
0.0001,12,0.05459974706172943,-15.548648834228516,58136,4364,732228,366063,0.09401193261146545,13.400408744812012,,
0.0001,12,0.05698676034808159,-18.215314865112305,58389,4368,735654,367776,-0.31483927369117737,2.91715145111084,,
0.0001,12,0.056808438152074814,-19.925125122070312,58476,4372,736810,368354,-0.39206427335739136,2.2737584114074707,,
0.0001,12,0.05737926438450813,-21.099193572998047,58553,4376,737903,368901,0.14806920289993286,1.3143835067749023,,
0.0001,12,0.05676514282822609,-21.018692016601562,58843,4380,741874,370886,0.04792937636375427,6.568718433380127,,
0.0001,12,0.05611085891723633,-23.6920223236084,58993,4384,743884,371891,-0.04866764694452286,2.2986807823181152,,
0.0001,12,0.05567830428481102,-23.29235076904297,59155,4388,746018,372958,0.554291307926178,0.9965097904205322,,
0.0001,12,0.05753953009843826,-22.998477935791016,59438,4392,749903,374901,0.3200758695602417,0.8586905002593994,,
0.0001,12,0.05977702513337135,-23.77501678466797,59570,4396,751701,375800,-0.11487101018428802,2.37290620803833,,
0.0001,12,0.06083449721336365,-25.644657135009766,59684,4400,753289,376594,0.06468314677476883,0.9667071104049683,,
0.0001,12,0.062465693801641464,-24.448945999145508,59885,4404,755982,377940,-0.09320186078548431,1.1283862590789795,,
0.0001,12,0.06383557617664337,-22.131725311279297,60038,4408,758098,378998,-0.6874443292617798,3.4642980098724365,,
0.0001,12,0.06525977700948715,-23.97746467590332,60185,4412,760208,380053,0.005491301417350769,0.9547703266143799,,
0.0001,12,0.06769627332687378,-21.316078186035156,60420,4416,763510,381704,-0.221269428730011,1.4201099872589111,,
0.0001,12,0.06563764810562134,-23.528850555419922,60575,4420,765690,382794,-0.29917415976524353,1.0162734985351562,,
0.0001,12,0.060952819883823395,-21.48189926147461,60717,4424,767735,383817,0.1523972600698471,0.9853125810623169,,
0.0001,12,0.0570577010512352,-22.679553985595703,60866,4428,769864,384881,-0.3964535593986511,1.7043752670288086,,
0.0001,12,0.05592036247253418,-23.673480987548828,60938,4432,770859,385379,-0.5839584469795227,6.561575889587402,,
0.0001,12,0.056992776691913605,-21.215717315673828,61062,4436,772480,386189,-0.059942349791526794,1.2644423246383667,,
0.0001,12,0.06039777770638466,-18.405494689941406,61237,4440,774879,387389,0.7410157322883606,3.2724523544311523,,
0.0001,12,0.06663671135902405,-21.851890563964844,61390,4444,776913,388406,0.4220295548439026,0.8440019488334656,,
0.0001,12,0.07152578979730606,-21.73098373413086,61517,4448,778652,389275,0.2551422119140625,3.409595489501953,,
0.0001,12,0.07346576452255249,-23.424484252929688,61662,4452,780676,390287,-0.3471403121948242,0.6994400024414062,,
0.0001,12,0.07314205914735794,-24.413328170776367,61816,4456,782801,391350,-0.5718473196029663,3.675267219543457,,
0.0001,12,0.06841658055782318,-24.12062644958496,62023,4460,785614,392756,-0.17746886610984802,0.7769142389297485,,
0.0001,12,0.068710096180439,-23.605052947998047,62323,4464,789614,394756,0.16535994410514832,0.6419175863265991,,
0.0001,12,0.0653117224574089,-21.692794799804688,62618,4468,793614,396756,0.285356342792511,0.713505744934082,,
0.0001,12,0.06076790392398834,-26.50869369506836,62913,4472,797614,398756,-0.6900209188461304,0.4176653027534485,,
0.0001,12,0.05870119482278824,-25.11273956298828,63011,4476,798922,399410,-0.12750238180160522,0.5939419269561768,,
0.0001,,0.05821781978011131,-25.64837646484375,,,800000,399949,-0.303588330745697,0.7604058980941772,528.2,1386.9004528762773
0.0001,12,0.057903219014406204,-25.685352325439453,63433,4480,802000,400949,-0.3033321499824524,0.7384777665138245,,
0.0001,12,0.057556863874197006,-24.93100929260254,63724,4484,805962,402930,-0.322090744972229,0.6225923299789429,,
0.0001,12,0.06032252684235573,-26.806589126586914,64009,4488,809962,404930,0.1143483966588974,0.48290377855300903,,
0.0001,12,0.06544678658246994,-25.526073455810547,64222,4492,812992,406445,0.9535232782363892,3.1980156898498535,,
0.0001,12,0.07089442014694214,-25.406352996826172,64460,4496,816329,408114,0.33844977617263794,0.7822446823120117,,
0.0001,12,0.07482004165649414,-25.482973098754883,64718,4500,819937,409918,0.8182743787765503,0.7398581504821777,,
0.0001,12,0.07750531286001205,-25.76239776611328,64899,4504,822446,411172,-0.030435383319854736,2.9848549365997314,,
0.0001,12,0.07139141857624054,-27.34439468383789,65144,4508,826446,413172,-0.4690440893173218,0.8868238925933838,,
0.0001,12,0.06992118805646896,-28.364704132080078,65354,4512,829791,414845,0.5647419095039368,0.39798587560653687,,
0.0001,12,0.06862681359052658,-29.001270294189453,65606,4516,833791,416845,-0.3824707865715027,0.46721768379211426,,
0.0001,12,0.06975002586841583,-29.537216186523438,65884,4520,837791,418845,0.09477709978818893,0.4899757206439972,,
0.0001,12,0.06975644081830978,-28.154129028320312,66030,4524,839816,419857,0.36030685901641846,1.6568489074707031,,
0.0001,12,0.0687796100974083,-28.8866024017334,66246,4528,842907,421403,-0.42316552996635437,0.33580857515335083,,
0.0001,12,0.0669279396533966,-27.858623504638672,66386,4532,844866,422382,0.25594469904899597,0.7904211282730103,,
0.0001,12,0.0666857659816742,-27.602195739746094,66527,4536,846886,423392,0.4903408885002136,2.1197457313537598,,
0.0001,12,0.06901641935110092,-26.327787399291992,66788,4540,850886,425392,0.31590861082077026,0.5243013501167297,,
0.0001,12,0.06934299319982529,-28.335460662841797,66862,4544,851940,425919,-0.6392630338668823,3.562389373779297,,
0.0001,12,0.06874235719442368,-26.878528594970703,66997,4548,853991,426945,-0.2805918753147125,0.9403652548789978,,
0.0001,12,0.07271678745746613,-27.36105728149414,67217,4552,857096,428497,0.6002044677734375,0.6364076137542725,,
0.0001,12,0.075998954474926,-26.57959747314453,67518,4556,861096,430497,0.12607990205287933,1.3604246377944946,,
0.0001,12,0.07779378443956375,-26.319438934326172,67808,4560,865011,432455,0.13977666199207306,0.6396486759185791,,
0.0001,12,0.07682975381612778,-24.35492706298828,68095,4564,868848,434373,0.4077955186367035,7.179786682128906,,
0.0001,12,0.08389174193143845,-23.702926635742188,68379,4568,872698,436298,0.2174593210220337,2.296260356903076,,
0.0001,12,0.08707036823034286,-26.01961326599121,68668,4572,876558,438228,0.005178794264793396,0.7157320976257324,,
0.0001,12,0.08099227398633957,-27.55706024169922,68938,4576,880131,440015,-0.27142980694770813,2.0581421852111816,,
0.0001,12,0.07379094511270523,-28.06284523010254,69236,4580,884131,442015,0.07498350739479065,2.8769021034240723,,
0.0001,12,0.06758490949869156,-26.843189239501953,69535,4584,888131,444015,-0.4845976233482361,7.332363605499268,,
0.0001,12,0.06915529072284698,-26.78129768371582,69829,4588,892131,446015,0.017785534262657166,0.38728708028793335,,
0.0001,12,0.06872191280126572,-26.909889221191406,70040,4592,894922,447410,0.4098309874534607,0.4646688401699066,,
0.0001,12,0.06730306148529053,-27.405261993408203,70330,4596,898922,449410,0.1580117791891098,0.421103298664093,,
0.0001,,0.06769642978906631,-28.275007247924805,,,900000,449949,-0.0741562619805336,0.8929823637008667,819.4,2574.7661730442196
0.0001,12,0.06638573110103607,-28.033353805541992,70933,4600,903000,451449,-0.18504300713539124,0.4342900216579437,,
0.0001,12,0.06484121084213257,-27.175552368164062,71104,4604,905305,452602,-0.3717178404331207,0.9000194072723389,,
0.0001,12,0.06448159366846085,-28.077991485595703,71327,4608,908315,454107,0.0253828763961792,0.8201074600219727,,
0.0001,12,0.06825212389230728,-27.111801147460938,71558,4612,911399,455649,0.3675100803375244,2.9851553440093994,,
0.0001,12,0.07006129622459412,-25.665462493896484,71714,4616,913407,456653,-0.15967577695846558,1.8191453218460083,,
0.0001,12,0.07033097743988037,-27.35858726501465,71839,4620,915111,457505,0.21199479699134827,1.1822142601013184,,
0.0001,12,0.07341732084751129,-27.30891227722168,72010,4624,917554,458726,0.4107893705368042,2.757288932800293,,
0.0001,12,0.0763610303401947,-27.663589477539062,72275,4628,921554,460726,0.2477162778377533,0.7406155467033386,,
0.0001,12,0.07139870524406433,-29.34885597229004,72541,4632,925554,462726,-0.26672276854515076,0.39849287271499634,,
0.0001,12,0.07244984060525894,-29.182424545288086,72797,4636,929554,464726,0.4162263870239258,9.759721755981445,,
0.0001,12,0.07657123357057571,-29.8171443939209,73032,4640,932936,466417,0.04857993125915527,0.5805535912513733,,
0.0001,12,0.07730983197689056,-29.817283630371094,73290,4644,936936,468417,-0.29995080828666687,0.39285606145858765,,
0.0001,12,0.06974780559539795,-31.038543701171875,73552,4648,940936,470417,-0.5634916424751282,0.18075138330459595,,
0.0001,12,0.06739164888858795,-28.93409538269043,73623,4652,942022,470960,-0.23046401143074036,0.6368610858917236,,
0.0001,12,0.06574555486440659,-29.61261558532715,73708,4656,943271,471585,0.3081077039241791,0.29743507504463196,,
0.0001,12,0.07250184565782547,-29.453502655029297,73962,4660,947271,473585,0.1073046624660492,0.35757318139076233,,
0.0001,12,0.07607211917638779,-28.144962310791016,74213,4664,951060,475479,0.01819556951522827,0.7778337001800537,,
0.0001,12,0.07666642218828201,-28.432397842407227,74410,4668,954076,476987,-0.1527518481016159,0.7554205656051636,,
0.0001,12,0.07229553163051605,-29.638385772705078,74670,4672,958076,478987,-0.51114821434021,6.2308878898620605,,
0.0001,12,0.06686139851808548,-28.990177154541016,74942,4676,962076,480987,0.10870233923196793,6.4122633934021,,
0.0001,12,0.06662037968635559,-29.489471435546875,75200,4680,966076,482987,-0.09057480096817017,0.34396228194236755,,
0.0001,12,0.06519491225481033,-29.830692291259766,75274,4684,967197,483548,-0.3128156065940857,6.132740020751953,,
0.0001,12,0.06756065040826797,-28.550718307495117,75478,4688,970220,485059,0.0018533766269683838,0.33027201890945435,,
0.0001,12,0.06668780744075775,-29.8582706451416,75685,4692,973244,486571,-0.5115572810173035,7.551828384399414,,
0.0001,12,0.06973803788423538,-29.70620346069336,75872,4696,975837,487868,0.5405868887901306,0.5894771814346313,,
0.0001,12,0.07110883295536041,-27.94643783569336,76159,4700,979595,489747,0.26371219754219055,0.6317434310913086,,
0.0001,12,0.07549241185188293,-28.667062759399414,76440,4704,983328,491613,-0.3441832959651947,0.6760197877883911,,
0.0001,12,0.07663416862487793,-28.140586853027344,76741,4708,987328,493613,-0.2223503291606903,0.6876401901245117,,
0.0001,12,0.07514826208353043,-28.352703094482422,76965,4712,990337,495118,-0.4514569044113159,1.719065546989441,,
0.0001,12,0.0753197893500328,-28.029804229736328,77012,4716,990956,495427,0.20890529453754425,0.7106893658638,,
0.0001,12,0.08020426332950592,-27.76099395751953,77219,4720,993767,496833,0.08045384287834167,2.169208288192749,,
0.0001,12,0.08570113778114319,-26.939403533935547,77398,4724,996082,497990,0.23892244696617126,0.752400279045105,,
0.0001,12,0.09090527147054672,-26.806400299072266,77626,4728,999095,499497,-0.26669377088546753,0.6055054664611816,,
0.0001,,0.09114445000886917,-27.038406372070312,,,1000000,499949,-0.2799278795719147,0.9993088245391846,816.8,2513.0398226107473
0.0001,12,0.09389714896678925,-27.151206970214844,78294,4732,1002012,500955,-0.13908815383911133,0.6424123644828796,,
0.0001,12,0.09771345555782318,-26.73168182373047,79886,4736,1005310,502604,0.3836883306503296,0.8615144491195679,,
0.0001,12,0.09967006742954254,-26.737438201904297,81375,4740,1007421,503660,-0.1882280558347702,1.0848711729049683,,
0.0001,12,0.09571775794029236,-29.066017150878906,81592,4744,1010767,505333,0.3154965937137604,0.8301360607147217,,
0.0001,12,0.08845935016870499,-28.776412963867188,81785,4748,1013780,506839,-0.2002369910478592,0.29944533109664917,,
0.0001,12,0.0724882185459137,-30.544960021972656,82038,4752,1017780,508839,0.07256127148866653,0.20973055064678192,,
0.0001,12,0.06194217503070831,-27.949771881103516,82302,4756,1021780,510839,-0.05720698833465576,2.680318832397461,,
0.0001,12,0.06794378906488419,-25.389286041259766,82560,4760,1025553,512726,0.3531602919101715,0.6181840896606445,,
0.0001,12,0.07651276141405106,-25.361011505126953,82760,4764,1028559,514229,0.18280763924121857,0.4367786645889282,,
0.0001,12,0.08266554772853851,-25.759449005126953,83039,4768,1032559,516229,-0.08656367659568787,7.998361110687256,,
0.0001,12,0.08743501454591751,-27.67084503173828,83205,4772,1034921,517410,0.05734686553478241,1.1818970441818237,,
0.0001,12,0.09505828469991684,-26.928409576416016,83376,4776,1037256,518577,0.36756008863449097,2.9118099212646484,,
0.0001,12,0.10546875,-27.182706832885742,83547,4780,1039682,519790,0.5561139583587646,1.4643521308898926,,
0.0001,12,0.10882481187582016,-25.750600814819336,83626,4784,1040784,520341,0.1807330697774887,1.025843858718872,,
0.0001,12,0.10727591812610626,-24.934614181518555,83913,4788,1044784,522341,-0.15275132656097412,0.7363810539245605,,
0.0001,12,0.10207325965166092,-26.332595825195312,84112,4792,1047808,523853,-0.2554978132247925,1.6184474229812622,,
0.0001,12,0.09251606464385986,-27.569454193115234,84321,4796,1051104,525501,-0.8761589527130127,0.5206753015518188,,
0.0001,12,0.0757083147764206,-27.413780212402344,84570,4800,1055104,527501,0.03692421317100525,1.908785343170166,,
0.0001,12,0.06707397848367691,-28.11801528930664,84808,4804,1059104,529501,-0.4987136721611023,0.22625568509101868,,
0.0001,12,0.06069261208176613,-27.693912506103516,85010,4808,1062337,531118,0.2875271141529083,3.3579113483428955,,
0.0001,12,0.06052936613559723,-29.14617919921875,85241,4812,1066007,532953,0.44043105840682983,0.8550398945808411,,
0.0001,12,0.06776118278503418,-27.873828887939453,85429,4816,1069014,534456,0.6366169452667236,0.32287323474884033,,
0.0001,12,0.074126698076725,-29.532493591308594,85682,4820,1073014,536456,0.06544020771980286,7.477712631225586,,
0.0001,12,0.07177700102329254,-28.944578170776367,85872,4824,1076024,537961,0.11628815531730652,0.5194250345230103,,
0.0001,12,0.06420622766017914,-29.960132598876953,86072,4828,1079034,539466,0.013810396194458008,0.47374168038368225,,
0.0001,12,0.060978084802627563,-29.498441696166992,86246,4832,1081655,540777,0.12528178095817566,0.37666916847229004,,
0.0001,12,0.061383020132780075,-29.634960174560547,86507,4836,1085655,542777,0.31875938177108765,4.948362827301025,,
0.0001,12,0.06338125467300415,-28.31460189819336,86645,4840,1087674,543786,0.8181242942810059,0.23612090945243835,,
0.0001,12,0.07059299945831299,-26.83922576904297,86926,4844,1091428,545663,0.10318079590797424,0.6599584221839905,,
