train/ent_coef,time/total_timesteps,time/episodes,train/learning_rate,train/ent_coef_loss,train/critic_loss,time/fps,time/time_elapsed,train/actor_loss,train/n_updates,eval/mean_reward,eval/mean_ep_length
0.07571645826101303,19808,452,0.0001,1.2650715112686157,33.874725341796875,10,1837,13.983757019042969,9853,,
0.0761323794722557,20033,456,0.0001,-0.06526428461074829,26.20369529724121,10,1858,12.405879974365234,9966,,
0.07625712454319,20130,460,0.0001,0.8225207328796387,33.10294723510742,10,1866,13.800436019897461,10014,,
0.07633281499147415,20191,464,0.0001,0.14595504105091095,26.274478912353516,10,1873,12.87025260925293,10045,,
0.0764070525765419,20295,468,0.0001,0.54053795337677,37.766754150390625,10,1881,11.410375595092773,10097,,
0.07639449834823608,20375,472,0.0001,-0.1802348643541336,30.947917938232422,10,1888,12.238907814025879,10137,,
0.0764259621500969,20454,476,0.0001,0.0032018423080444336,30.592578887939453,10,1899,10.918462753295898,10176,,
0.07645761966705322,20530,480,0.0001,0.325309157371521,27.473466873168945,10,1906,13.177144050598145,10214,,
0.07649532705545425,20632,484,0.0001,-0.9677575826644897,31.40039825439453,10,1913,10.927973747253418,10265,,
0.0764719694852829,20704,488,0.0001,0.2461947202682495,34.21919250488281,10,1919,12.097808837890625,10301,,
0.07649396359920502,20781,492,0.0001,-0.7299307584762573,24.39838981628418,10,1926,13.265128135681152,10340,,
0.07653186470270157,20969,496,0.0001,0.3988669812679291,26.884187698364258,10,1939,12.408262252807617,10434,,
0.07662494480609894,21098,500,0.0001,0.689240574836731,28.149517059326172,10,1955,12.2332124710083,10498,,
0.0767834261059761,21179,504,0.0001,0.4495396018028259,22.372234344482422,10,1963,11.265494346618652,10539,,
0.07696712762117386,21282,508,0.0001,0.25072938203811646,26.86920166015625,10,1973,11.187334060668945,10590,,
0.07706855982542038,21375,512,0.0001,0.40870827436447144,27.802982330322266,10,1982,11.247276306152344,10637,,
0.07715330272912979,21451,516,0.0001,-0.9603124856948853,25.047306060791016,10,1990,9.949553489685059,10675,,
0.07715854048728943,21533,520,0.0001,0.1033136323094368,34.357215881347656,10,1999,12.169048309326172,10716,,
0.07711049169301987,21639,524,0.0001,-0.424285352230072,32.166770935058594,10,2008,11.963907241821289,10769,,
0.07712144404649734,21718,528,0.0001,-0.44919395446777344,29.60694122314453,10,2021,10.983702659606934,10808,,
0.07706385850906372,21790,532,0.0001,-0.2860674560070038,30.28073501586914,10,2029,10.455608367919922,10844,,
0.07696588337421417,21946,536,0.0001,0.43254780769348145,24.32111358642578,10,2041,9.511560440063477,10922,,
0.07688283920288086,22038,540,0.0001,-0.9450100064277649,21.4274959564209,10,2048,10.632040977478027,10968,,
0.07674968987703323,22121,544,0.0001,-0.03478863835334778,23.75095558166504,10,2055,8.930651664733887,11010,,
0.0766691267490387,22199,548,0.0001,-0.5609264969825745,24.837841033935547,10,2062,9.781082153320312,11049,,
0.07653283327817917,22291,552,0.0001,-0.47506722807884216,24.434280395507812,10,2074,9.490195274353027,11095,,
0.07634632289409637,22386,556,0.0001,-0.2404519021511078,26.346073150634766,10,2081,9.689990043640137,11142,,
0.07626643031835556,22455,560,0.0001,-1.6876258850097656,30.253707885742188,10,2088,10.246434211730957,11177,,
0.07621077448129654,22560,564,0.0001,-0.4488944411277771,23.413373947143555,10,2098,10.27649974822998,11229,,
0.07616874575614929,22638,568,0.0001,0.31356263160705566,22.23391342163086,10,2106,9.966351509094238,11268,,
0.07606680691242218,22735,572,0.0001,-0.47703683376312256,23.407697677612305,10,2115,9.374021530151367,11317,,
0.0759967640042305,22830,576,0.0001,0.19600719213485718,25.92157745361328,10,2129,10.287368774414062,11364,,
0.0759231299161911,22947,580,0.0001,-0.13564997911453247,25.786956787109375,10,2141,9.961257934570312,11423,,
0.07575412094593048,23065,584,0.0001,-0.621160626411438,27.453100204467773,10,2151,9.245427131652832,11482,,
0.07563073933124542,23131,588,0.0001,-1.2073700428009033,27.48715591430664,10,2159,9.578929901123047,11515,,
0.07548103481531143,23211,592,0.0001,-0.5249598026275635,25.68413734436035,10,2168,9.539362907409668,11555,,
0.07538359612226486,23298,596,0.0001,0.04872548580169678,27.30517578125,10,2176,9.617572784423828,11598,,
0.07520338892936707,23385,600,0.0001,-0.763651967048645,26.09906005859375,10,2191,8.789942741394043,11642,,
0.07444582134485245,23627,604,0.0001,-1.844763994216919,28.84392547607422,10,2207,8.749950408935547,11763,,
0.07411492615938187,23706,608,0.0001,-1.4613521099090576,23.848237991333008,10,2215,9.533730506896973,11802,,
0.07353765517473221,23867,612,0.0001,-0.6166611909866333,28.428131103515625,10,2226,8.565657615661621,11883,,
0.07334350794553757,23974,616,0.0001,0.11469126492738724,19.36747169494629,10,2234,8.927995681762695,11936,,
0.07313600927591324,24092,620,0.0001,-0.4326631724834442,22.362218856811523,10,2242,8.710095405578613,11995,,
0.07283244282007217,24201,624,0.0001,0.03528326749801636,21.979082107543945,10,2250,9.051552772521973,12050,,
0.07271235436201096,24249,628,0.0001,0.0396345779299736,26.68658447265625,10,2262,9.724762916564941,12074,,
0.07245666533708572,24354,632,0.0001,-1.168834924697876,24.581897735595703,10,2272,8.287824630737305,12126,,
0.07216758280992508,24432,636,0.0001,-1.6090912818908691,24.64470672607422,10,2279,9.592159271240234,12165,,
0.07194484770298004,24525,640,0.0001,-0.33803194761276245,19.682437896728516,10,2288,7.741879463195801,12212,,
0.07159487158060074,24708,644,0.0001,-0.6790094375610352,23.10455322265625,10,2305,8.580917358398438,12303,,
0.07146980613470078,24833,648,0.0001,-0.9235346913337708,31.15219497680664,10,2316,9.386550903320312,12366,,
0.07138961553573608,24896,652,0.0001,-0.6151283979415894,22.932510375976562,10,2328,9.659538269042969,12397,,
0.07117023319005966,25027,656,0.0001,-0.6453657150268555,24.907733917236328,10,2338,8.956934928894043,12463,,
0.07103177160024643,25137,660,0.0001,-0.1541188806295395,21.12039566040039,10,2348,8.633074760437012,12518,,
0.07103656232357025,25223,664,0.0001,-0.7637845873832703,28.532817840576172,10,2357,8.619150161743164,12561,,
0.07094250619411469,25317,668,0.0001,0.31132084131240845,23.330631256103516,10,2367,9.075308799743652,12608,,
0.07081811130046844,25435,672,0.0001,-0.6308114528656006,29.326522827148438,10,2379,8.872751235961914,12667,,
0.07050805538892746,25592,676,0.0001,-0.4406512379646301,19.824195861816406,10,2401,8.378191947937012,12745,,
0.0704645961523056,25667,680,0.0001,-0.2172401249408722,21.246742248535156,10,2409,7.978759288787842,12783,,
0.07029641419649124,25765,684,0.0001,0.34552979469299316,25.25404930114746,10,2420,8.487956047058105,12832,,
0.0700017660856247,25994,688,0.0001,-0.2990913391113281,22.983627319335938,10,2443,7.199410915374756,12946,,
0.06990756839513779,26094,692,0.0001,-0.18811902403831482,21.177021026611328,10,2454,8.77318286895752,12996,,
0.06986786425113678,26200,696,0.0001,0.6127212047576904,23.598752975463867,10,2465,7.979224681854248,13049,,
0.06977733224630356,26291,700,0.0001,0.03034798800945282,22.903217315673828,10,2482,9.149404525756836,13095,,
0.06962522864341736,26474,704,0.0001,0.9486154913902283,19.974781036376953,10,2497,8.671672821044922,13186,,
0.0696479082107544,26609,708,0.0001,-0.5249773263931274,19.276870727539062,10,2508,8.140417098999023,13254,,
0.06963519006967545,26765,712,0.0001,0.4556860327720642,23.193998336791992,10,2520,8.437103271484375,13332,,
0.06959054619073868,26885,716,0.0001,-0.41121211647987366,23.488784790039062,10,2530,9.218985557556152,13392,,
0.06935244798660278,27007,720,0.0001,-1.106958270072937,17.373645782470703,10,2540,7.837879180908203,13453,,
0.06912096589803696,27157,724,0.0001,0.3314225673675537,26.853487014770508,10,2552,8.161700248718262,13528,,
0.06895186007022858,27255,728,0.0001,-0.8880834579467773,17.38651466369629,10,2567,8.036112785339355,13577,,
0.06871342658996582,27342,732,0.0001,-0.23014408349990845,20.28234100341797,10,2574,6.969614505767822,13620,,
0.06848204880952835,27446,736,0.0001,-0.4485841393470764,18.210350036621094,10,2583,8.24974250793457,13672,,
0.06833600997924805,27581,740,0.0001,-0.31249427795410156,26.82788848876953,10,2594,8.632088661193848,13740,,
0.06809494644403458,27708,744,0.0001,-0.9960471391677856,16.751712799072266,10,2606,7.695827484130859,13803,,
0.0679333433508873,27811,748,0.0001,0.325393408536911,25.215579986572266,10,2617,8.300437927246094,13855,,
0.06789888441562653,27868,752,0.0001,-0.6315478086471558,19.882688522338867,10,2630,8.359947204589844,13883,,
0.06780946254730225,28054,756,0.0001,0.5351600050926208,17.18077278137207,10,2650,7.4796881675720215,13976,,
0.06756027787923813,28166,760,0.0001,0.31080397963523865,20.399864196777344,10,2663,9.056768417358398,14032,,
0.06738506257534027,28260,764,0.0001,-0.7525023221969604,22.336673736572266,10,2672,8.711954116821289,14079,,
0.06732893735170364,28348,768,0.0001,0.5030353665351868,15.741315841674805,10,2682,7.142394542694092,14123,,
0.06735409796237946,28439,772,0.0001,-0.5833744406700134,17.28142547607422,10,2692,7.1330246925354,14169,,
