time/iterations,time/time_elapsed,time/fps,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,train/clip_range,train/clip_fraction,train/learning_rate,train/std,train/n_updates,train/approx_kl,train/value_loss,train/entropy_loss,train/loss,train/explained_variance,train/policy_gradient_loss,eval/mean_ep_length,eval/mean_reward
,,,,1420000,,0.3,0.28006510734558104,0.00028645888,0.3361082971096039,6930,0.07096452,6.281407642364502,0.8068230986595154,3.103724956512451,0.7391337752342224,0.005779933962039507,596.2,2065.777109026187
694,108770,13,810.03,1421312,2728.09559995,,,,,,,,,,,,,
695,108902,13,820.0,1423360,2767.268552340001,0.3,0.29598959200084207,0.00028629504,0.33629778027534485,6940,0.09227616,4.462826466560363,0.8068066507577896,2.3561103343963623,0.8715870827436447,0.00807216174405756,,
696,109031,13,820.0,1425408,2768.13138229,0.3,0.2387760465964675,0.0002861312,0.33700135350227356,6950,0.11193211,6.325278925895691,0.8059975147247315,2.4874091148376465,0.7301472127437592,-0.0024133291095495223,,
697,109157,13,829.71,1427456,2801.80705993,0.3,0.27007813230156896,0.00028596736,0.33790937066078186,6960,0.105291665,5.018899166584015,0.8053196281194687,1.4965931177139282,0.8535664230585098,0.0005955341551452164,,
698,109289,13,838.66,1429504,2833.0122775399996,0.3,0.2810546919703484,0.00028580352,0.3385975956916809,6970,0.07268119,5.675626683235168,0.8030520975589752,2.6776254177093506,0.8358367532491684,0.0007804045130615833,,
699,109416,13,838.66,1431552,2832.6585116399992,0.3,0.2477213578298688,0.00028563968,0.3389034867286682,6980,0.13907294,6.059236514568329,0.8028268247842789,2.231546640396118,0.8027202486991882,0.006564112820487899,,
700,109551,13,838.66,1433600,2833.0000309399998,0.3,0.41839844919741154,0.00028547584,0.3394104540348053,6990,0.5831085,6.033535647392273,0.8034113764762878,2.812100887298584,0.8099297881126404,0.027467674837680534,,
701,109664,13,840.51,1435648,2840.4255120700004,0.3,0.2769010491669178,0.000285312,0.33897507190704346,7000,0.06308379,6.501781213283539,0.8053279042243957,3.7076122760772705,0.7616736441850662,0.00048718802514482464,,
702,109769,13,840.51,1437696,2842.04631723,0.3,0.27445312961935997,0.00028514816,0.33945852518081665,7010,0.07966399,6.924849820137024,0.8072676301002503,2.6923861503601074,0.8114004284143448,-0.003123332179966276,,
703,109870,13,850.04,1439744,2875.9545290399997,0.3,0.4258073024451733,0.00028498432000000003,0.33973732590675354,7020,0.088733464,5.815653479099273,0.8076353967189789,2.7176225185394287,0.7940087616443634,0.02609151895332616,,
,,,,1440000,,0.3,0.2364713592454791,0.00028482048,0.3401200771331787,7030,0.047851343,5.703906011581421,0.8072675347328186,3.2071449756622314,0.861874908208847,0.00615464136673829,816.4,2880.354637836618
704,110192,13,847.61,1441792,2867.46571873,,,,,,,,,,,,,
705,110293,13,838.04,1443840,2837.9106698799997,0.3,0.36100261388346555,0.00028465664,0.34100061655044556,7040,0.14193681,6.4655567646026615,0.8066794782876968,2.868373394012451,0.8418408632278442,0.011718483511358357,,
706,110396,13,822.7,1445888,2782.9631672199994,0.3,0.2819401122629642,0.0002844928,0.3422640860080719,7050,0.06464113,6.578942584991455,0.8031312346458435,2.8578243255615234,0.8335727751255035,-0.005847899406508006,,
707,110496,13,822.7,1447936,2782.89239627,0.3,0.2409114647656679,0.00028432896000000005,0.3426870107650757,7060,0.04789145,7.177809000015259,0.7988930642604828,1.961542010307312,0.8513468950986862,-0.007025894522375875,,
708,110603,13,813.7,1449984,2753.11180018,0.3,0.4285807371139526,0.00028416512,0.3429545760154724,7070,0.862152,6.1923640131950375,0.7976887345314025,2.8681020736694336,0.7810844779014587,0.015936277988366675,,
709,110706,13,820.78,1452032,2780.67771071,0.3,0.3558333456516266,0.00028400128000000005,0.34378236532211304,7080,0.4790989,7.133301472663879,0.7952778160572052,2.4137845039367676,0.7902287989854813,0.004806869579188078,,
710,110814,13,820.5,1454080,2780.48157516,0.3,0.294296882301569,0.00028383744000000003,0.34431278705596924,7090,0.1284702,7.630140399932861,0.7923200786113739,2.384823799133301,0.8311781138181686,-0.0030938731919746944,,
711,110914,13,810.72,1456128,2745.4775872500004,0.3,0.24639323484152556,0.0002836736,0.344023734331131,7100,0.04654388,10.08372540473938,0.7942833751440048,5.097973346710205,0.8180014342069626,-0.00452338977294886,,
712,111019,13,810.72,1458176,2746.4146369799996,0.3,0.2521224021911621,0.00028350976000000004,0.34460029006004333,7110,0.06464315,7.63560733795166,0.7951290816068649,2.7962355613708496,0.8270630687475204,-0.010778554204152791,,
,,,,1460000,,0.3,0.20402343906462192,0.00028334592,0.344286173582077,7120,0.055411704,5.640855765342712,0.7965081930160522,2.0489988327026367,0.7606058567762375,-0.0019587786626471095,451.6,1573.275733689498
713,111294,13,802.16,1460224,2716.0811709799996,,,,,,,,,,,,,
714,111396,13,801.86,1462272,2714.8298703100004,0.3,0.27794271484017374,0.00028318208,0.3445710241794586,7130,0.046532262,8.269258165359497,0.801141482591629,5.771717548370361,0.8028648942708969,-0.00622816674738722,,
715,111501,13,801.86,1464320,2714.4869406800003,0.3,0.2686588607728481,0.00028301824,0.34571322798728943,7140,0.05357121,6.822971272468567,0.7997065484523773,1.715484619140625,0.8463204354047775,0.0005072024255059482,,
716,111606,13,801.86,1466368,2715.20299218,0.3,0.2978515688329935,0.0002828544,0.3465445935726166,7150,0.25356227,4.666037547588348,0.7962288141250611,1.6747572422027588,0.8747277706861496,0.004103235526708904,,
717,111712,13,794.05,1468416,2684.5959080999996,0.3,0.541158863902092,0.00028269056000000003,0.3470667004585266,7160,0.21748456,6.172979426383972,0.7959879517555237,2.247058153152466,0.7659920006990433,0.04284708158142161,,
718,111813,13,794.05,1470464,2686.6488146999995,0.3,0.3059765726327896,0.00028252672,0.3473055064678192,7170,0.06470033,7.4792087316513065,0.7953844130039215,2.861344575881958,0.8144142627716064,-0.011421652616704669,,
719,111919,13,794.05,1472512,2687.32029426,0.3,0.24213542193174362,0.00028236288,0.34780290722846985,7180,0.039224714,5.66808717250824,0.7923723667860031,2.7354280948638916,0.7796684950590134,0.0023051713216409196,,
720,112025,13,791.81,1474560,2680.71425109,0.3,0.29588542468845846,0.00028219904,0.34747108817100525,7190,0.08078715,4.142365574836731,0.7921308398246765,1.6893445253372192,0.859191358089447,-0.0016481514950282162,,
721,112130,13,757.4,1476608,2555.68699925,0.3,0.23406250569969417,0.0002820352,0.3463566303253174,7200,0.087121144,6.591563177108765,0.7983727306127548,2.2675437927246094,0.8076042979955673,0.005004748600476816,,
722,112233,13,765.67,1478656,2584.7739104200004,0.3,0.22550781723111868,0.00028187135999999997,0.3460392355918884,7210,0.21100318,6.885245823860169,0.8063836753368377,1.7233167886734009,0.8878381103277206,-0.00679653535247775,,
,,,,1480000,,0.3,0.2968489645048976,0.00028170752,0.34717121720314026,7220,0.12192343,5.44778082370758,0.8109848886728287,2.251560926437378,0.8041166514158249,0.004185487010399847,801.4,2673.433553982456
723,112598,13,740.25,1480704,2498.4817308300003,,,,,,,,,,,,,
724,112704,13,732.95,1482752,2467.0434011899997,0.3,0.14041667096316815,0.00028154368000000003,0.3478739261627197,7230,0.026092255,10.702189469337464,0.8117201298475265,5.188693523406982,0.8894628137350082,-0.004398857711930759,,
725,112812,13,739.74,1484800,2489.36238157,0.3,0.1264973983168602,0.00028137984,0.34767186641693115,7240,0.031763192,10.640372228622436,0.8112150371074677,3.7867283821105957,0.8727231472730637,-0.010609420941036696,,
726,112919,13,739.74,1486848,2480.878958,0.3,0.42694011628627776,0.00028121600000000004,0.348019003868103,7250,0.19633693,5.314664959907532,0.8107017815113068,1.275272250175476,0.8680333942174911,-0.0016413425674545567,,
727,113019,13,748.04,1488896,2508.7833109499998,0.3,0.37128906808793544,0.00028105216,0.3475397229194641,7260,0.8931706,4.488411653041839,0.8087405860424042,1.6312880516052246,0.8884749412536621,0.00542254307190877,,
728,113123,13,755.59,1490944,2535.79842027,0.3,0.40106771923601625,0.00028088832,0.34828320145606995,7270,0.059619162,5.34289118051529,0.8088567018508911,2.2053658962249756,0.8063906878232956,0.014024723888724111,,
729,113227,13,755.59,1492992,2535.4371119899997,0.3,0.4130208447575569,0.00028072448,0.34974363446235657,7280,0.2662344,5.003792643547058,0.8061566591262818,2.7181015014648438,0.861129641532898,0.019062507741618974,,
730,113332,13,748.5,1495040,2510.27802478,0.3,0.42315105348825455,0.00028056064000000006,0.3516869843006134,7290,0.089209616,7.15044504404068,0.8023346275091171,3.356062173843384,0.7561791986227036,0.01828041984001174,,
731,113449,13,714.51,1497088,2381.7420679299994,0.3,0.44687500819563863,0.00028039680000000003,0.3527066707611084,7300,0.27139297,7.1453088283538815,0.7959080040454865,4.322085380554199,0.8540292084217072,0.020719226120272792,,
732,113554,13,714.51,1499136,2380.13221017,0.3,0.191588544473052,0.00028023296,0.35291174054145813,7310,0.05914094,8.983398342132569,0.7913565278053284,2.837153196334839,0.9059903249144554,-0.00739979156467605,,
,,,,1500000,,0.3,0.3943229243159294,0.00028006912000000004,0.35289114713668823,7320,0.074109174,4.845328402519226,0.7913212507963181,1.2414945363998413,0.920838825404644,0.01770807036402413,854.8,2934.045242208801
733,113887,13,701.12,1501184,2334.01583964,,,,,,,,,,,,,
734,113996,13,691.21,1503232,2298.5333333800004,0.3,0.23066406957805158,0.00027990528,0.35411661863327026,7330,0.052611805,9.303331065177918,0.7934936136007309,3.2024238109588623,0.8570153117179871,-0.010608860659704077,,
735,114095,13,698.84,1505280,2325.2251915500005,0.3,0.34966146796941755,0.00027974144000000005,0.3541683852672577,7340,0.108588785,5.476649677753448,0.792555856704712,2.1084954738616943,0.867936298251152,0.008293137919390504,,
736,114196,13,692.05,1507328,2297.21274079,0.3,0.3387890711426735,0.0002795776,0.3532189726829529,7350,0.09190881,6.885371673107147,0.7976808607578277,2.969496250152588,0.7817170023918152,0.012837650220608409,,
737,114328,13,685.27,1509376,2271.1874521699997,0.3,0.3747005257755518,0.00027941376,0.35295912623405457,7360,0.085502446,2.3658419787883758,0.8038921743631363,1.1790560483932495,0.9446192756295204,0.019997849520295884,,
738,114429,13,685.96,1511424,2272.15064745,0.3,0.2754947952926159,0.00027924992000000003,0.35310468077659607,7370,0.076675884,7.779835367202759,0.805320855975151,3.0437324047088623,0.764975979924202,0.01652876538078978,,
739,114520,13,695.53,1513472,2306.17647601,0.3,0.26984375938773153,0.00027908608,0.3532576560974121,7380,0.04723133,4.870914649963379,0.8048539161682129,1.6391985416412354,0.8995003253221512,0.008235887815899545,,
740,114617,13,705.25,1515520,2341.20057851,0.3,0.24007813055068256,0.00027892224,0.35243532061576843,7390,0.08163434,5.329002714157104,0.8077200204133987,1.39020836353302,0.781256914138794,0.0030227182270028408,,
741,114718,13,715.14,1517568,2376.41120572,0.3,0.3522526131011546,0.0002787584,0.35134807229042053,7400,0.34550154,4.866019022464752,0.8118782699108124,2.8341128826141357,0.8483164608478546,0.007075098488712683,,
742,114818,13,707.45,1519616,2346.11495832,0.3,0.6310026094317436,0.00027859456,0.3515360653400421,7410,0.7731147,3.728170466423035,0.8131378918886185,2.012556791305542,0.8525296002626419,0.08138675135560333,,
,,,,1520000,,0.3,0.46854167729616164,0.00027843071999999997,0.35174521803855896,7420,0.087219834,5.348491704463958,0.810698726773262,1.5115994215011597,0.8861115425825119,0.024439340170938538,633.6,2181.968911752419
743,115076,13,701.83,1521664,2322.68505222,,,,,,,,,,,,,
744,115172,13,704.17,1523712,2328.67331238,0.3,0.22589844316244126,0.00027826688,0.35233086347579956,7430,0.048569184,8.861336612701416,0.8095189899206161,4.000120639801025,0.8684598654508591,-0.004329943319316953,,
745,115272,13,693.98,1525760,2292.0894638000004,0.3,0.21726562976837158,0.00027810304,0.35319983959198,7440,0.078134984,4.785598814487457,0.8081623107194901,1.8132551908493042,0.9039534628391266,-0.004528024813917009,,
746,115371,13,693.98,1527808,2294.6412377300003,0.3,0.25639323703944683,0.0002779392,0.3538220226764679,7450,0.16757163,9.278126668930053,0.8076439172029495,4.450714111328125,0.8831821158528328,-0.005347313105157814,,
747,115465,13,693.98,1529856,2293.3989933499997,0.3,0.3864323031157255,0.00027777536000000004,0.3539961576461792,7460,0.08579779,5.992456829547882,0.8082464963197709,4.365376949310303,0.7652233093976974,0.014492699364200234,,
748,115560,13,691.95,1531904,2286.78385953,0.3,0.25233073681592944,0.00027761152,0.3559087812900543,7470,0.045311525,5.510630249977112,0.8069004952907562,2.493037462234497,0.8561761230230331,0.0009182276091998176,,
749,115658,13,682.94,1533952,2253.94406507,0.3,0.32501302994787695,0.00027744768,0.35773965716362,7480,0.021062326,7.263461017608643,0.8017605841159821,2.0904855728149414,0.8566997349262238,0.01055581903085141,,
750,115757,13,673.4,1536000,2219.4668617700004,0.3,0.2508463613688946,0.00027728384,0.3591673970222473,7490,0.06752354,7.801936769485474,0.7980827867984772,3.364161729812622,0.8550951033830643,-0.006923780168872362,,
751,115858,13,681.21,1538048,2249.1581591100003,0.3,0.25102865137159824,0.00027712000000000006,0.35997799038887024,7500,0.048196983,6.239787578582764,0.7981202363967895,2.3583083152770996,0.8552868813276291,-0.0026634698547423064,,
,,,,1540000,,0.3,0.6106250081211329,0.00027695616000000003,0.36021286249160767,7510,0.51762825,5.086207723617553,0.7994012117385865,4.333251476287842,0.823295071721077,0.09059303716290738,708.0,2367.1635083768515
752,116132,13,665.95,1540096,2190.1263450700003,,,,,,,,,,,,,
753,116229,13,665.73,1542144,2190.74463629,0.3,0.29279948510229586,0.00027679232000000007,0.3610127568244934,7520,0.059387337,12.05963864326477,0.7987667500972748,5.597365856170654,0.8135894238948822,-0.004432076739612966,,
754,116327,13,683.24,1544192,2257.04478065,0.3,0.3365494832396507,0.00027662848000000004,0.3619202673435211,7530,0.09778592,6.692754960060119,0.796106368303299,3.143312454223633,0.8674080073833466,-0.006575676432112232,,
755,116425,13,674.14,1546240,2224.08663876,0.3,0.5270963720977306,0.00027646464,0.36277318000793457,7540,0.108578436,5.42001371383667,0.7919733464717865,3.600447416305542,0.8181713372468948,0.050190654920297464,,
756,116521,13,693.61,1548288,2294.0343817499997,0.3,0.28665365278720856,0.00027630080000000005,0.3635202646255493,7550,0.09474127,6.493795776367188,0.7871799528598785,2.012354850769043,0.8358561545610428,-0.004590951156424161,,
757,116621,13,702.78,1550336,2329.7705066999997,0.3,0.25488281697034837,0.00027613696,0.3630824685096741,7560,0.054767616,3.958921432495117,0.7877146422863006,1.0082952976226807,0.8450135886669159,0.0004646732640686935,,
758,116719,13,711.54,1552384,2363.70398792,0.3,0.43856772109866143,0.00027597312,0.3635568916797638,7570,0.37779775,4.133787989616394,0.7887090146541595,1.595845103263855,0.8915020599961281,0.016786837489635217,,
759,116815,13,725.63,1554432,2419.1930606100004,0.3,0.22213542200624942,0.00027580928000000003,0.3627990782260895,7580,0.04754394,6.1923223495483395,0.7880974501371384,1.784297227859497,0.6532290577888489,-0.0011345724144484314,,
760,116907,13,735.52,1556480,2454.4649124000002,0.3,0.29464844428002834,0.00027564544,0.361983060836792,7590,0.04844433,4.077531409263611,0.7921879947185516,1.2674577236175537,0.8864755928516388,0.005640391663764621,,
761,117005,13,735.52,1558528,2457.28960468,0.3,0.29041666984558107,0.0002754816,0.3619619905948639,7600,0.09427197,6.221578860282898,0.7943012058734894,3.2514896392822266,0.7770418077707291,-0.003206112197367528,,
,,,,1560000,,0.3,0.3295052174478769,0.00027531776,0.3627071678638458,7610,0.19226852,4.965092945098877,0.7944340527057647,1.4789379835128784,0.8295423090457916,-0.0025061517185530845,622.8,2204.7336287232115
762,117302,13,733.98,1560576,2459.7192019000004,,,,,,,,,,,,,
763,117402,13,727.99,1562624,2439.28323702,0.3,0.24839844480156897,0.00027515392,0.36224305629730225,7620,0.090674624,4.119644618034362,0.7957358419895172,1.6715928316116333,0.8850205391645432,-0.00466976855066612,,
764,117501,13,727.99,1564672,2440.97153973,0.3,0.22976563181728124,0.00027499008,0.3625779449939728,7630,0.043342188,7.948337721824646,0.7997016578912735,3.181720495223999,0.854045957326889,-0.007647321670665263,,
765,117602,13,726.51,1566720,2437.1595776,0.3,0.46104167550802233,0.00027482624,0.36305204033851624,7640,0.5213762,5.590496003627777,0.8009215533733368,2.040923595428467,0.8298131972551346,0.03429717732258695,,
766,117700,13,726.51,1568768,2437.4753912499996,0.3,0.5270052209496499,0.0002746624,0.3632047772407532,7650,0.7902268,6.614626383781433,0.8001822590827942,3.7094736099243164,0.8415073305368423,0.023190596837084597,,
767,117797,13,742.21,1570816,2497.6159723699993,0.3,0.6851302146911621,0.00027449855999999996,0.36386698484420776,7660,1.2329056,4.289070177078247,0.7952318876981735,2.556445837020874,0.8797297328710556,0.07177558939438314,,
768,117893,13,741.09,1572864,2498.45971119,0.3,0.24312500692903996,0.00027433472000000004,0.36454930901527405,7670,0.19359511,7.444715976715088,0.7904833823442459,3.56289005279541,0.8382781893014908,0.005955762609518444,,
769,117995,13,745.53,1574912,2513.30309718,0.3,0.3709635492414236,0.00027417088,0.3651287257671356,7680,0.11307371,5.68892138004303,0.7894345551729203,2.7177846431732178,0.8208906948566437,0.010022677748929709,,
770,118092,13,737.59,1576960,2482.79433304,0.3,0.3369270900962874,0.00027400704,0.36586883664131165,7690,0.17637622,5.60903366804123,0.7872441709041595,2.436927318572998,0.8108758926391602,-0.0021309901610948147,,
771,118184,13,739.44,1579008,2488.3082391999997,0.3,0.40760417357087136,0.00027384320000000003,0.3664923906326294,7700,0.18253505,7.6677690029144285,0.7830601006746292,2.542310953140259,0.8476204425096512,0.027333634875249046,,
,,,,1580000,,0.3,0.4267968848347664,0.00027367936,0.36803534626960754,7710,0.19887638,4.170417630672455,0.7793950498104095,1.9207665920257568,0.8885262683033943,0.021435592096531765,975.6,3504.5686665474905
772,118568,13,734.97,1581056,2477.14935134,,,,,,,,,,,,,
773,118666,13,726.82,1583104,2450.04547572,0.3,0.31466146409511564,0.00027351552,0.3698815107345581,7720,0.19973433,8.898038744926453,0.7725406020879746,4.893572807312012,0.8463074713945389,-0.002537403745809641,,
774,118761,13,716.25,1585152,2414.5961563600004,0.3,0.42813803255558014,0.00027335168000000007,0.37083572149276733,7730,0.15232757,3.995020663738251,0.7688366204500199,2.0860595703125,0.8423484563827515,0.018748202933056745,,
775,118857,13,716.25,1587200,2415.68640563,0.3,0.2923437565565109,0.00027318784000000004,0.37154850363731384,7740,0.056582265,7.8176363706588745,0.7676434785127639,3.593348979949951,0.8154059797525406,-0.005096530889859352,,
776,118959,13,712.09,1589248,2399.9039596000002,0.3,0.30658854693174364,0.000273024,0.37192198634147644,7750,0.105580315,5.152892327308654,0.76775743663311,1.5835627317428589,0.8349813371896744,0.003724686155328527,,
777,119061,13,719.78,1591296,2429.8548390000005,0.3,0.22860677689313888,0.00027286016000000005,0.37228381633758545,7760,0.15184675,6.159394931793213,0.7686103880405426,2.966219186782837,0.8437026888132095,-0.0012438237166498389,,
778,119156,13,722.02,1593344,2436.0402880300003,0.3,0.26373698438401333,0.00027269632000000003,0.3721144497394562,7770,0.0613525,6.074561977386475,0.7706573575735092,2.293649911880493,0.8168729543685913,-0.007166241714148569,,
779,119253,13,730.43,1595392,2467.8405841500003,0.3,0.3072526101022959,0.00027253248,0.37244728207588196,7780,0.12397204,5.242768096923828,0.770249879360199,1.8368823528289795,0.8705920577049255,0.006998938546312239,,
780,119351,13,738.3,1597440,2499.62685399,0.3,0.25287761092185973,0.00027236864000000004,0.37299197912216187,7790,0.051657554,5.27134929895401,0.7687953799962998,2.1659090518951416,0.8346512317657471,-0.009229552380929817,,
781,119453,13,745.88,1599488,2528.7405514800002,0.3,0.5106901118531824,0.0002722048,0.3737393021583557,7800,1.2078454,5.424295580387115,0.7669732093811035,2.9037222862243652,0.7798740267753601,0.0478515015359153,,
,,,,1600000,,0.3,0.36790366023778914,0.00027204096,0.3742719888687134,7810,0.19861344,5.417294144630432,0.7621905386447907,1.7287015914916992,0.8955994546413422,0.013134954581037129,833.4,2978.2076170112005
782,119761,13,757.58,1601536,2571.23126434,,,,,,,,,,,,,
783,119861,13,748.34,1603584,2537.3512707300006,0.3,0.3476562604308128,0.00027187712,0.3756169080734253,7820,0.047712255,8.726521492004395,0.7579324811697006,3.8218231201171875,0.760110393166542,-0.003193059416371469,,
784,119960,13,740.06,1605632,2507.0180438700004,0.3,0.3258984435349703,0.00027171328,0.37523260712623596,7830,0.23505263,6.800849080085754,0.7553856581449508,1.7400546073913574,0.8831467777490616,0.00535438242834072,,
785,120058,13,749.54,1607680,2540.1325177900003,0.3,0.39328126311302186,0.00027154944,0.37497973442077637,7840,0.15745577,5.913914084434509,0.7581225126981735,2.6334118843078613,0.8629601746797562,0.010961750090354983,,
786,120155,13,758.55,1609728,2573.40047109,0.3,0.26218750402331353,0.0002713856,0.376720666885376,7850,0.13262914,7.217887496948242,0.7564931422472,3.871694564819336,0.8317975997924805,-0.006515210929792481,,
787,120257,13,759.72,1611776,2578.27765532,0.3,0.3552213631570339,0.00027122176,0.37741321325302124,7860,0.078522734,5.802531838417053,0.7539269655942917,2.066941022872925,0.6459579765796661,-0.002071045499760693,,
788,120358,13,768.09,1613824,2608.37804482,0.3,0.2329296888783574,0.00027105792,0.3783046305179596,7870,0.06431138,5.3427627921104435,0.7552854925394058,2.371129274368286,0.7895230501890182,-0.0086235731965278,,
789,120459,13,755.23,1615872,2565.2709004000003,0.3,0.3732161583378911,0.00027089408,0.37956857681274414,7880,0.1767393,5.776536309719086,0.7547264128923417,1.8104089498519897,0.779459074139595,0.01027103092230348,,
790,120558,13,764.33,1617920,2597.13604022,0.3,0.2938281338661909,0.00027073024,0.3800591230392456,7890,0.18221547,6.595641779899597,0.7541992872953415,2.821909189224243,0.8798292577266693,-0.004891892258892661,,
791,120656,13,784.04,1619968,2666.6743047699997,0.3,0.22868490181863307,0.0002705664,0.38139745593070984,7900,0.07188894,6.604347372055054,0.7546228319406509,3.106097936630249,0.5146527588367462,-0.0025570071721448427,,
,,,,1620000,,0.3,0.3387760463170707,0.00027040256000000003,0.3825434446334839,7910,0.1861782,6.08272088766098,0.7541269302368164,2.5241737365722656,0.7891348153352737,0.010770200702245348,814.4,2918.9397590094245
792,121001,13,789.36,1622016,2683.82951154,,,,,,,,,,,,,
793,121098,13,789.36,1624064,2683.2486109100005,0.3,0.3747395932674408,0.00027023872,0.38347023725509644,7920,0.39469042,8.47628710269928,0.7537943482398987,3.5441176891326904,0.7633741348981857,0.004657041279133622,,
794,121207,13,789.44,1626112,2682.6513151,0.3,0.4819270946085453,0.00027007488,0.3842124044895172,7930,0.21761948,6.24526698589325,0.7538081586360932,3.6074323654174805,0.7715950012207031,0.03529808687453624,,
795,121305,13,788.51,1628160,2678.0101914399997,0.3,0.36980469673871996,0.00026991104,0.3845502436161041,7940,0.25656486,6.017388224601746,0.7542051464319229,1.691749930381775,0.7422369122505188,0.002924244430614209,,
796,121405,13,788.51,1630208,2678.92293137,0.3,0.3806901104748249,0.00026974720000000005,0.3852798342704773,7950,0.10376558,4.477560520172119,0.7534513413906098,2.3954432010650635,0.8584140688180923,0.0178968500222072,,
797,121502,13,780.79,1632256,2648.4361766299994,0.3,0.45214844569563867,0.00026958336,0.384976863861084,7960,0.18315104,6.023921930789948,0.7510027647018432,3.415553569793701,0.8051347881555557,0.04401248985435817,,
798,121601,13,780.79,1634304,2649.74323348,0.3,0.33757813200354575,0.00026941952000000005,0.38594889640808105,7970,0.061076354,6.328032922744751,0.7511320441961289,1.9597934484481812,0.8666693270206451,0.013884038887626992,,
799,121703,13,764.12,1636352,2586.0430507700003,0.3,0.5281770966947079,0.00026925568000000003,0.38758584856987,7980,0.16869436,5.299264204502106,0.7470637202262879,2.80212664604187,0.8816495090723038,0.05006817237474035,,
800,121802,13,762.8,1638400,2582.7204594199998,0.3,0.44723959639668465,0.00026909184,0.3880361318588257,7990,0.12924895,6.690040135383606,0.7427741378545761,2.4323818683624268,0.8753763362765312,0.036758240193594284,,
,,,,1640000,,0.3,0.4212500095367432,0.00026892800000000004,0.3874760866165161,8000,0.19633496,6.19197838306427,0.7435003250837326,2.47529935836792,0.8775101900100708,0.017908159636426713,1000.0,3581.32023216933
801,122186,13,745.99,1640448,2518.00556014,,,,,,,,,,,,,
802,122280,13,754.99,1642496,2550.51660238,0.3,0.21398438066244124,0.00026876416,0.3874805271625519,8010,0.08845385,8.988535809516907,0.744822233915329,4.251984596252441,0.8769679442048073,-0.0026437503064517644,,
803,122381,13,746.4,1644544,2519.34433058,0.3,0.34977864697575567,0.00026860032,0.38838544487953186,8020,0.2257435,5.6613956689834595,0.7444140166044235,3.8852062225341797,0.8281670659780502,0.013907878772006343,,
804,122486,13,739.68,1646592,2495.9761782,0.3,0.42390625923871994,0.00026843648,0.38905850052833557,8030,0.11197625,8.912247920036316,0.7436756879091263,4.102691650390625,0.7847901582717896,-0.0013979835156351151,,
805,122587,13,727.5,1648640,2454.68290774,0.3,0.22028646171092986,0.00026827264,0.3890962302684784,8040,0.08308048,9.463351488113403,0.7436273157596588,4.073678970336914,0.7759425193071365,-0.007441811370081197,,
806,122683,13,736.23,1650688,2486.29857005,0.3,0.2790885500609875,0.00026810880000000003,0.3896697163581848,8050,0.054919638,6.819491446018219,0.7427775591611863,2.681898832321167,0.894852489233017,-0.007812196670565763,,
807,122779,13,734.75,1652736,2482.05780166,0.3,0.384791673719883,0.00026794496,0.39124831557273865,8060,0.2095956,5.119492709636688,0.7398098111152649,2.315664291381836,0.7951793521642685,0.018979296899633492,,
808,122875,13,745.4,1654784,2518.6135091,0.3,0.2618489633081481,0.00026778112,0.3918501138687134,8070,0.052092306,5.331643009185791,0.7362968444824218,2.9370410442352295,0.8488423377275467,-0.005242030803783137,,
809,122983,13,747.62,1656832,2525.7342372,0.3,0.479557304084301,0.00026761728,0.39155444502830505,8080,0.5950466,5.2679797291755674,0.7375306159257888,2.7146151065826416,0.8191905468702316,0.04984018931165366,,
810,123078,13,747.62,1658880,2524.9699764300003,0.3,0.5374869868159294,0.00026745344,0.39199408888816833,8090,0.21923748,5.024260640144348,0.7384040176868438,1.5608679056167603,0.8618353009223938,0.024764593954896517,,
,,,,1660000,,0.3,0.4456250086426735,0.00026728959999999997,0.3928763270378113,8100,0.6821028,6.59666086435318,0.7335614800453186,5.116352558135986,0.6512548327445984,0.030212909511174148,838.0,2936.2538023661823
811,123425,13,755.91,1660928,2554.3279213700002,,,,,,,,,,,,,
812,123524,13,755.91,1662976,2552.5844765300003,0.3,0.4329948008060455,0.00026712576,0.39319056272506714,8110,0.08091819,5.978725659847259,0.7276919990777969,2.6838338375091553,0.8448077887296677,0.02429591208230706,,
813,123621,13,760.07,1665024,2569.01242165,0.3,0.2257421910762787,0.00026696192000000003,0.3938889801502228,8120,0.06631707,5.747896182537079,0.7251335412263871,1.9503421783447266,0.64826700091362,-0.0038934239966327056,,
814,123718,13,760.07,1667072,2569.3960201600003,0.3,0.2587630242109299,0.00026679808,0.39410361647605896,8130,0.06423785,7.863151955604553,0.725592851638794,3.649510145187378,0.8246924430131912,-0.0007446117640938609,,
815,123818,13,767.03,1669120,2596.7034688100002,0.3,0.3113932363688946,0.00026663424000000004,0.3930095434188843,8140,0.07084909,5.315910410881043,0.7295663177967071,2.269918441772461,0.7882223725318909,0.0042829565808641945,,
816,123913,13,767.03,1671168,2597.0370079200006,0.3,0.27803385742008685,0.0002664704,0.39107978343963623,8150,0.12547575,4.87209186553955,0.7369494020938874,2.3824832439422607,0.8613040596246719,0.008009239046659778,,
817,124017,13,773.94,1673216,2622.2579810200004,0.3,0.4677083395421505,0.00026630656,0.3917005956172943,8160,0.048096538,4.944287431240082,0.740183973312378,2.7838010787963867,0.8515831530094147,0.03205217238282785,,
