rollout/ep_len_mean,train/actor_loss,train/n_updates,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,train/learning_rate,time/fps,time/episodes,train/critic_loss,eval/mean_reward,eval/mean_ep_length
745.37,-30.03035545349121,559061,559162,2272.05185963,57222,0.0003,9,3336,0.6389658451080322,,
736.47,-32.32701873779297,562171,562272,2236.95673005,57495,0.0003,9,3340,2.1398732662200928,,
737.83,-31.61474609375,565319,565420,2222.0771267500004,57747,0.0003,9,3344,3.851452350616455,,
736.18,-30.616355895996094,568339,568440,2217.7123619100003,58023,0.0003,9,3348,0.64626145362854,,
734.24,-31.3477783203125,571349,571450,2229.43378944,58282,0.0003,9,3352,0.6086500883102417,,
708.5,-31.782760620117188,573601,573702,2131.5903841900003,58474,0.0003,9,3356,2.554394245147705,,
734.75,-31.630935668945312,577601,577702,2208.92866006,58818,0.0003,9,3360,0.7500659823417664,,
720.02,-31.943580627441406,579850,579951,2149.2022868299996,59014,0.0003,9,3364,0.6266140937805176,,
711.15,-32.922340393066406,582963,583064,2138.7168597299997,59291,0.0003,9,3368,0.38582345843315125,,
702.25,-31.50332260131836,586073,586174,2092.0585422999998,59571,0.0003,9,3372,4.4771809577941895,,
714.2,-31.07563018798828,588020,588121,2138.5700142000005,59759,0.0003,9,3376,0.6549346446990967,,
717.96,-31.76428985595703,590374,590475,2152.6596784400003,59977,0.0003,9,3380,0.47146666049957275,,
708.57,-33.380802154541016,592690,592791,2123.152136930001,60204,0.0003,9,3384,0.5810784101486206,,
715.22,-32.568382263183594,594810,594911,2135.5342707300006,60409,0.0003,9,3388,0.5995048880577087,,
703.4,-32.9901123046875,596737,596838,2096.3313890100007,60587,0.0003,9,3392,1.244303822517395,,
684.83,-31.769527435302734,598880,598981,2017.8789714799998,60793,0.0003,9,3396,3.089409589767456,,
,-32.542057037353516,599899,600000,,,0.0003,,,0.47254031896591187,1136.7314367999998,459.2
671.66,-31.809345245361328,601020,601121,1958.4593837199998,61233,0.0003,9,3400,0.8588589429855347,,
661.88,-31.861148834228516,604042,604143,1910.5261190200001,61529,0.0003,9,3404,0.8651019334793091,,
644.07,-32.92977523803711,605371,605472,1826.48834368,61665,0.0003,9,3408,0.6040217876434326,,
632.71,-32.672821044921875,608235,608336,1771.7945100099998,61951,0.0003,9,3412,0.34477657079696655,,
629.05,-32.10271453857422,611056,611157,1744.24388546,62236,0.0003,9,3416,0.5191116333007812,,
655.65,-30.62979507446289,615056,615157,1831.09149521,62633,0.0003,9,3420,0.9020348787307739,,
636.81,-31.49859046936035,615300,615401,1757.8480498699996,62659,0.0003,9,3424,5.4943084716796875,,
627.39,-31.05879783630371,617468,617569,1718.76194203,62874,0.0003,9,3428,0.5661627650260925,,
627.34,-33.154090881347656,620575,620676,1703.3820714800004,63178,0.0003,9,3432,0.631054162979126,,
646.39,-31.876995086669922,623700,623801,1757.7135639100002,63485,0.0003,9,3436,2.4352803230285645,,
641.67,-32.33718490600586,626338,626439,1747.4145460899997,63752,0.0003,9,3440,0.6352182626724243,,
644.72,-31.074861526489258,629791,629892,1784.61015759,64079,0.0003,9,3444,0.8332144618034363,,
642.13,-33.209434509277344,632552,632653,1781.07799029,64336,0.0003,9,3448,0.8073630332946777,,
630.43,-32.661537170410156,634392,634493,1729.64904693,64508,0.0003,9,3452,0.7941005229949951,,
620.31,-32.17974853515625,635632,635733,1706.5062729,64632,0.0003,9,3456,0.672896146774292,,
592.62,-32.920875549316406,636863,636964,1617.17896206,64757,0.0003,9,3460,1.001172423362732,,
581.39,-30.78411102294922,637989,638090,1574.73322259,64870,0.0003,9,3464,1.9865493774414062,,
571.45,-32.03331756591797,640108,640209,1538.7630730299998,65081,0.0003,9,3468,0.7958499193191528,,
564.63,-31.512405395507812,642536,642637,1521.71576044,65322,0.0003,9,3472,1.0261143445968628,,
572.14,-32.55194854736328,645234,645335,1559.0290384399998,65593,0.0003,9,3476,4.862760543823242,,
579.69,-31.115203857421875,648343,648444,1583.0968829699998,65909,0.0003,9,3480,0.8570650219917297,,
578.73,-32.12566375732422,650563,650664,1575.0944420300002,66130,0.0003,9,3484,0.5748960375785828,,
588.71,-30.76727867126465,653681,653782,1609.02062458,66440,0.0003,9,3488,0.7267116904258728,,
591.68,-31.905311584472656,655905,656006,1617.4536886500002,66674,0.0003,9,3492,5.167089939117432,,
601.44,-31.756614685058594,659024,659125,1659.9970937000003,66988,0.0003,9,3496,0.7051764726638794,,
602.23,-31.909046173095703,661243,661344,1662.7315828100002,67209,0.0003,9,3500,1.0722308158874512,,
603.37,-31.151901245117188,664379,664480,1656.6896086500005,67521,0.0003,9,3504,1.2877941131591797,,
621.23,-32.764869689941406,667494,667595,1725.6750851400002,67833,0.0003,9,3508,0.7471181154251099,,
614.72,-30.641437530517578,669707,669808,1698.22868212,68052,0.0003,9,3512,0.9116606712341309,,
616.62,-31.649002075195312,672718,672819,1720.3801735099998,68346,0.0003,9,3516,1.0098116397857666,,
607.72,-30.424148559570312,675828,675929,1693.6705249699996,68628,0.0003,9,3520,5.960901260375977,,
627.49,-30.706541061401367,678049,678150,1765.7972845799998,68823,0.0003,9,3524,0.8268179893493652,,
638.49,-31.45728874206543,681317,681418,1818.5371775200006,69107,0.0003,9,3528,0.6155226230621338,,
619.87,-30.834392547607422,682562,682663,1764.4670377300001,69215,0.0003,9,3532,1.0514637231826782,,
619.72,-31.05673599243164,685672,685773,1780.1356900700002,69490,0.0003,9,3536,0.5990753173828125,,
624.52,-31.470687866210938,688790,688891,1806.30583639,69759,0.0003,9,3540,5.060947895050049,,
612.23,-30.694896697998047,691014,691115,1744.0593740999998,69953,0.0003,9,3544,0.8538705706596375,,
615.8,-31.15542984008789,694132,694233,1758.8894967499998,70238,0.0003,9,3548,0.7422198057174683,,
628.47,-32.60683822631836,697239,697340,1810.9089890200003,70505,0.0003,9,3552,0.5553233027458191,,
,-32.844879150390625,699899,700000,,,0.0003,,,0.35114988684654236,2101.9332157999997,642.6
643.77,-30.614755630493164,700009,700110,1875.1965431400001,71026,0.0003,9,3556,1.636991262435913,,
660.97,-31.290721893310547,702960,703061,1945.15057936,71294,0.0003,9,3560,2.1808323860168457,,
689.71,-32.34275817871094,706960,707061,2049.5811815399998,71672,0.0003,9,3564,0.5313708782196045,,
704.86,-32.028072357177734,710594,710695,2106.46225706,72011,0.0003,9,3568,4.988127708435059,,
706.08,-32.610992431640625,713144,713245,2107.56531604,72257,0.0003,9,3572,0.6492871046066284,,
683.46,-31.681713104248047,713580,713681,2019.45887657,72302,0.0003,9,3576,1.053337574005127,,
692.37,-33.011932373046875,717580,717681,2055.6584128,72674,0.0003,9,3580,0.6934364438056946,,
690.38,-32.84734344482422,719601,719702,2062.79132797,72879,0.0003,9,3584,0.673786997795105,,
689.41,-32.90159225463867,722622,722723,2064.2560863999997,73182,0.0003,9,3588,0.5700216293334961,,
698.27,-33.30647277832031,725732,725833,2096.07442919,73489,0.0003,9,3592,0.4927704930305481,,
689.26,-32.17149353027344,727950,728051,2061.57028992,73715,0.0003,9,3596,1.1114650964736938,,
707.07,-33.58451461791992,731950,732051,2132.15789913,74109,0.0003,9,3600,0.37053608894348145,,
715.71,-32.60151672363281,735950,736051,2172.3469274100003,74498,0.0003,9,3604,0.7500271797180176,,
715.66,-32.22849655151367,739060,739161,2172.5954919999995,74811,0.0003,9,3608,0.6195558309555054,,
733.53,-33.48432922363281,743060,743161,2245.1248611199994,75210,0.0003,9,3612,0.5408509373664856,,
743.42,-32.74909210205078,747060,747161,2276.70379163,75603,0.0003,9,3616,0.6335523128509521,,
752.32,-33.66127014160156,751060,751161,2305.39862479,75993,0.0003,9,3620,0.33146634697914124,,
770.11,-33.46369171142578,755060,755161,2366.2299618300003,76389,0.0003,9,3624,0.4889315962791443,,
777.43,-33.45280456542969,759060,759161,2374.46829334,76778,0.0003,9,3628,4.504467487335205,,
796.51,-33.36676025390625,762213,762314,2433.49212355,77089,0.0003,9,3632,0.5845386981964111,,
778.61,-32.62684631347656,763533,763634,2359.6870222400003,77228,0.0003,9,3636,4.651500225067139,,
778.53,-32.84347915649414,766643,766744,2366.24021494,77493,0.0003,9,3640,5.155900001525879,,
768.6,-33.61467742919922,767874,767975,2349.39599549,77611,0.0003,9,3644,0.5726661682128906,,
750.64,-32.434471130371094,769196,769297,2279.64726352,77723,0.0003,9,3648,0.5569645166397095,,
732.85,-33.699134826660156,770524,770625,2208.75998757,77840,0.0003,9,3652,0.3097681403160095,,
736.25,-32.88676834106445,773634,773735,2216.83057479,78122,0.0003,9,3656,0.5837445259094238,,
738.31,-32.47132110595703,776791,776892,2222.89056948,78409,0.0003,9,3660,0.7129656076431274,,
729.38,-33.01042175292969,779898,779999,2199.26963291,78690,0.0003,9,3664,0.48463281989097595,,
715.22,-33.86679458618164,782116,782217,2152.55510032,78874,0.0003,9,3668,5.0316877365112305,,
707.22,-32.48036193847656,783866,783967,2132.8422590599994,79026,0.0003,9,3672,4.105889797210693,,
725.06,-32.942684173583984,786086,786187,2207.6796392,79221,0.0003,9,3676,4.240721702575684,,
697.46,-33.549041748046875,787326,787427,2110.1925331400003,79327,0.0003,9,3680,5.030394554138184,,
698.46,-32.70958709716797,789447,789548,2110.83739949,79527,0.0003,9,3684,0.42813640832901,,
688.67,-33.115875244140625,791489,791590,2079.4093684,79721,0.0003,9,3688,4.995683193206787,,
682.07,-32.37718963623047,793939,794040,2060.75016431,79951,0.0003,9,3692,0.7663613557815552,,
679.05,-32.02368927001953,795855,795956,2055.85738748,80139,0.0003,9,3696,0.5663281679153442,,
674.8,-32.228057861328125,799430,799531,2039.9877976900002,80479,0.0003,9,3700,0.6497907042503357,,
,-32.36919403076172,799899,800000,,,0.0003,,,0.784300684928894,1945.2931949999997,605.4
669.6,-32.83236312866211,802910,803011,2008.3314104099998,81115,0.0003,9,3704,4.865989685058594,,
671.33,-31.68983268737793,806193,806294,2021.97327183,81432,0.0003,9,3708,0.5655192732810974,,
656.15,-33.20828628540039,808675,808776,1974.11053285,81671,0.0003,9,3712,8.92275619506836,,
643.26,-31.97568130493164,811386,811487,1929.55498345,81935,0.0003,9,3716,1.5337330102920532,,
614.52,-31.781618118286133,812512,812613,1836.5965813300002,82044,0.0003,9,3720,0.9443012475967407,,
609.43,-32.59897232055664,816003,816104,1821.74064956,82375,0.0003,9,3724,0.5600664019584656,,
595.45,-32.90455627441406,818605,818706,1782.71293156,82636,0.0003,9,3728,1.059910535812378,,
595.26,-32.48461151123047,821739,821840,1777.06341942,82941,0.0003,9,3732,1.4526307582855225,,
612.2,-32.33143997192383,824753,824854,1843.16893832,83243,0.0003,9,3736,0.8959299325942993,,
611.22,-32.682247161865234,827765,827866,1827.7547121700002,83534,0.0003,9,3740,0.3133898079395294,,
638.91,-31.85150909423828,831765,831866,1921.4704987399998,83933,0.0003,9,3744,0.800574541091919,,
655.78,-32.8084716796875,834774,834875,1984.6432072899997,84226,0.0003,9,3748,1.9620167016983032,,
682.5,-32.169010162353516,838774,838875,2085.6344357,84633,0.0003,9,3752,9.694185256958008,,
691.4,-32.878578186035156,842774,842875,2112.1014001699996,85026,0.0003,9,3756,5.669238567352295,,
699.83,-32.02649688720703,846774,846875,2133.57068116,85427,0.0003,9,3760,0.620180606842041,,
708.76,-33.14739990234375,850774,850875,2149.55928943,85823,0.0003,9,3764,0.6505850553512573,,
726.58,-32.49462890625,854774,854875,2214.1061201300004,86224,0.0003,9,3768,1.129896640777588,,
722.57,-32.95380401611328,856123,856224,2189.42440812,86363,0.0003,9,3772,0.44593456387519836,,
722.6,-32.51805114746094,858346,858447,2177.00397299,86590,0.0003,9,3776,0.9638407826423645,,
723.93,-32.590003967285156,859719,859820,2162.81598313,86734,0.0003,9,3780,4.801380157470703,,
731.0,-32.20563888549805,862547,862648,2178.3710230999995,87013,0.0003,9,3784,5.179182529449463,,
746.57,-33.096961975097656,866146,866247,2234.85696204,87360,0.0003,9,3788,0.9062947630882263,,
752.31,-32.299564361572266,869170,869271,2261.74484417,87642,0.0003,9,3792,0.8234065771102905,,
765.95,-33.939064025878906,872450,872551,2311.2519365499998,87958,0.0003,9,3796,5.208625316619873,,
767.65,-32.827362060546875,876195,876296,2317.70855285,88315,0.0003,9,3800,1.197074294090271,,
772.85,-32.62689208984375,880195,880296,2357.21435789,88694,0.0003,9,3804,0.8272347450256348,,
744.43,-32.74304962158203,880636,880737,2251.64982212,88734,0.0003,9,3808,0.8058452606201172,,
744.79,-32.17681884765625,883154,883255,2257.2204027499997,88958,0.0003,9,3812,0.6012008190155029,,
743.34,-33.332942962646484,885720,885821,2261.15779686,89177,0.0003,9,3816,0.4389973282814026,,
762.31,-33.033477783203125,888743,888844,2330.12993107,89444,0.0003,9,3820,0.35775378346443176,,
767.4,-33.54314422607422,892743,892844,2357.7986516299998,89786,0.0003,9,3824,0.3792300224304199,,
772.16,-33.65901565551758,895821,895922,2382.55000766,90054,0.0003,9,3828,0.5316886305809021,,
763.81,-33.169166564941406,898120,898221,2364.5167198000004,90287,0.0003,9,3832,0.36242973804473877,,
,-33.23439025878906,899899,900000,,,0.0003,,,0.6289588212966919,3117.9468263999997,1000.0
770.95,-31.31580352783203,901848,901949,2376.44595712,91141,0.0003,9,3836,0.3401273488998413,,
780.83,-32.97538757324219,905848,905949,2410.9839684599997,91544,0.0003,9,3840,0.5605613589286804,,
780.83,-33.334259033203125,909848,909949,2408.5156809299997,91936,0.0003,9,3844,5.205286502838135,,
790.74,-33.3184700012207,913848,913949,2442.06645554,92342,0.0003,9,3848,0.6585046052932739,,
790.74,-33.28166580200195,917848,917949,2433.3831937,92733,0.0003,9,3852,0.9602638483047485,,
790.74,-33.670047760009766,921848,921949,2437.00195599,93125,0.0003,9,3856,0.6839094758033752,,
772.11,-33.058807373046875,923985,924086,2369.31887499,93335,0.0003,9,3860,1.3893696069717407,,
763.89,-33.57666015625,927163,927264,2331.87222615,93652,0.0003,9,3864,4.844880104064941,,
763.89,-33.56768798828125,931163,931264,2325.7989581599995,94047,0.0003,9,3868,0.5513889193534851,,
790.4,-33.808502197265625,935163,935264,2432.13970889,94452,0.0003,9,3872,0.3450886011123657,,
808.17,-33.21757125854492,939163,939264,2501.6203364800003,94855,0.0003,9,3876,0.4280322790145874,,
834.44,-33.26470947265625,943163,943264,2608.8865279200004,95256,0.0003,9,3880,0.6059394478797913,,
846.16,-33.794105529785156,947163,947264,2654.3299004000005,95660,0.0003,9,3884,1.1895297765731812,,
846.02,-33.40324401855469,950748,950849,2644.90071349,96012,0.0003,9,3888,2.4162333011627197,,
846.0,-33.14550018310547,953770,953871,2641.1514259799997,96310,0.0003,9,3892,0.2533811926841736,,
845.07,-32.627193450927734,956957,957058,2638.433723,96632,0.0003,9,3896,2.214639186859131,,
832.89,-34.01572799682617,959484,959585,2597.3796893999997,96878,0.0003,9,3900,0.5086327195167542,,
831.83,-33.248634338378906,963378,963479,2588.04155928,97250,0.0003,9,3904,0.544262707233429,,
860.52,-33.23322296142578,966688,966789,2690.6164547899994,97564,0.0003,9,3908,3.8837180137634277,,
858.59,-33.59877014160156,969013,969114,2681.31019349,97786,0.0003,9,3912,0.7296353578567505,,
870.05,-34.53767013549805,972725,972826,2707.59617134,98146,0.0003,9,3916,0.24686193466186523,,
869.89,-32.32448959350586,975732,975833,2698.55642661,98439,0.0003,9,3920,0.7484497427940369,,
853.28,-33.794410705566406,978071,978172,2633.91486433,98663,0.0003,9,3924,0.8015579581260681,,
844.6,-32.98719024658203,980281,980382,2594.34698953,98880,0.0003,9,3928,0.4227508306503296,,
853.52,-33.2303352355957,983472,983573,2623.5882019,99185,0.0003,9,3932,1.5056201219558716,,
830.66,-33.220420837402344,984914,985015,2558.00942417,99332,0.0003,9,3936,0.4527716636657715,,
826.18,-32.826637268066406,988466,988567,2545.5080951399996,99662,0.0003,9,3940,0.5647017359733582,,
811.09,-33.09028625488281,990957,991058,2496.44730315,99896,0.0003,9,3944,5.003170013427734,,
785.98,-32.522579193115234,992446,992547,2411.5525244,100035,0.0003,9,3948,5.143743515014648,,
785.98,-33.015106201171875,996446,996547,2425.3968918500004,100378,0.0003,9,3952,1.0759365558624268,,
,-32.30076599121094,999899,1000000,,,0.0003,,,0.5150533318519592,3477.9986992,1000.0
790.51,-33.211639404296875,1000899,1001000,2447.44317961,101199,0.0003,9,3956,1.3174946308135986,,
809.14,-32.756591796875,1004899,1005000,2530.31939312,101543,0.0003,9,3960,5.081465721130371,,
807.48,-33.115074157714844,1007911,1008012,2550.9028093099996,101814,0.0003,9,3964,0.37670260667800903,,
807.48,-33.11567687988281,1011911,1012012,2550.48282372,102207,0.0003,9,3968,6.472508430480957,,
807.48,-34.02032470703125,1015911,1016012,2545.26313926,102605,0.0003,9,3972,0.5110443830490112,,
807.48,-33.96134948730469,1019911,1020012,2543.51551564,103005,0.0003,9,3976,0.4014531970024109,,
807.48,-34.953880310058594,1023911,1024012,2546.0824907899996,103406,0.0003,9,3980,0.3742557168006897,,
807.48,-33.55607604980469,1027911,1028012,2541.05763181,103808,0.0003,9,3984,2.9540815353393555,,
811.63,-33.1423225402832,1031911,1032012,2554.9525366800003,104206,0.0003,9,3988,0.8069385290145874,,
816.56,-33.30146026611328,1035426,1035527,2576.0433434200004,104573,0.0003,9,3992,0.6298395395278931,,
824.69,-33.34027862548828,1039426,1039527,2612.81123439,104916,0.0003,9,3996,1.5892218351364136,,
839.42,-33.58977127075195,1043426,1043527,2676.119070049999,105239,0.0003,9,4000,3.725794792175293,,
840.48,-32.98197937011719,1047426,1047527,2690.9421033699996,105577,0.0003,9,4004,0.5979970693588257,,
838.51,-33.320335388183594,1050539,1050640,2690.87657264,105835,0.0003,9,4008,0.553390622138977,,
855.26,-34.40558624267578,1054539,1054640,2754.8537264000006,106179,0.0003,9,4012,0.43466126918792725,,
858.14,-34.3365478515625,1058539,1058640,2777.86335258,106531,0.0003,9,4016,0.860832929611206,,
841.06,-35.11581802368164,1059838,1059939,2716.60219527,106660,0.0003,9,4020,1.7078890800476074,,
857.08,-34.3204345703125,1063779,1063880,2770.2254914100004,107019,0.0003,9,4024,0.8346143960952759,,
874.98,-34.577796936035156,1067779,1067880,2833.304206379999,107393,0.0003,9,4028,0.5082129240036011,,
883.07,-34.32900619506836,1071779,1071880,2862.86115609,107756,0.0003,9,4032,0.4793546199798584,,
899.36,-34.16992950439453,1074850,1074951,2921.799156730001,108035,0.0003,9,4036,5.051975250244141,,
893.97,-34.16400146484375,1077863,1077964,2909.887482580001,108314,0.0003,9,4040,0.4781094193458557,,
909.06,-33.85991287231445,1081863,1081964,2965.394164290001,108690,0.0003,9,4044,0.4774686396121979,,
932.39,-34.850379943847656,1085685,1085786,3048.2757506300004,109040,0.0003,9,4048,0.3589496612548828,,
932.95,-34.05693435668945,1089741,1089842,3035.3244647200004,109417,0.0003,9,4052,0.5164569616317749,,
923.37,-34.90410614013672,1093236,1093337,3000.7247197,109739,0.0003,9,4056,0.34224554896354675,,
912.95,-33.26622009277344,1096194,1096295,2949.41458462,110027,0.0003,9,4060,5.71541690826416,,
913.24,-34.16447830200195,1099235,1099336,2945.64842759,110309,0.0003,9,4064,10.859663963317871,,
,-34.06568145751953,1099899,1100000,,,0.0003,,,0.47959399223327637,2010.1202755999998,607.6
909.88,-34.678733825683594,1102899,1103000,2945.2483760800005,110883,0.0003,9,4068,0.5221288204193115,,
909.88,-34.643699645996094,1106899,1107000,2958.5346928100003,111226,0.0003,9,4072,0.3751378655433655,,
909.88,-35.201141357421875,1110899,1111000,2969.809565460001,111572,0.0003,9,4076,0.2946900725364685,,
909.88,-34.678558349609375,1114899,1115000,2981.2110072899995,111908,0.0003,9,4080,0.37088966369628906,,
900.0,-34.57337188720703,1117911,1118012,2964.9593615999997,112164,0.0003,9,4084,0.6774747371673584,,
891.08,-35.14217758178711,1121019,1121120,2927.0499526,112465,0.0003,9,4088,0.23287993669509888,,
881.2,-34.77495574951172,1123546,1123647,2890.9046956000007,112713,0.0003,9,4092,3.9599595069885254,,
861.43,-34.466495513916016,1125569,1125670,2817.51127667,112907,0.0003,9,4096,0.4515303373336792,,
861.43,-34.06391143798828,1129569,1129670,2805.1503388899996,113300,0.0003,9,4100,4.165604114532471,,
861.43,-34.31651306152344,1133569,1133670,2791.0275328099997,113691,0.0003,9,4104,0.42529207468032837,,
866.14,-34.418296813964844,1137153,1137254,2795.31416556,114045,0.0003,9,4108,0.4793184697628021,,
866.19,-34.52014923095703,1141158,1141259,2785.04574761,114431,0.0003,9,4112,0.44311898946762085,,
835.56,-34.39500427246094,1142095,1142196,2670.7171128399996,114524,0.0003,9,4116,2.9903018474578857,,
862.57,-34.117218017578125,1146095,1146196,2766.8440904799995,114904,0.0003,9,4120,0.5767174959182739,,
851.5,-34.08256912231445,1148929,1149030,2708.0162514799995,115170,0.0003,9,4124,9.315390586853027,,
840.19,-34.05960464477539,1151798,1151899,2657.37559243,115443,0.0003,9,4128,0.37310224771499634,,
837.71,-34.23984146118164,1155550,1155651,2653.7861631100004,115793,0.0003,9,4132,0.3831978142261505,,
847.0,-34.30557632446289,1159550,1159651,2687.0023722,116159,0.0003,9,4136,1.009517788887024,,
856.87,-33.72515869140625,1163550,1163651,2724.3958039300005,116500,0.0003,9,4140,4.962732315063477,,
856.87,-34.45024108886719,1167550,1167651,2733.95789391,116829,0.0003,9,4144,0.3605688214302063,,
858.65,-34.553794860839844,1171550,1171651,2747.25603801,117164,0.0003,10,4148,4.885404586791992,,
852.21,-34.87336349487305,1174962,1175063,2740.7414161499996,117454,0.0003,10,4152,0.4842671751976013,,
848.36,-34.757720947265625,1178072,1178173,2729.433507479999,117721,0.0003,10,4156,0.4196721315383911,,
858.78,-34.69463348388672,1182072,1182173,2768.9482697899994,118092,0.0003,10,4160,0.7306625247001648,,
861.26,-34.59122848510742,1185361,1185462,2768.2554991,118418,0.0003,10,4164,0.361932635307312,,
847.29,-34.072227478027344,1187628,1187729,2710.9999280699994,118641,0.0003,10,4168,0.48161962628364563,,
838.67,-34.71614456176758,1190766,1190867,2670.9515291199996,118948,0.0003,10,4172,2.484081268310547,,
835.28,-34.07650375366211,1194427,1194528,2648.9757652499998,119306,0.0003,10,4176,0.31359678506851196,,
835.28,-34.37868881225586,1198427,1198528,2636.40291668,119699,0.0003,10,4180,0.6872473955154419,,
,-34.399166107177734,1199899,1200000,,,0.0003,,,6.8837175369262695,2907.1938225999997,938.0
842.23,-34.662208557128906,1202134,1202235,2643.0460762,120516,0.0003,9,4184,2.448843479156494,,
837.41,-33.467376708984375,1204760,1204861,2642.8499351699998,120774,0.0003,9,4188,6.2650909423828125,,
852.14,-33.453643798828125,1208760,1208861,2693.40583439,121165,0.0003,9,4192,0.5896559357643127,,
871.91,-33.56974411010742,1212760,1212861,2761.10140051,121561,0.0003,9,4196,1.2811925411224365,,
852.41,-34.38108825683594,1214810,1214911,2697.56684318,121764,0.0003,9,4200,0.29962894320487976,,
843.57,-33.872196197509766,1217926,1218027,2662.8621054699997,122075,0.0003,9,4204,3.2044715881347656,,
847.73,-33.15754318237305,1221926,1222027,2688.3051857,122475,0.0003,9,4208,5.587201118469238,,
847.68,-33.63874053955078,1225926,1226027,2689.4434274100004,122865,0.0003,9,4212,0.38546687364578247,,
878.31,-33.82158279418945,1229926,1230027,2796.56225196,123260,0.0003,9,4216,5.081963062286377,,
870.06,-33.256324768066406,1233101,1233202,2770.97618418,123572,0.0003,9,4220,0.3972104787826538,,
881.72,-33.99591064453125,1237101,1237202,2827.5675639399997,123958,0.0003,9,4224,5.0154924392700195,,
873.2,-33.71245574951172,1239118,1239219,2812.8525589799992,124166,0.0003,9,4228,2.594332695007324,,
875.68,-34.86394500732422,1243118,1243219,2829.92184784,124500,0.0003,9,4232,0.42597806453704834,,
864.61,-33.978515625,1246011,1246112,2792.8695024500003,124755,0.0003,9,4236,4.1046271324157715,,
864.61,-34.46116638183594,1250011,1250112,2794.94648738,125093,0.0003,9,4240,4.918731212615967,,
851.33,-33.65450668334961,1252683,1252784,2745.4641752699995,125326,0.0003,9,4244,0.3707239031791687,,
851.33,-34.214942932128906,1256683,1256784,2747.0139244399993,125658,0.0003,10,4248,0.3998653292655945,,
847.67,-33.641746520996094,1259729,1259830,2733.13761056,125919,0.0003,10,4252,0.7957825660705566,,
856.57,-34.42751693725586,1263729,1263830,2770.29675746,126271,0.0003,10,4256,0.3070300817489624,,
852.9,-34.74901580810547,1267362,1267463,2766.03236074,126585,0.0003,10,4260,0.4490091800689697,,
853.89,-35.28325653076172,1270750,1270851,2786.5196604699995,126877,0.0003,10,4264,0.30555611848831177,,
861.36,-34.35454559326172,1273764,1273865,2823.3131178899994,127140,0.0003,10,4268,0.5510196089744568,,
868.14,-33.8610725402832,1277580,1277681,2854.27652976,127470,0.0003,10,4272,0.46340376138687134,,
871.53,-34.08898162841797,1281580,1281681,2877.99274321,127800,0.0003,10,4276,4.776366233825684,,
865.24,-33.57738494873047,1284951,1285052,2858.2827097299996,128104,0.0003,10,4280,0.8810141086578369,,
858.67,-35.544288635253906,1288001,1288102,2840.0619238900003,128391,0.0003,10,4284,0.3314109742641449,,
849.63,-33.513526916503906,1289723,1289824,2810.0563529500005,128548,0.0003,10,4288,0.8993996381759644,,
849.63,-34.171104431152344,1293723,1293824,2805.2866937100002,128936,0.0003,10,4292,0.41506409645080566,,
830.02,-35.301727294921875,1295762,1295863,2728.95057707,129136,0.0003,10,4296,2.184454917907715,,
835.43,-34.6689453125,1298353,1298454,2744.94728714,129375,0.0003,10,4300,0.3636018633842468,,
,-34.40141296386719,1299899,1300000,,,0.0003,,,0.4230620265007019,3548.3189872000003,1000.0
839.73,-34.41414260864258,1301899,1302000,2772.2950918099996,130100,0.0003,10,4304,0.5409953594207764,,
839.73,-34.848758697509766,1305899,1306000,2783.6853834999997,130438,0.0003,10,4308,5.100813388824463,,
839.73,-35.30752944946289,1309899,1310000,2794.46668465,130779,0.0003,10,4312,9.46624755859375,,
839.73,-34.76243591308594,1313899,1314000,2805.6018071500002,131115,0.0003,10,4316,0.31992048025131226,,
847.98,-34.88530731201172,1317899,1318000,2847.7041759800004,131451,0.0003,10,4320,0.3784487247467041,,
847.98,-33.8545036315918,1321899,1322000,2852.4108260600005,131825,0.0003,10,4324,0.8825136423110962,,
846.64,-34.87161636352539,1323782,1323883,2837.15402624,132003,0.0003,10,4328,0.4234083592891693,,
835.58,-34.90187454223633,1326676,1326777,2788.1739035200007,132271,0.0003,10,4332,0.7579130530357361,,
839.73,-34.95768356323242,1329984,1330085,2798.2324284400006,132588,0.0003,10,4336,0.3716445863246918,,
838.39,-35.1865119934082,1333850,1333951,2784.55297733,132944,0.0003,10,4340,0.5360962748527527,,
850.06,-35.01485061645508,1337689,1337790,2817.4837913,133302,0.0003,10,4344,1.8566977977752686,,
835.49,-35.292118072509766,1340232,1340333,2757.87481325,133549,0.0003,10,4348,0.39586713910102844,,
835.14,-35.227760314941406,1343243,1343344,2751.60833106,133833,0.0003,10,4352,0.38119757175445557,,
834.11,-34.895164489746094,1347140,1347241,2738.7351962900007,134196,0.0003,10,4356,0.34880268573760986,,
837.78,-34.77226257324219,1351140,1351241,2746.73287924,134565,0.0003,10,4360,4.807917594909668,,
835.0,-34.722591400146484,1354250,1354351,2726.3774109300007,134863,0.0003,10,4364,4.265926361083984,,
844.86,-34.7981071472168,1358250,1358351,2752.2908805200004,135202,0.0003,10,4368,0.276759535074234,,
828.89,-34.95329284667969,1360469,1360570,2693.3836109600006,135403,0.0003,10,4372,0.5388036370277405,,
828.89,-34.81876754760742,1364469,1364570,2693.1448806,135746,0.0003,10,4376,5.611443519592285,,
835.18,-34.51715850830078,1368469,1368570,2723.6944873499997,136093,0.0003,10,4380,0.4915511906147003,,
