rollout/ep_rew_mean,train/actor_loss,train/n_updates,time/episodes,train/learning_rate,time/time_elapsed,time/fps,time/total_timesteps,rollout/ep_len_mean,train/critic_loss,eval/mean_ep_length,eval/mean_reward
-31.74937712,9.846830368041992,50837,3388,0.0002,7099,7,50938,18.14,6.138653755187988,,
-32.64392684,10.176597595214844,50937,3392,0.0002,7109,7,51038,18.63,8.495932579040527,,
-32.512584239999995,9.944771766662598,51051,3396,0.0002,7122,7,51152,19.14,7.5095038414001465,,
-32.914729189999996,9.47810173034668,51113,3400,0.0002,7135,7,51214,19.16,7.093546390533447,,
-32.848709150000005,9.152080535888672,51194,3404,0.0002,7146,7,51295,19.5,6.093375205993652,,
-34.81599565999999,8.75705337524414,51525,3408,0.0002,7178,7,51626,22.34,9.057347297668457,,
-37.15451547,7.979880332946777,51702,3412,0.0002,7196,7,51803,23.52,10.099801063537598,,
-36.90853024,6.805747985839844,51988,3416,0.0002,7224,7,52089,25.8,5.527817726135254,,
-36.87080691,7.703787326812744,52099,3420,0.0002,7235,7,52200,26.35,7.554344177246094,,
-36.819658669999995,6.782707214355469,52167,3424,0.0002,7244,7,52268,26.3,6.840242385864258,,
-37.14885864,7.040707111358643,52278,3428,0.0002,7260,7,52379,26.57,7.321652889251709,,
-40.27551405,6.918639183044434,52628,3432,0.0002,7296,7,52729,29.46,6.3199567794799805,,
-43.86040322000001,5.727242946624756,52759,3436,0.0002,7309,7,52860,30.18,4.320492744445801,,
-57.05274797999999,5.6928205490112305,53117,3440,0.0002,7344,7,53218,32.95,7.239304542541504,,
-66.50006714,6.397702693939209,53293,3444,0.0002,7363,7,53394,34.02,7.309006690979004,,
-67.95198863,5.768712043762207,53392,3448,0.0002,7374,7,53493,34.32,4.881394863128662,,
-68.98540056,6.091060161590576,53585,3452,0.0002,7398,7,53686,35.73,6.669168949127197,,
-67.96799816,5.2458648681640625,53662,3456,0.0002,7407,7,53763,35.25,7.390142917633057,,
-67.97584087,5.84564208984375,53755,3460,0.0002,7418,7,53856,35.14,5.21514892578125,,
-75.94351186,4.917474746704102,53988,3464,0.0002,7442,7,54089,36.8,7.502414226531982,,
-77.71392779,4.937906265258789,54120,3468,0.0002,7456,7,54221,37.43,8.073766708374023,,
-77.46489647,5.634586334228516,54272,3472,0.0002,7472,7,54373,37.9,8.12933349609375,,
-83.20879264,5.239804267883301,54438,3476,0.0002,7495,7,54539,38.96,9.559881210327148,,
-82.34846327,5.081181526184082,54544,3480,0.0002,7507,7,54645,39.23,8.481416702270508,,
-84.16850956,5.095378875732422,54660,3484,0.0002,7519,7,54761,39.67,7.78262996673584,,
-84.00960327000001,6.053994178771973,54817,3488,0.0002,7535,7,54918,39.8,7.69980525970459,,
-84.5022488,5.846017837524414,54984,3492,0.0002,7554,7,55085,40.47,9.519786834716797,,
-85.91108426000001,5.430035591125488,55070,3496,0.0002,7565,7,55171,40.19,9.325071334838867,,
-86.30856668,5.413163185119629,55207,3500,0.0002,7586,7,55308,40.94,9.370304107666016,,
-86.74390284999998,5.909584999084473,55405,3504,0.0002,7607,7,55506,42.11,7.422267913818359,,
-85.03234320000001,5.092325210571289,55468,3508,0.0002,7615,7,55569,39.43,7.667153835296631,,
-82.49138123,5.245582580566406,55551,3512,0.0002,7626,7,55652,38.49,8.475423812866211,,
-83.26277711,4.146836280822754,55714,3516,0.0002,7643,7,55815,37.26,7.14609956741333,,
-86.63828785,5.328122138977051,55895,3520,0.0002,7660,7,55996,37.96,7.275447368621826,,
-86.86699758,4.857691287994385,55977,3524,0.0002,7668,7,56078,38.1,8.795099258422852,,
-86.11379046,5.46745491027832,56125,3528,0.0002,7690,7,56226,38.47,6.247567176818848,,
-83.89625563000001,5.201170444488525,56203,3532,0.0002,7700,7,56304,35.75,11.31590461730957,,
-80.99827924,4.43680477142334,56320,3536,0.0002,7714,7,56421,35.61,6.40106201171875,,
-69.45485083,4.9368743896484375,56489,3540,0.0002,7735,7,56590,33.72,9.021944046020508,,
-59.42716186,4.995672225952148,56617,3544,0.0002,7749,7,56718,33.24,8.219976425170898,,
-58.822847700000004,5.4745612144470215,56714,3548,0.0002,7761,7,56815,33.22,8.390449523925781,,
-60.152164570000004,5.282675266265869,56835,3552,0.0002,7780,7,56936,32.5,6.133362770080566,,
-60.016749450000006,5.5196003913879395,56918,3556,0.0002,7790,7,57019,32.56,8.131608963012695,,
-60.120197100000006,4.940266132354736,56971,3560,0.0002,7796,7,57072,32.16,6.904801368713379,,
-52.62175250999999,4.751340866088867,57048,3564,0.0002,7806,7,57149,30.6,6.128598690032959,,
-50.82957062,4.811936378479004,57124,3568,0.0002,7814,7,57225,30.04,8.342743873596191,,
-50.99397545000001,5.1854705810546875,57245,3572,0.0002,7828,7,57346,29.73,8.591194152832031,,
-46.38671522999999,5.607542991638184,57373,3576,0.0002,7848,7,57474,29.35,6.637109279632568,,
-45.82082181,5.162868976593018,57453,3580,0.0002,7857,7,57554,29.09,7.763929843902588,,
-43.21755337,5.593120574951172,57531,3584,0.0002,7867,7,57632,28.71,11.838899612426758,,
-42.343338270000004,5.260745048522949,57646,3588,0.0002,7879,7,57747,28.29,8.283103942871094,,
-42.535082540000005,5.272558212280273,57794,3592,0.0002,7897,7,57895,28.1,8.780353546142578,,
-42.3337874,6.461123943328857,57916,3596,0.0002,7911,7,58017,28.46,9.797183990478516,,
-42.227847020000006,4.90180778503418,58132,3600,0.0002,7939,7,58233,29.25,7.470084190368652,,
-41.77298692,5.313777923583984,58286,3604,0.0002,7955,7,58387,28.81,5.191799163818359,,
-41.575313720000004,5.109073638916016,58401,3608,0.0002,7967,7,58502,29.33,9.490705490112305,,
-42.62203364999999,4.985111236572266,58605,3612,0.0002,7986,7,58706,30.54,8.358824729919434,,
-42.00534429999999,5.787252426147461,58766,3616,0.0002,8001,7,58867,30.52,9.828033447265625,,
-38.30673075,5.7819695472717285,58869,3620,0.0002,8012,7,58970,29.74,7.041980743408203,,
-38.25400267,5.1363420486450195,59001,3624,0.0002,8025,7,59102,30.24,6.245118618011475,,
-37.69493899,5.030839443206787,59086,3628,0.0002,8040,7,59187,29.61,7.484986305236816,,
-38.207334659999994,4.838089942932129,59290,3632,0.0002,8061,7,59391,30.87,6.597536563873291,,
-38.36391944,5.241181373596191,59362,3636,0.0002,8071,7,59463,30.42,7.125561714172363,,
-35.64173968,5.293144226074219,59472,3640,0.0002,8084,7,59573,29.83,6.2065606117248535,,
-36.28036404,4.00289249420166,59624,3644,0.0002,8101,7,59725,30.07,7.8258538246154785,,
-35.90587661,5.83713436126709,59706,3648,0.0002,8112,7,59807,29.92,7.49458646774292,,
-36.558123990000006,4.580881595611572,59914,3652,0.0002,8139,7,60015,30.79,6.0262017250061035,,
-35.003221360000005,5.185619354248047,60153,3656,0.0002,8168,7,60254,32.35,7.299564361572266,,
-34.54845514,5.386932373046875,60268,3660,0.0002,8181,7,60369,32.97,9.139839172363281,,
-35.472835659999994,4.436379432678223,60521,3664,0.0002,8207,7,60622,34.73,9.168505668640137,,
-35.39228283,5.033010005950928,60608,3668,0.0002,8217,7,60709,34.84,11.115970611572266,,
-35.13147643,3.8722903728485107,60768,3672,0.0002,8234,7,60869,35.23,7.507781028747559,,
-36.75552621,4.954748630523682,60978,3676,0.0002,8262,7,61079,36.05,8.210575103759766,,
-41.495569669999995,4.776732444763184,61233,3680,0.0002,8288,7,61334,37.8,9.042526245117188,,
-45.13482014,5.1464385986328125,61487,3684,0.0002,8317,7,61588,39.56,7.715762138366699,,
-44.94520369,3.9148597717285156,61626,3688,0.0002,8332,7,61727,39.8,8.212347030639648,,
-44.47475524000001,4.846918106079102,61714,3692,0.0002,8344,7,61815,39.2,8.351851463317871,,
-46.57551582,4.1047468185424805,61870,3696,0.0002,8359,7,61971,39.54,6.692532539367676,,
-46.43981298999999,3.6971192359924316,62071,3700,0.0002,8386,7,62172,39.39,10.147912979125977,,
-46.867284999999995,4.963732719421387,62167,3704,0.0002,8397,7,62268,38.81,7.83860969543457,,
-47.06758285000001,4.078281879425049,62261,3708,0.0002,8408,7,62362,38.6,7.164921283721924,,
-46.312047420000006,3.557359457015991,62365,3712,0.0002,8419,7,62466,37.6,8.20357894897461,,
-46.98393352,4.912136077880859,62527,3716,0.0002,8437,7,62628,37.61,8.744585037231445,,
-47.48818828000001,4.620256423950195,62649,3720,0.0002,8449,7,62750,37.8,8.95808219909668,,
-47.69086218,4.98443603515625,62799,3724,0.0002,8463,7,62900,37.98,8.776329040527344,,
-47.88968712,4.306075096130371,62902,3728,0.0002,8479,7,63003,38.16,7.72136116027832,,
-46.876795279999996,3.8833131790161133,63035,3732,0.0002,8493,7,63136,37.45,7.719108581542969,,
-45.91561593,4.569585800170898,63174,3736,0.0002,8508,7,63275,38.12,9.532588958740234,,
-46.28285178,3.6823501586914062,63298,3740,0.0002,8519,7,63399,38.26,7.383979797363281,,
-44.88670044,4.123038291931152,63402,3744,0.0002,8530,7,63503,37.78,7.924293041229248,,
-43.65994239,4.52354621887207,63511,3748,0.0002,8540,7,63612,38.05,10.32125473022461,,
-40.63576868,3.963507652282715,63630,3752,0.0002,8557,7,63731,37.16,6.762140274047852,,
-40.980777659999994,4.400169372558594,63731,3756,0.0002,8567,7,63832,35.78,6.913521766662598,,
-41.708628239999996,3.7066798210144043,63869,3760,0.0002,8580,7,63970,36.01,7.616081714630127,,
-39.153833399999996,3.5146942138671875,64002,3764,0.0002,8593,7,64103,34.81,9.536357879638672,,
-38.751804330000006,4.015763759613037,64125,3768,0.0002,8605,7,64226,35.17,8.636608123779297,,
-37.577914910000004,3.5566835403442383,64233,3772,0.0002,8616,7,64334,34.65,9.18195915222168,,
-35.27229937,3.7887914180755615,64333,3776,0.0002,8633,7,64434,33.55,8.727458953857422,,
-30.228522520000002,3.8192272186279297,64437,3780,0.0002,8643,7,64538,32.04,8.0599365234375,,
-26.347100419999997,3.5775985717773438,64534,3784,0.0002,8653,7,64635,30.47,7.471036434173584,,
-25.97388783,4.159204483032227,64705,3788,0.0002,8669,7,64806,30.79,7.2543439865112305,,
-24.666755799999997,2.840106248855591,65018,3792,0.0002,8697,7,65119,33.04,9.47230339050293,,
-21.49517191,4.426743507385254,65158,3796,0.0002,8711,7,65259,32.88,11.475137710571289,,
-20.66793619,4.030210971832275,65207,3800,0.0002,8723,7,65308,31.36,8.894181251525879,,
-20.97590944,3.2332770824432373,65588,3804,0.0002,8755,7,65689,34.21,9.3236083984375,,
-20.87237827,4.127882480621338,65702,3808,0.0002,8767,7,65803,34.41,10.371429443359375,,
-21.32367769,3.0069732666015625,65937,3812,0.0002,8788,7,66038,35.72,11.096446990966797,,
-21.48009997,3.0423636436462402,66391,3816,0.0002,8827,7,66492,38.64,6.913907051086426,,
-20.760535830000002,3.1244359016418457,66693,3820,0.0002,8852,7,66794,40.44,8.448132514953613,,
-20.019898169999998,2.661409378051758,66816,3824,0.0002,8864,7,66917,40.17,7.218880653381348,,
-19.64118235,3.4519054889678955,67029,3828,0.0002,8891,7,67130,41.27,9.439023971557617,,
-19.90166117,2.3080062866210938,67538,3832,0.0002,8945,7,67639,45.03,7.072983264923096,,
-26.9283498,1.9741697311401367,68166,3836,0.0002,8998,7,68267,49.92,7.21530818939209,,
-26.588466330000006,1.3875561952590942,68381,3840,0.0002,9021,7,68482,50.83,9.491650581359863,,
-26.04271019,3.3271706104278564,68463,3844,0.0002,9032,7,68564,50.61,6.254800796508789,,
-26.39236379,1.85129714012146,68574,3848,0.0002,9044,7,68675,50.63,7.521607398986816,,
-29.06135171,0.5428251028060913,70103,3852,0.0002,9195,7,70204,64.73,10.687308311462402,,
-30.478764790000003,1.6370465755462646,70212,3856,0.0002,9207,7,70313,64.81,9.88772201538086,,
-29.80691659,0.7743359804153442,70540,3860,0.0002,9237,7,70641,66.71,9.855335235595703,,
-30.939763270000004,1.20734703540802,71619,3864,0.0002,9346,7,71720,76.17,9.641603469848633,,
-32.92514241000001,0.6107238531112671,72440,3868,0.0002,9419,7,72541,83.15,7.36165189743042,,
-33.95274598,1.134330153465271,73144,3872,0.0002,9483,7,73245,89.11,10.45867919921875,,
-41.538404650000004,0.697117805480957,75319,3876,0.0002,9690,7,75420,109.86,7.029304504394531,,
-49.669657060000006,0.746338963508606,77278,3880,0.0002,9846,7,77379,128.41,8.904666900634766,,
-51.181221189999995,-0.3324277698993683,78800,3884,0.0002,9966,7,78901,142.66,6.452505588531494,,
-53.488410540000004,0.11015765368938446,80071,3888,0.0002,10069,7,80172,153.66,6.808354377746582,,
-59.230451679999994,-0.5584378838539124,81147,3892,0.0002,10168,7,81248,161.29,6.743471145629883,,
-64.94347819,-0.14154380559921265,82304,3896,0.0002,10274,8,82405,171.46,7.252139568328857,,
-73.91329748,-1.7616019248962402,85919,3900,0.0002,10569,8,86020,207.12,8.117074966430664,,
-73.24983774000002,-0.6559323072433472,86565,3904,0.0002,10622,8,86666,209.77,5.339250564575195,,
-71.12153846,-1.860538363456726,87751,3908,0.0002,10741,8,87852,220.49,7.051326751708984,,
-72.09023888,-0.762031078338623,88855,3912,0.0002,10843,8,88956,229.18,8.487409591674805,,
-71.17285912,-0.36473026871681213,88918,3916,0.0002,10850,8,89019,225.27,5.817831516265869,,
-72.07058837,-1.3666942119598389,89092,3920,0.0002,10867,8,89193,223.99,7.060872554779053,,
-76.00742554,-1.147892951965332,90109,3924,0.0002,10976,8,90210,232.93,8.090280532836914,,
-73.56953808000002,-2.00201416015625,90830,3928,0.0002,11048,8,90931,238.01,6.622736930847168,,
-73.25444846,-0.6525939702987671,91100,3932,0.0002,11079,8,91201,235.62,8.098487854003906,,
-66.09696931,-1.1742160320281982,91291,3936,0.0002,11099,8,91392,231.25,7.23344612121582,,
-63.32960603999999,-2.3246958255767822,93661,3940,0.0002,11313,8,93762,252.8,7.641153335571289,,
-72.31048421999999,-1.3915766477584839,95500,3944,0.0002,11471,8,95601,270.37,6.357408046722412,,
-79.05505651999998,-1.6691912412643433,95919,3948,0.0002,11513,8,96020,273.45,7.10040283203125,,
-70.20060258,-2.3952929973602295,97934,3952,0.0002,11723,8,98035,278.31,7.23408317565918,,
-68.19793365999999,-1.9310442209243774,99269,3956,0.0002,11848,8,99370,290.57,9.299999237060547,,
,-2.237978458404541,99899,,0.0002,,,100000,,6.025367736816406,690.0,490.7147346
-55.70140569,-2.247891902923584,102256,3960,0.0002,12460,8,102357,317.16,8.774483680725098,,
-53.78584001000001,-2.302546501159668,104762,3964,0.0002,12703,8,104863,331.43,11.15379524230957,,
-53.76247705,-2.127103328704834,106603,3968,0.0002,12873,8,106704,341.63,7.64630126953125,,
-47.007506979999995,-1.5547219514846802,108186,3972,0.0002,13025,8,108287,350.42,8.160298347473145,,
-38.29782967000001,-3.0973494052886963,110402,3976,0.0002,13229,8,110503,350.83,8.76286506652832,,
-19.29642952,-2.967076539993286,111756,3980,0.0002,13342,8,111857,344.78,7.231865882873535,,
-20.095174110000002,-2.8551745414733887,113083,3984,0.0002,13461,8,113184,342.83,6.483015060424805,,
-5.889027859999998,-4.704305648803711,114563,3988,0.0002,13606,8,114664,344.92,7.605205535888672,,
6.367200820000002,-4.326770782470703,115212,3992,0.0002,13659,8,115313,340.65,8.182760238647461,,
21.63894812,-3.8237061500549316,117968,3996,0.0002,13912,8,118069,356.64,8.52763557434082,,
42.48073096,-5.408755302429199,120235,4000,0.0002,14139,8,120336,343.16,8.083166122436523,,
55.07601676,-3.9140539169311523,122861,4004,0.0002,14409,8,122962,362.96,8.533849716186523,,
62.99516763,-4.828423500061035,124242,4008,0.0002,14534,8,124343,364.91,7.3070068359375,,
61.81705591,-3.8057045936584473,124821,4012,0.0002,14592,8,124922,359.66,6.71281623840332,,
64.45142549,-5.859608173370361,127257,4016,0.0002,14820,8,127358,383.39,4.955269813537598,,
70.32384725,-6.004086017608643,127723,4020,0.0002,14876,8,127824,386.31,4.691333770751953,,
75.70818319000001,-5.864375114440918,128963,4024,0.0002,15007,8,129064,388.54,7.887731075286865,,
77.49608009,-5.133495330810547,129468,4028,0.0002,15055,8,129569,386.38,5.552009582519531,,
91.74031672000002,-6.270724296569824,131276,4032,0.0002,15228,8,131377,401.76,8.726250648498535,,
102.03186757000002,-7.500722885131836,132911,4036,0.0002,15389,8,133012,416.2,5.8202409744262695,,
115.29775919,-7.291182994842529,135325,4040,0.0002,15613,8,135426,416.64,7.3187031745910645,,
119.09528635000001,-6.679869651794434,137571,4044,0.0002,15809,8,137672,420.71,4.911317825317383,,
134.16814467999995,-7.742323875427246,139009,4048,0.0002,15949,8,139110,430.9,7.109195709228516,,
141.23753869,-9.091754913330078,142614,4052,0.0002,16302,8,142715,446.8,4.638701438903809,,
150.04744171000002,-7.508612632751465,145008,4056,0.0002,16545,8,145109,457.39,8.047622680664062,,
144.56739044999998,-8.317878723144531,145908,4060,0.0002,16630,8,146009,436.52,4.323490142822266,,
152.38570706000002,-7.1694183349609375,147823,4064,0.0002,16818,8,147924,430.61,4.886225700378418,,
154.30445593000002,-7.040803909301758,148401,4068,0.0002,16876,8,148502,417.98,5.085115432739258,,
157.74693579,-8.10929012298584,150542,4072,0.0002,17091,8,150643,423.56,5.748565673828125,,
148.10790429000002,-8.140864372253418,152748,4076,0.0002,17306,8,152849,423.46,4.557060241699219,,
138.28143047999998,-8.816476821899414,154654,4080,0.0002,17477,8,154755,428.98,5.6354899406433105,,
138.6093559,-7.967904090881348,156280,4084,0.0002,17622,8,156381,431.97,5.437719821929932,,
136.02625003,-10.06769847869873,157316,4088,0.0002,17727,8,157417,427.53,6.326716423034668,,
146.66390264,-10.092597961425781,158776,4092,0.0002,17864,8,158877,435.64,3.8326292037963867,,
153.33469899,-9.893651962280273,160458,4096,0.0002,18038,8,160559,424.9,5.008975982666016,,
143.81783158,-9.596630096435547,161951,4100,0.0002,18184,8,162052,417.16,3.638411045074463,,
129.14431104000002,-9.056737899780273,164424,4104,0.0002,18428,8,164525,415.63,4.747662544250488,,
107.14913818,-9.894950866699219,166288,4108,0.0002,18597,8,166389,420.46,2.979870319366455,,
91.61442218999998,-10.705902099609375,168617,4112,0.0002,18830,8,168718,437.96,4.237728595733643,,
96.72736303000002,-9.864326477050781,169860,4116,0.0002,18959,8,169961,426.03,2.961556911468506,,
118.08301742000002,-10.45318603515625,171700,4120,0.0002,19149,8,171801,439.77,4.891123294830322,,
140.79131058000002,-10.07789421081543,174105,4124,0.0002,19381,8,174206,451.42,5.040822505950928,,
141.27758327,-11.992666244506836,175124,4128,0.0002,19477,8,175225,456.56,3.7415597438812256,,
134.32573380999997,-12.544631958007812,175676,4132,0.0002,19525,9,175777,444.0,2.7104806900024414,,
128.38888507000001,-11.254874229431152,176149,4136,0.0002,19575,9,176250,432.38,6.039145469665527,,
126.53338964000002,-11.920373916625977,177895,4140,0.0002,19759,9,177996,425.7,5.6854448318481445,,
138.59183739,-11.802288055419922,179084,4144,0.0002,19874,9,179185,415.13,4.679107189178467,,
129.87980514,-12.070327758789062,179643,4148,0.0002,19927,9,179744,406.34,5.062060832977295,,
118.84442581000002,-11.682572364807129,180637,4152,0.0002,20008,9,180738,380.23,6.065948009490967,,
129.03151050000002,-11.999000549316406,183650,4156,0.0002,20260,9,183751,386.42,3.285700559616089,,
137.52925215000002,-11.84356689453125,186197,4160,0.0002,20478,9,186298,402.89,4.684281349182129,,
130.08540287000002,-12.25481128692627,188326,4164,0.0002,20659,9,188427,405.03,3.036126136779785,,
131.85218376,-12.853067398071289,188722,4168,0.0002,20694,9,188823,403.21,3.505376100540161,,
134.54077084000002,-12.064118385314941,190362,4172,0.0002,20857,9,190463,398.2,4.3623480796813965,,
153.12898805,-12.352706909179688,191037,4176,0.0002,20916,9,191138,382.89,3.7176623344421387,,
161.68252253999998,-11.651758193969727,191702,4180,0.0002,20986,9,191803,370.48,4.152788162231445,,
162.57620422000002,-13.260505676269531,192137,4184,0.0002,21031,9,192238,358.57,3.4191203117370605,,
154.70401088999998,-12.928823471069336,192834,4188,0.0002,21104,9,192935,355.18,2.8344595432281494,,
142.40422746,-11.828130722045898,193481,4192,0.0002,21170,9,193582,347.05,2.978498935699463,,
146.23223319,-11.449378967285156,195544,4196,0.0002,21358,9,195645,350.86,3.2975683212280273,,
147.55098472,-12.944263458251953,195895,4200,0.0002,21389,9,195996,339.44,4.744197845458984,,
148.50027925999996,-12.209461212158203,196610,4204,0.0002,21453,9,196711,321.86,4.5085248947143555,,
169.40485281999997,-11.927633285522461,197828,4208,0.0002,21561,9,197929,315.4,5.611438751220703,,
190.68243868,-12.620573997497559,198666,4212,0.0002,21626,9,198767,300.49,3.3836312294006348,,
195.59240262999995,-10.247598648071289,199578,4216,0.0002,21714,9,199679,297.18,4.905245780944824,,
,-14.114030838012695,199899,,0.0002,,,200000,,3.3472936153411865,410.8,318.59192160000003
187.72307129,-11.756796836853027,200943,4220,0.0002,22071,9,201044,292.43,3.3397364616394043,,
181.10279219,-11.123252868652344,202539,4224,0.0002,22239,9,202640,284.34,3.8320069313049316,,
190.42574759,-12.858232498168945,203776,4228,0.0002,22363,9,203877,286.52,5.054100036621094,,
198.26713414999995,-12.317829132080078,204954,4232,0.0002,22475,9,205055,292.78,4.4214768409729,,
201.81430103000002,-13.83498477935791,206667,4236,0.0002,22642,9,206768,305.18,2.8738908767700195,,
199.05660691000006,-13.672481536865234,207889,4240,0.0002,22768,9,207990,299.94,5.246129989624023,,
197.97537969999996,-11.68181324005127,208386,4244,0.0002,22813,9,208487,293.02,3.0868611335754395,,
204.95435615999997,-12.880880355834961,209071,4248,0.0002,22883,9,209172,294.28,5.643616676330566,,
247.40452877000004,-13.035468101501465,212248,4252,0.0002,23204,9,212349,316.11,2.1900930404663086,,
240.91287245999996,-11.840226173400879,213783,4256,0.0002,23358,9,213884,301.33,4.5184526443481445,,
249.32791098000004,-12.561262130737305,216233,4260,0.0002,23601,9,216334,300.36,3.5469534397125244,,
272.05981167000004,-13.172492980957031,218042,4264,0.0002,23788,9,218143,297.16,3.336223602294922,,
272.62566001,-12.746050834655762,218510,4268,0.0002,23830,9,218611,297.88,3.3248047828674316,,
270.32841448,-13.75531005859375,220072,4272,0.0002,23968,9,220173,297.1,3.114722490310669,,
302.45549131,-12.725482940673828,222407,4276,0.0002,24188,9,222508,313.7,2.6104612350463867,,
307.41509468000004,-11.979515075683594,224056,4280,0.0002,24339,9,224157,323.54,2.250370979309082,,
314.12932786,-12.985036849975586,225143,4284,0.0002,24434,9,225244,330.06,2.5821266174316406,,
320.73961208000003,-12.29532241821289,227099,4288,0.0002,24610,9,227200,342.65,1.7082833051681519,,
352.37079903,-14.685351371765137,229204,4292,0.0002,24807,9,229305,357.23,1.6705024242401123,,
364.38114024999993,-12.42465591430664,232280,4296,0.0002,25085,9,232381,367.36,2.0885207653045654,,
398.07265538,-12.846776962280273,235043,4300,0.0002,25340,9,235144,391.48,2.9767074584960938,,
416.34869546999994,-15.10818862915039,236444,4304,0.0002,25459,9,236545,398.34,3.4592342376708984,,
427.33607269,-15.380858421325684,237622,4308,0.0002,25560,9,237723,397.94,3.415144443511963,,
438.2918176,-13.469112396240234,238858,4312,0.0002,25686,9,238959,401.92,3.822805404663086,,
438.30348595,-14.196236610412598,240144,4316,0.0002,25818,9,240245,405.66,2.286764144897461,,
460.27145092000006,-15.173660278320312,242708,4320,0.0002,26074,9,242809,417.65,3.8985137939453125,,
482.04979804000004,-13.277238845825195,245863,4324,0.0002,26381,9,245964,433.24,2.4254355430603027,,
503.50512286000003,-11.952704429626465,248900,4328,0.0002,26680,9,249001,451.24,1.6832401752471924,,
514.2845974999999,-12.808343887329102,251329,4332,0.0002,26922,9,251430,463.75,1.8342519998550415,,
549.1302518399999,-16.645896911621094,254826,4336,0.0002,27275,9,254927,481.59,1.877909779548645,,
557.54868151,-14.299091339111328,256459,4340,0.0002,27432,9,256560,485.7,1.6172728538513184,,
577.21618117,-14.35206413269043,258580,4344,0.0002,27621,9,258681,501.94,1.9407718181610107,,
599.4886735299999,-13.01654052734375,260993,4348,0.0002,27850,9,261094,519.22,1.6153887510299683,,
591.33162612,-13.00303840637207,263563,4352,0.0002,28092,9,263664,513.15,1.6720197200775146,,
614.02129419,-13.103670120239258,266166,4356,0.0002,28316,9,266267,523.83,3.2857840061187744,,
636.23428988,-13.987945556640625,268356,4360,0.0002,28521,9,268457,521.23,2.60249924659729,,
623.98252591,-13.73724365234375,270502,4364,0.0002,28711,9,270603,524.6,1.9238215684890747,,
645.7772655699999,-15.678558349609375,273885,4368,0.0002,28982,9,273986,553.75,2.263779401779175,,
660.7256024900001,-14.024388313293457,277885,4372,0.0002,29311,9,277986,578.13,1.4443846940994263,,
623.13056494,-14.31216049194336,278706,4376,0.0002,29380,9,278807,562.99,1.5005582571029663,,
621.39766803,-14.555689811706543,280539,4380,0.0002,29527,9,280640,564.83,1.2438628673553467,,
625.97423721,-13.58865737915039,281756,4384,0.0002,29622,9,281857,566.13,1.8448681831359863,,
626.6228539900001,-15.46942138671875,283880,4388,0.0002,29808,9,283981,567.81,1.3808321952819824,,
621.34379853,-12.59133243560791,287185,4392,0.0002,30079,9,287286,579.81,1.1191134452819824,,
612.85945116,-16.02743148803711,290242,4396,0.0002,30333,9,290343,579.62,1.6859626770019531,,
603.03948996,-15.69752025604248,293529,4400,0.0002,30602,9,293630,584.86,1.390384554862976,,
619.42388494,-14.476056098937988,295674,4404,0.0002,30786,9,295775,592.3,1.8573803901672363,,
660.0336414400001,-17.43805694580078,299674,4408,0.0002,31103,9,299775,620.52,1.1025817394256592,,
,-16.01634407043457,299899,,0.0002,,,300000,,3.0810346603393555,827.0,1740.5262400000004
667.5118989500002,-15.691214561462402,300866,4412,0.0002,31560,9,300967,620.08,0.9879428744316101,,
695.9589734100002,-15.643601417541504,302861,4416,0.0002,31746,9,302962,627.17,1.456818699836731,,
711.69538472,-16.522483825683594,305584,4420,0.0002,32011,9,305685,628.76,2.373079299926758,,
702.9162935600001,-16.690658569335938,307179,4424,0.0002,32161,9,307280,613.16,1.4590246677398682,,
698.5899421999999,-15.213088035583496,308664,4428,0.0002,32306,9,308765,597.64,0.9722026586532593,,
714.28169204,-16.65609359741211,310883,4432,0.0002,32516,9,310984,595.54,1.0280485153198242,,
730.5431810800001,-16.53250503540039,313889,4436,0.0002,32766,9,313990,590.63,1.01943039894104,,
784.8549996799998,-16.969099044799805,317160,4440,0.0002,33035,9,317261,607.01,2.086092710494995,,
777.77855163,-18.3240966796875,319713,4444,0.0002,33251,9,319814,611.33,2.3446054458618164,,
819.5106824100002,-17.39935302734375,322567,4448,0.0002,33495,9,322668,615.74,8.548295974731445,,
832.6835127000002,-19.311973571777344,324578,4452,0.0002,33662,9,324679,610.15,0.7650929689407349,,
896.7767762699998,-19.005958557128906,328115,4456,0.0002,33964,9,328216,619.49,1.307997703552246,,
916.62863626,-18.71666717529297,332115,4460,0.0002,34310,9,332216,637.59,1.5495326519012451,,
1026.0562979699998,-20.19031524658203,336115,4464,0.0002,34647,9,336216,656.13,1.2227479219436646,,
1103.0581520099997,-20.722503662109375,339556,4468,0.0002,34931,9,339657,656.71,1.4334945678710938,,
1202.6634988,-20.837993621826172,343556,4472,0.0002,35267,9,343657,656.71,2.6922318935394287,,
1288.7601038900002,-22.28432846069336,346568,4476,0.0002,35513,9,346669,678.62,1.2629226446151733,,
1407.19461403,-22.473873138427734,350568,4480,0.0002,35848,9,350669,700.29,0.8213759660720825,,
1475.0988881600001,-22.428436279296875,353348,4484,0.0002,36087,9,353449,715.92,2.8086352348327637,,
1481.0724439700007,-23.530582427978516,354088,4488,0.0002,36160,9,354189,702.08,3.2576136589050293,,
1502.8611951099997,-23.821338653564453,356161,4492,0.0002,36362,9,356262,689.76,1.2848680019378662,,
