time/iterations,time/time_elapsed,time/total_timesteps,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/n_updates,train/clip_range,train/std,train/entropy_loss,train/policy_gradient_loss,train/clip_fraction,train/explained_variance,train/learning_rate,train/loss,train/approx_kl,train/value_loss,eval/mean_reward,eval/mean_ep_length
500,93818,1024000,10,584.99,1893.3626120200001,4990,0.3,0.05960453301668167,3.174276256561279,0.0028087813312595244,0.3412890747189522,0.7157812416553497,0.00031824384,5.291074275970459,0.097064376,9.998276448249817,,
501,93969,1026048,10,592.8,1919.5720758200002,5000,0.3,0.059828981757164,3.1669922947883604,0.0038796189456480334,0.3637500062584877,0.8176400661468506,0.00031808000000000004,3.3146557807922363,0.15471452,7.525991082191467,,
502,94119,1028096,10,597.14,1932.1353673200001,5010,0.3,0.059990257024765015,3.160796344280243,0.08267153400694909,0.5931901171803474,0.6910789012908936,0.00031791616,3.6826539039611816,1.37492,6.997706246376038,,
503,94281,1030144,10,588.34,1887.9003954199998,5020,0.3,0.06030602008104324,3.1509390354156492,0.10789077874273065,0.8033854305744171,0.5603558421134949,0.00031775232,6.673862934112549,19.773413,10.480477213859558,,
504,94435,1032192,10,582.93,1855.4987424400001,5030,0.3,0.05872644484043121,3.200164246559143,0.015412304550409317,0.34343750551342966,0.7863321006298065,0.00031758848000000003,7.718908786773682,0.06688994,24.95895643234253,,
505,94591,1034240,10,574.02,1815.7492709999997,5040,0.3,0.05890189856290817,3.1954673528671265,0.029787556561350303,0.3215494882315397,0.876120314002037,0.00031742464,4.204779624938965,0.31278875,11.401485919952393,,
506,94753,1036288,10,592.33,1872.08679383,5050,0.3,0.05906730890274048,3.1895835995674133,0.01982368754717747,0.38738282211124897,0.851511225104332,0.0003172608,3.1502835750579834,0.26641917,8.867552947998046,,
507,94912,1038336,10,583.49,1839.4675729,5060,0.3,0.05928545072674751,3.1853487849235536,-0.0033536379609722554,0.33860677629709246,0.7944950312376022,0.00031709696000000007,3.784625768661499,0.38992515,10.773530769348145,,
,,1040000,,,,5070,0.3,0.05947072058916092,3.1798873782157897,0.01592188786831681,0.44550782069563866,0.864125981926918,0.00031693312000000005,3.281860828399658,0.38192156,6.910699582099914,1572.0837265635842,544.6
508,95322,1040384,10,586.04,1843.4411065299998,,,,,,,,,,,,,
509,95479,1042432,10,573.18,1793.5005093799998,5080,0.3,0.058005839586257935,3.2328700184822083,0.004924942657817155,0.3745963625609875,0.8256120085716248,0.00031676928,2.8898074626922607,0.17029789,8.466424465179443,,
510,95641,1044480,10,544.94,1688.5121479299999,5090,0.3,0.05831751227378845,3.22253931760788,-0.004782334866467864,0.3916796952486038,0.8750424310564995,0.00031660544000000005,2.866344928741455,0.2997058,8.241457915306091,,
511,95797,1046528,10,543.88,1671.3731976999998,5100,0.3,0.05852094292640686,3.214280390739441,0.008129959497600758,0.41527344584465026,0.8612505495548248,0.00031644160000000003,4.195601940155029,0.08573438,8.832751893997193,,
512,95951,1048576,10,529.46,1608.3764784799998,5110,0.3,0.058706119656562805,3.206665813922882,-0.002794224649987953,0.32776042371988295,0.9012720808386803,0.00031627776,2.932459831237793,0.12604377,7.891753745079041,,
513,96108,1050624,10,530.14,1596.6905475900003,5120,0.3,0.05891082435846329,3.1999852538108824,0.008493515948066488,0.34229167476296424,0.9017098844051361,0.00031611392000000004,3.231802463531494,0.14385779,8.562010073661805,,
514,96267,1052672,10,510.16,1513.47380355,5130,0.3,0.05729275941848755,3.2535537838935853,-0.0037394928163848816,0.2746354258066276,0.8728306591510773,0.00031595008,3.9385857582092285,0.05834104,10.285640835762024,,
515,96425,1054720,10,512.03,1510.9581656599998,5140,0.3,0.05736967921257019,3.2502692580223083,-0.005977100334130192,0.23352865129709244,0.9061575382947922,0.00031578624,3.6467249393463135,0.062137194,11.04476842880249,,
516,96580,1056768,10,507.07,1485.53141484,5150,0.3,0.057521723210811615,3.2469138145446776,0.009459327209915536,0.29885417222976685,0.9191177263855934,0.0003156224,2.9192230701446533,0.19980338,7.5327036619186405,,
517,96733,1058816,10,501.68,1464.8011357700002,5160,0.3,0.05772785097360611,3.2394269466400147,0.019602965763842663,0.46684897392988206,0.9005003049969673,0.00031545856,3.1426923274993896,0.26772642,9.538637328147889,,
,,1060000,,,,5170,0.3,0.05786147341132164,3.2330350279808044,-0.007558591628330724,0.33989583849906924,0.8406416922807693,0.00031529472,2.987778663635254,0.055930898,10.410807514190674,1003.5647905290127,321.6
518,97092,1060864,10,461.35,1329.5103255200002,,,,,,,,,,,,,
519,97251,1062912,10,422.92,1196.5102392200001,5180,0.3,0.056243445724248886,3.2893948554992676,0.009994113742141052,0.4267447982740123,0.8661949187517166,0.00031513088,4.539958953857422,0.19323586,10.650619459152221,,
520,97406,1064960,10,418.76,1179.9665512200002,5190,0.3,0.056383758783340454,3.284800314903259,0.02226198080228663,0.42773438394069674,0.9145341441035271,0.00031496704,3.9322547912597656,0.2647224,8.694858050346374,,
521,97564,1067008,10,420.81,1187.01743157,5200,0.3,0.056500427424907684,3.279842257499695,0.025743600989226324,0.45339845269918444,0.9073241204023361,0.0003148032,1.238694190979004,0.34960598,4.5150111079216,,
522,97721,1069056,10,420.81,1184.6987118700001,5210,0.3,0.056773629039525986,3.272542989253998,0.009907014092896117,0.43317709118127823,0.841700553894043,0.00031463936000000005,3.5313668251037598,0.16920877,8.150782608985901,,
523,97882,1071104,10,417.72,1177.7999984900002,5220,0.3,0.056989096105098724,3.2633000373840333,0.0026584352436475277,0.33669271841645243,0.8268418908119202,0.00031447552,2.22721266746521,0.27357864,6.605952000617981,,
524,98036,1073152,10,418.66,1193.77651633,5230,0.3,0.055401094257831573,3.3195133328437807,0.000899375946028158,0.3400390721857548,0.9139067828655243,0.00031431168,2.4177629947662354,0.18749353,4.897753167152405,,
525,98192,1075200,10,422.62,1218.5288529000002,5240,0.3,0.05568816512823105,3.3143630385398866,0.02298965668771416,0.4762500137090683,0.8791356682777405,0.00031414784000000003,2.2571139335632324,0.2755632,6.71905677318573,,
526,98347,1077248,10,432.9,1253.39127899,5250,0.3,0.05589756369590759,3.3023137211799622,0.0008034195192156091,0.4186588659882545,0.8895257785916328,0.000313984,2.325343370437622,0.22110243,5.409475123882293,,
527,98502,1079296,10,442.32,1290.12143982,5260,0.3,0.05612315610051155,3.2947085022926332,-0.0006554571163725597,0.2896354258060455,0.9100090861320496,0.00031382016,1.2214232683181763,0.17534679,4.675391733646393,,
,,1080000,,,,5270,0.3,0.056414633989334106,3.285607326030731,0.02672191387973726,0.4509635537862778,0.8513616770505905,0.00031365632,4.185365200042725,0.30159646,6.965740585327149,1794.7744294464587,524.4
528,98878,1081344,10,417.25,1209.71574713,,,,,,,,,,,,,
529,99036,1083392,10,410.05,1186.29578758,5280,0.3,0.05492154881358147,3.338229477405548,0.032566056856740036,0.4811328223353485,0.9135399386286736,0.00031349248,4.381589412689209,0.3977076,10.803747272491455,,
530,99195,1085440,10,415.28,1207.55529287,5290,0.3,0.055135346949100494,3.3309102296829223,0.038577909015584666,0.5439583510160446,0.9288634210824966,0.00031332864,4.737359523773193,0.24211067,9.23292808532715,,
531,99351,1087488,10,430.92,1262.40309573,5300,0.3,0.05556347966194153,3.3211955189704896,0.0031917297025209736,0.44032553359866144,0.8870408535003662,0.00031316480000000005,2.8015384674072266,0.5971953,5.8143610715866085,,
532,99506,1089536,10,441.09,1306.06402597,5310,0.3,0.05575459450483322,3.3114505767822267,0.026797250835224773,0.43338543027639387,0.8990574404597282,0.00031300096000000003,2.578594923019409,0.10740276,6.35051920413971,,
533,99665,1091584,10,448.46,1331.1605443,5320,0.3,0.05590660497546196,3.3070284128189087,0.07866385515779246,0.6865885555744171,0.8905825614929199,0.00031283712,3.0208747386932373,5.9732523,5.083420622348785,,
534,99830,1093632,10,446.72,1328.3420259299996,5330,0.3,0.05445493385195732,3.357578492164612,0.022865428114891985,0.3852734461426735,0.8478634655475616,0.00031267328000000004,2.1275510787963867,0.11189052,6.826159167289734,,
535,99985,1095680,10,453.66,1355.6693832699996,5340,0.3,0.054615817964076996,3.3508096575737,0.004400421524187514,0.38294271677732467,0.8152391165494919,0.00031250944,2.725733518600464,0.050907083,9.03690459728241,,
536,100141,1097728,10,458.62,1373.4631353699997,5350,0.3,0.05490151047706604,3.3444666981697084,0.00869562819134444,0.40177084505558014,0.877480573952198,0.0003123456,4.414237022399902,0.16320437,10.195214414596558,,
537,100298,1099776,10,446.53,1337.4286844799997,5360,0.3,0.0550905242562294,3.335482144355774,0.02621629407163688,0.3834505293518305,0.9237221255898476,0.00031218176,3.103161573410034,0.17525822,7.158219957351685,,
,,1100000,,,,5370,0.3,0.05527523159980774,3.3298518538475035,0.021632549613714146,0.4221614673733711,0.8864677846431732,0.00031201792,5.450971603393555,0.18616024,12.036287212371827,438.6856765605509,165.4
538,100527,1101824,10,438.06,1318.79491059,,,,,,,,,,,,,
539,100684,1103872,10,437.31,1319.1149302400001,5380,0.3,0.053840190172195435,3.3827183485031127,0.005182636855170131,0.3687630295753479,0.8648915439844131,0.00031185408,4.43314266204834,0.11281051,11.057296323776246,,
540,100841,1105920,10,460.84,1399.7091444800003,5390,0.3,0.053998976945877075,3.375582957267761,-0.006009915930335374,0.33000000696629284,0.9333294779062271,0.00031169024,1.7086290121078491,0.20442325,3.9018699884414674,,
541,100994,1107968,10,468.04,1425.52561086,5400,0.3,0.0542331300675869,3.367653465270996,0.004870165512547819,0.3639583371579647,0.8117693364620209,0.0003115264,3.0627057552337646,0.12923536,5.205246460437775,,
542,101154,1110016,10,477.86,1459.8961573599997,5410,0.3,0.05447419732809067,3.3568180561065675,-0.006356044588610743,0.3720052182674408,0.8926841989159584,0.00031136256,1.75271475315094,0.264215,2.9965871572494507,,
543,101315,1112064,10,482.41,1475.0777483699997,5420,0.3,0.05318969860672951,3.4078285574913023,0.0019929296133341266,0.3609114722930826,0.877064123749733,0.00031119872,2.2227718830108643,0.14950445,4.946510100364685,,
544,101469,1114112,10,442.89,1336.7611303800002,5430,0.3,0.05340150371193886,3.39961199760437,-0.009142409776686834,0.24403646308928728,0.8684090673923492,0.00031103488,4.9597554206848145,0.095127836,12.162194013595581,,
545,101626,1116160,10,423.65,1263.50491044,5440,0.3,0.053527362644672394,3.396290421485901,-0.004867880197816632,0.3305338591337204,0.8913358747959137,0.00031087104,4.139340400695801,0.17317525,12.9363422870636,,
546,101783,1118208,10,427.48,1268.4690458799998,5450,0.3,0.05360902473330498,3.3934632301330567,0.02983156925998607,0.46515626162290574,0.89390929043293,0.00031070720000000003,4.812570095062256,0.28280267,10.584508180618286,,
,,1120000,,,,5460,0.3,0.05371444672346115,3.3894851088523863,0.025466421034652954,0.37907553240656855,0.8471551686525345,0.00031054336,3.7686891555786133,0.114707574,7.505704879760742,905.3942138504237,312.8
547,102108,1120256,10,404.67,1182.4678032200002,,,,,,,,,,,,,
548,102266,1122304,10,415.12,1215.91968531,5470,0.3,0.05232880637049675,3.444130539894104,0.015589554906182457,0.3991145884996513,0.8868874758481979,0.00031037952,6.45947790145874,0.087773174,12.31223783493042,,
549,102426,1124352,10,425.6,1240.16028889,5480,0.3,0.052493080496788025,3.437368941307068,0.011960141430608928,0.3454036545008421,0.8822395503520966,0.00031021568,3.6016147136688232,0.17168143,8.52424931526184,,
550,102580,1126400,10,437.1,1282.0482921,5490,0.3,0.05253477767109871,3.433138537406921,0.018218343625776522,0.40736980363726616,0.90375567227602,0.00031005184,4.666825771331787,0.17678653,7.332750844955444,,
551,102734,1128448,10,449.45,1321.00425315,5500,0.3,0.052557092159986496,3.429775023460388,0.00038719599717289553,0.30953125804662707,0.8153913766145706,0.000309888,3.092339277267456,0.14167094,7.089631509780884,,
552,102897,1130496,10,428.91,1240.6612587399998,5510,0.3,0.05258263275027275,3.42509845495224,0.017828501728363123,0.46070313453674316,0.9096359685063362,0.00030972416000000006,1.7943110466003418,0.34399533,4.715769696235657,,
553,103055,1132544,10,397.09,1135.7855089000002,5520,0.3,0.051092274487018585,3.4809458017349244,0.00869827916030772,0.4197786539793015,0.8641939759254456,0.00030956032000000003,5.9689764976501465,0.19970906,13.814537906646729,,
554,103211,1134592,10,383.01,1092.18043737,5530,0.3,0.05116507038474083,3.477493178844452,-0.012142614714102818,0.2563932355493307,0.8782923966646194,0.00030939648,5.917446613311768,0.094320126,13.53569574356079,,
555,103372,1136640,10,385.52,1105.94494519,5540,0.3,0.051283787935972214,3.475004196166992,-0.006285877616028302,0.24895833805203438,0.9192392528057098,0.00030923264000000004,3.3893022537231445,0.08705255,8.813027262687683,,
556,103533,1138688,10,403.03,1167.0261912899998,5550,0.3,0.05135389044880867,3.472380352020264,0.011524511616444143,0.4106380298733711,0.8976346626877785,0.0003090688,1.972174882888794,0.35716185,6.596367287635803,,
,,1140000,,,,5560,0.3,0.051508061587810516,3.4675195455551147,0.022268573296023674,0.4222916752099991,0.8951406106352806,0.00030890496,3.485544443130493,0.22337098,5.678157329559326,1751.8594648863188,556.2
557,103943,1140736,10,407.6,1189.03599729,,,,,,,,,,,,,
558,104101,1142784,10,423.84,1248.2377161400002,5570,0.3,0.05011046677827835,3.5194257140159606,0.015154070639982819,0.48998699635267257,0.8570778965950012,0.00030874112,3.4565062522888184,0.26969147,6.353804230690002,,
559,104260,1144832,10,447.01,1325.99658964,5580,0.3,0.050236694514751434,3.513839054107666,0.023060515373945024,0.39492188990116117,0.8403879255056381,0.00030857728,3.390658140182495,0.27182359,5.46770715713501,,
560,104414,1146880,10,447.22,1328.3355474599998,5590,0.3,0.05037321522831917,3.508251631259918,0.04233528042386751,0.47020834535360334,0.8594764322042465,0.00030841344000000003,3.1969258785247803,0.44247454,7.693488883972168,,
561,104579,1148928,10,459.75,1367.4109031799994,5600,0.3,0.05043913051486015,3.5017778873443604,0.021787018051836603,0.456458342820406,0.9206215292215347,0.0003082496,2.4111545085906982,0.2913818,4.525385987758637,,
562,104737,1150976,10,434.39,1275.8554524699998,5610,0.3,0.05055231228470802,3.4974896907806396,0.021713867732614744,0.43093750923871993,0.8896596431732178,0.00030808576,4.699691295623779,0.2739026,8.575693082809448,,
563,104894,1153024,10,419.64,1224.9440399300001,5620,0.3,0.04924618825316429,3.551678645610809,0.05547833126038313,0.5565755313640693,0.9289583116769791,0.00030792192,2.6982109546661377,0.3719468,5.951825189590454,,
564,105052,1155072,10,432.18,1264.6891385999998,5630,0.3,0.049389518797397614,3.543052840232849,0.012410764188680368,0.36074219569563865,0.9030751660466194,0.00030775808,1.2397146224975586,0.14265572,3.975976300239563,,
565,105211,1157120,10,439.45,1292.91236367,5640,0.3,0.04946373775601387,3.539356029033661,0.007322630560520338,0.37289063185453414,0.8971068486571312,0.00030759423999999997,2.5719871520996094,0.16589892,7.451283717155457,,
566,105368,1159168,11,455.56,1344.0509723299997,5650,0.3,0.04950027912855148,3.538163888454437,-0.003412408321601035,0.3403645925223827,0.8447607904672623,0.0003074304,1.9914672374725342,0.1710779,5.598279988765716,,
,,1160000,,,,5660,0.3,0.04960973560810089,3.535454440116882,0.0059774605618436285,0.37412760853767396,0.9154205694794655,0.00030726656000000003,2.7728052139282227,0.21601099,5.453018116950989,2706.248884854419,874.4
567,105936,1161216,10,470.52,1396.83994705,,,,,,,,,,,,,
568,106096,1163264,10,467.57,1395.7156230000003,5670,0.3,0.048297468572854996,3.5904871225357056,0.024387709774600808,0.550364594758139,0.8155063688755035,0.00030710272,2.4267120361328125,0.6670916,5.929099416732788,,
569,106253,1165312,10,464.34,1392.6029750500002,5680,0.3,0.04841659218072891,3.5839853405952455,0.011662566406885145,0.3866145916283131,0.9191843345761299,0.00030693888000000004,3.9544849395751953,0.14418225,7.264826083183289,,
570,106410,1167360,10,480.3,1453.61231202,5690,0.3,0.0485025979578495,3.579465365409851,0.013459304340067035,0.44083334133028984,0.8806656822562218,0.00030677504,1.510554552078247,0.41315958,3.890746796131134,,
571,106574,1169408,10,466.35,1420.4299630800003,5700,0.3,0.04859616607427597,3.5758702635765074,0.013411571865144722,0.4118750087916851,0.8929827213287354,0.0003066112,1.9795219898223877,0.18081617,6.17071647644043,,
572,106730,1171456,10,472.62,1451.81888034,5710,0.3,0.04875776916742325,3.5708964347839354,0.025608651606016865,0.455781265348196,0.9315717592835426,0.00030644736000000003,2.9765241146087646,0.33037946,6.7445698261260985,,
573,106886,1173504,10,483.87,1491.6983733299996,5720,0.3,0.04760754853487015,3.623208165168762,0.04760936683960608,0.7394791871309281,0.8317133188247681,0.00030628352,3.385640859603882,4.0426564,6.87494969367981,,
574,107041,1175552,10,482.05,1489.8376673299997,5730,0.3,0.04805974289774895,3.604383373260498,0.03216000065673121,0.5769010573625565,0.8277500122785568,0.00030611968000000004,3.094151258468628,0.4386229,5.472206151485443,,
575,107198,1177600,10,484.65,1503.80086957,5740,0.3,0.04822608083486557,3.589886200428009,0.03463105659466237,0.5654297024011612,0.8273263573646545,0.00030595584,3.513068675994873,0.6412097,6.296317887306214,,
576,107357,1179648,10,504.32,1571.8137296400005,5750,0.3,0.048444900661706924,3.583037996292114,0.0334215099271387,0.5186458460986614,0.8615954667329788,0.00030579200000000004,2.340214967727661,0.8105014,4.768707942962647,,
,,1180000,,,,5760,0.3,0.048715680837631226,3.573680210113525,0.06921372172888382,0.7418359518051147,0.8559544533491135,0.00030562816,1.8058710098266602,4.1764555,4.081212520599365,1858.3409728102386,606.2
577,107830,1181696,10,510.76,1598.9783828600002,,,,,,,,,,,,,
578,107988,1183744,10,512.76,1596.6059679699997,5770,0.3,0.047504227608442307,3.620510256290436,0.10984224658459425,0.788906267285347,0.8100991249084473,0.00030546432000000005,5.909379959106445,7.9310045,11.451571488380432,,
579,108142,1185792,10,527.57,1635.7587327499998,5780,0.3,0.047593098133802414,3.610610747337341,0.03217323241289734,0.35578125566244123,0.5345070362091064,0.00030530048000000003,10.46928882598877,0.09706343,26.376442909240723,,
580,108299,1187840,10,540.7,1678.4248636700001,5790,0.3,0.04771478846669197,3.60704585313797,0.00481819574022666,0.26096354573965075,0.6297305226325989,0.00030513664,5.0325117111206055,0.034325734,12.502734661102295,,
581,108456,1189888,10,545.89,1689.2316095500005,5800,0.3,0.04782167822122574,3.602601778507233,0.02065237371250994,0.3095963613130152,0.7477312088012695,0.00030497280000000004,5.4531755447387695,0.15322092,12.438124132156371,,
582,108619,1191936,10,533.14,1640.39680988,5810,0.3,0.04795250669121742,3.5988916873931887,0.010359214309137244,0.3402604252099991,0.8675224184989929,0.00030480896,3.4507107734680176,0.22866368,9.100806713104248,,
583,108771,1193984,10,536.13,1645.5376103299998,5820,0.3,0.04669303819537163,3.651994597911835,0.08200705496637965,0.5908073097467422,0.8702673614025116,0.00030464512,4.133354187011719,0.45866328,8.284372687339783,,
584,108927,1196032,10,507.26,1539.7825419800004,5830,0.3,0.04701440408825874,3.6411423325538634,0.030067954491823912,0.4754166767001152,0.8694609701633453,0.00030448128,2.0551788806915283,0.23281583,4.243816912174225,,
585,109081,1198080,10,500.43,1509.4243036500002,5840,0.3,0.047373294830322266,3.626431167125702,0.03641068528406279,0.5101171970367432,0.9095799401402473,0.00030431744,3.2696540355682373,0.3886884,6.7329447031021115,,
,,1200000,,,,5850,0.3,0.0475907102227211,3.613057005405426,0.01586882194038477,0.4604687631130219,0.8881500065326691,0.0003041536,2.7922635078430176,0.42804414,6.98816659450531,1317.2230729615317,478.8
586,109433,1200128,10,501.88,1509.1899696700002,,,,,,,,,,,,,
587,109591,1202176,10,496.03,1485.50930794,5860,0.3,0.04631408303976059,3.6651774883270263,0.009213960560737177,0.4958984468888957,0.89004335552454,0.00030398976,4.760643005371094,0.3911227,8.050635504722596,,
588,109746,1204224,10,507.83,1520.09158734,5870,0.3,0.04647119343280792,3.6583417534828184,0.06400442443788051,0.5291406344622374,0.9325424060225487,0.00030382592000000004,3.081876277923584,0.47133842,6.39301700592041,,
589,109899,1206272,10,511.79,1527.3617653,5880,0.3,0.04660981893539429,3.6515427112579344,0.017408382208086336,0.4115104258060455,0.8545255362987518,0.00030366208,3.1212289333343506,0.62751913,5.83475821018219,,
590,110055,1208320,10,519.23,1538.4639768799998,5890,0.3,0.046733662486076355,3.6473977327346803,0.017724160049110614,0.45018230229616163,0.8734954297542572,0.00030349824000000004,1.53484308719635,0.46023703,3.7887616872787477,,
591,110282,1210368,10,484.68,1415.61691842,5900,0.3,0.04687166586518288,3.6418092250823975,-0.00476792382425586,0.3779557429254055,0.8909509181976318,0.0003033344,3.7081687450408936,0.18117216,6.1659869194030765,,
592,110441,1212416,10,475.78,1376.44467969,5910,0.3,0.04557649791240692,3.6968624114990236,-0.0023166473823948764,0.35507813207805156,0.9203708991408348,0.00030317056,3.4633524417877197,0.13279377,8.759893584251405,,
593,110602,1214464,10,457.73,1302.4212932799999,5920,0.3,0.04566275328397751,3.6943668365478515,-0.009927717631217092,0.3115494839847088,0.852372333407402,0.00030300672000000003,3.4932470321655273,0.073825404,11.09222366809845,,
594,110766,1216512,10,442.46,1238.4833716900002,5930,0.3,0.04587167501449585,3.688188350200653,0.0016769910918083219,0.38585938066244124,0.9055365398526192,0.00030284288,3.964233636856079,0.15937838,10.108332395553589,,
595,110923,1218560,10,418.35,1151.3379557300002,5940,0.3,0.0460326224565506,3.6792004227638246,0.013156152279116285,0.41958334147930143,0.9190629422664642,0.00030267904,3.097316026687622,0.16951576,7.14537615776062,,
,,1220000,,,,5950,0.3,0.04618050903081894,3.6715630173683165,0.010770091871381737,0.354192715883255,0.9107407182455063,0.0003025152,3.2462499141693115,0.17990921,8.396647620201112,1398.494439329405,491.8
596,111309,1220608,10,403.32,1078.26592237,,,,,,,,,,,,,
597,111463,1222656,10,405.13,1084.99915748,5960,0.3,0.04492208734154701,3.725946044921875,-0.00043258878176857254,0.33602865546999966,0.9109180346131325,0.00030235136000000004,5.3314361572265625,0.14717883,9.8262855052948,,
598,111614,1224704,10,418.6,1126.13246503,5970,0.3,0.0449727326631546,3.7216073751449583,0.03109315409557851,0.4672135517001152,0.9083891436457634,0.00030218752,2.3396947383880615,0.5716405,8.40354652404785,,
599,111767,1226752,10,422.61,1137.72278777,5980,0.3,0.04508602246642113,3.715356159210205,0.026428810077486563,0.5229166820645332,0.8633458167314529,0.00030202368000000005,2.79008412361145,0.7176142,7.530338287353516,,
600,111922,1228800,10,427.73,1163.72926,5990,0.3,0.04526589810848236,3.7075062155723573,0.018578252415172615,0.4407291732728481,0.8725507706403732,0.00030185984000000003,4.456820487976074,0.13836302,9.368461990356446,,
601,112069,1230848,10,430.52,1178.19914882,6000,0.3,0.04539990797638893,3.7005553126335142,0.03703323609690425,0.47013021968305113,0.8919637054204941,0.000301696,1.9533226490020752,1.0497918,4.275916802883148,,
602,112218,1232896,10,443.89,1226.71702914,6010,0.3,0.04422517120838165,3.7521059274673463,0.020471422104174054,0.4633984476327896,0.8141372054815292,0.00030153216000000004,3.594587802886963,0.35420144,7.618450236320496,,
603,112370,1234944,10,440.03,1217.40805103,6020,0.3,0.044356513768434525,3.741399312019348,-0.0028875344991684316,0.33815104961395265,0.9005597978830338,0.00030136832,3.1938130855560303,0.19713011,7.175811982154846,,
604,112519,1236992,10,453.46,1268.16053519,6030,0.3,0.04447343945503235,3.7343977093696594,0.015888100825250006,0.428007822483778,0.951453160494566,0.00030120448,1.5740697383880615,0.36463133,3.9303955316543577,,
605,112670,1239040,10,435.05,1223.63603118,6040,0.3,0.04474857077002525,3.7279516458511353,0.006876283249584958,0.46989585012197493,0.8899417370557785,0.00030104064,2.871936082839966,0.48904252,4.781780338287353,,
,,1240000,,,,6050,0.3,0.0449334979057312,3.716235649585724,0.035654200212447765,0.49962240606546404,0.8874811381101608,0.0003008768,3.225492477416992,0.16090238,8.858993029594421,3131.029047824163,944.0
606,113171,1241088,10,426.64,1207.46842994,,,,,,,,,,,,,
607,113324,1243136,10,432.56,1235.0723840199998,6060,0.3,0.04370838776230812,3.7702013492584228,0.029912436020094902,0.5038672006136039,0.9114198237657547,0.00030071296,3.664134979248047,0.35558897,6.62064483165741,,
608,113473,1245184,10,441.39,1259.9289359,6070,0.3,0.04372639209032059,3.7656062841415405,0.01739804052514955,0.3938932418823242,0.9205959141254425,0.00030054912,1.7058316469192505,0.27828866,4.604420220851898,,
609,113625,1247232,10,451.95,1297.22109242,6080,0.3,0.0438801571726799,3.7628497838974,0.008520795914810008,0.40292969793081285,0.9418641440570354,0.00030038528,2.1050477027893066,0.26985556,5.775651049613953,,
610,113780,1249280,10,434.45,1245.39835329,6090,0.3,0.04411778599023819,3.754198122024536,0.035361001328565324,0.6532031342387199,0.951905868947506,0.00030022143999999996,1.895723819732666,2.7892015,3.7057639479637148,,
611,113930,1251328,10,427.58,1232.74624177,6100,0.3,0.044285647571086884,3.744086539745331,0.008009753653604967,0.34781250804662706,0.9338423758745193,0.00030005760000000005,1.442893147468567,0.07350221,5.420612370967865,,
612,114081,1253376,10,439.23,1270.1294310800001,6110,0.3,0.043109990656375885,3.796133351325989,-0.005082649805262918,0.32856771782098804,0.9387746043503284,0.00029989376,1.9291057586669922,0.13514239,5.016073977947235,,
613,114232,1255424,10,456.79,1333.88629762,6120,0.3,0.043250344693660736,3.7884251356124876,0.009938580142988939,0.4103645920753479,0.9504969753324986,0.00029972992,2.22420334815979,0.19692633,3.5454585194587707,,
614,114385,1257472,10,469.3,1378.1480300399999,6130,0.3,0.04334511607885361,3.7814255118370057,0.019167602285742723,0.40503907203674316,0.7827616482973099,0.00029956608000000003,2.3341598510742188,0.11655012,5.823087620735168,,
615,114535,1259520,10,475.45,1405.7933292999994,6140,0.3,0.04339434579014778,3.7768860816955567,0.006190112064941822,0.3859375104308128,0.9223983287811279,0.00029940224,3.4260525703430176,0.36449152,4.8007483959198,,
,,1260000,,,,6150,0.3,0.04349708929657936,3.772444498538971,-0.011412424198351801,0.3331901110708714,0.9339860081672668,0.0002992384,1.4947993755340576,0.10397543,6.1677014350891115,1478.8497787883505,493.8
616,114945,1261568,10,484.23,1431.2677834699996,,,,,,,,,,,,,
617,115096,1263616,10,490.41,1463.98700129,6160,0.3,0.0422818586230278,3.828525984287262,0.060380951582919805,0.5007291755086044,0.9471891559660435,0.00029907456,2.4544320106506348,0.14912853,5.409147191047668,,
618,115245,1265664,10,500.71,1505.5612630000003,6170,0.3,0.042351242154836655,3.825419020652771,0.001687759893248142,0.30882813185453417,0.8970597609877586,0.00029891072000000005,4.022587776184082,0.058909655,6.8382418036460875,,
619,115393,1267712,10,496.85,1497.5192572700003,6180,0.3,0.04258916527032852,3.820148229598999,0.0004884751152712142,0.3279687583446503,0.8882742449641228,0.00029874688,2.3373613357543945,0.12908617,4.734315037727356,,
620,115543,1269760,10,514.37,1556.4558566100002,6190,0.3,0.04275671765208244,3.8114727973937987,0.010623234506638202,0.39898438155651095,0.9314175844192505,0.00029858304000000005,2.016761541366577,0.16478989,4.675526416301727,,
621,115694,1271808,10,522.74,1595.6110627300004,6200,0.3,0.04291902482509613,3.804501497745514,0.03254331900796359,0.51072918176651,0.908018596470356,0.00029841920000000003,2.3865702152252197,0.88838434,5.563855910301209,,
622,115856,1273856,10,522.83,1592.3840501599996,6210,0.3,0.04197271540760994,3.852241325378418,0.012446201674174517,0.48274740725755694,0.8681107461452484,0.00029825536,2.922152042388916,1.069169,5.506153845787049,,
623,116006,1275904,10,503.48,1532.8039736199999,6220,0.3,0.0421857051551342,3.838219976425171,0.03018724848050631,0.479153661429882,0.8854823708534241,0.00029809152000000004,5.803356647491455,0.12388347,13.739891862869262,,
624,116155,1277952,11,498.12,1509.34898285,6230,0.3,0.04227403178811073,3.831102705001831,0.04616728574270397,0.46419271975755694,0.9159029722213745,0.00029792768,4.468363285064697,0.5969928,10.139365315437317,,
